period,org_code,type,attendances,breaches,admissions
2019-02-01,RWH,1,8862,2471,2787
2019-02-01,RWH,other,3926,19,0
2019-02-01,RDE,1,15326,1975,4376
2019-02-01,RDE,other,5529,60,144
2019-02-01,Y03007,other,2547,0,0
2019-02-01,NQ106,other,521,0,0
2019-02-01,RLT,1,6948,1370,1288
2019-02-01,NEH06,other,1639,1,0
2019-02-01,RY4,other,819,3,0
2019-02-01,RGP,1,5441,1188,1385
2019-02-01,RGP,other,605,15,0
2019-02-01,RNQ,1,7384,1950,2363
2019-02-01,C82038,other,159,0,0
2019-02-01,RY5,other,9627,290,3
2019-02-01,NJS05,other,4290,110,0
2019-02-01,RC9,1,8289,310,3154
2019-02-01,RC9,other,3924,0,0
2019-02-01,C82009,other,323,0,0
2019-02-01,NLO11,other,499,0,0
2019-02-01,NLO09,other,494,0,0
2019-02-01,RQ8,1,7935,1734,2134
2019-02-01,RQ8,other,371,13,0
2019-02-01,RD8,1,6639,1372,1696
2019-02-01,RD8,other,4627,35,0
2019-02-01,RM1,1,8745,3533,2627
2019-02-01,RM1,other,2459,267,0
2019-02-01,RGN,1,12285,3521,3164
2019-02-01,RGN,other,712,1,0
2019-02-01,RNS,1,8298,2211,2846
2019-02-01,RNS,2,1007,4,0
2019-02-01,RNS,other,1296,0,0
2019-02-01,NMH01,other,4643,0,0
2019-02-01,NR3,other,4740,34,0
2019-02-01,RX1,1,14896,6707,3968
2019-02-01,RX1,2,1547,36,0
2019-02-01,RX1,other,177,2,0
2019-02-01,NLO10,other,1892,0,0
2019-02-01,C82010,other,237,0,0
2019-02-01,NLO12,other,303,0,0
2019-02-01,Y02428,other,1650,0,0
2019-02-01,RXK,1,12929,2991,3344
2019-02-01,RXK,2,1061,15,37
2019-02-01,RXK,other,2959,2,0
2019-02-01,RK5,1,8371,1123,2889
2019-02-01,RK5,other,4176,90,5
2019-02-01,RXW,1,8797,3602,2594
2019-02-01,RXW,other,2112,65,49
2019-02-01,R1D,other,1933,0,0
2019-02-01,C83023,other,615,0,0
2019-02-01,Y02615,other,5912,0,0
2019-02-01,RJC,1,5696,590,1815
2019-02-01,RJC,other,605,0,0
2019-02-01,RAJ,1,6296,1521,2280
2019-02-01,RAJ,other,1982,95,358
2019-02-01,Y02961,other,2759,0,0
2019-02-01,RNA,1,8277,2680,1885
2019-02-01,RNA,other,5255,14,0
2019-02-01,RQW,1,8487,3347,1887
2019-02-01,RCX,1,5311,1203,1993
2019-02-01,RL4,1,11199,2093,2656
2019-02-01,RL4,other,8494,186,0
2019-02-01,RWD,1,10934,4660,3590
2019-02-01,RWD,other,2086,0,0
2019-02-01,RRK,1,28898,11376,9789
2019-02-01,RRK,other,3077,63,1287
2019-02-01,RKB,1,11924,3860,4146
2019-02-01,RKB,2,1822,9,81
2019-02-01,RKB,other,5793,205,0
2019-02-01,RTG,1,16520,5015,5238
2019-02-01,RTG,other,8704,14,80
2019-02-01,RWE,1,18472,4762,4637
2019-02-01,RWE,2,1620,48,8
2019-02-01,RJE,1,14252,4000,5554
2019-02-01,RJE,2,405,0,0
2019-02-01,RJE,other,6252,122,0
2019-02-01,RBK,1,6256,1875,1995
2019-02-01,RBK,other,2495,8,0
2019-02-01,ATQ02,other,3029,0,8
2019-02-01,RWG,1,8109,3282,2770
2019-02-01,RWG,other,4008,9,0
2019-02-01,RGR,1,5296,690,1936
2019-02-01,RGR,other,445,0,0
2019-02-01,RWP,1,9717,3863,2968
2019-02-01,RWP,other,4840,0,0
2019-02-01,RLQ,1,4661,1149,1355
2019-02-01,REM,1,7431,1978,3331
2019-02-01,REM,other,355,0,0
2019-02-01,RCF,1,4671,612,1491
2019-02-01,RCF,2,625,0,0
2019-02-01,RCF,other,68,0,0
2019-02-01,RBS,1,5059,474,982
2019-02-01,RFF,1,7876,563,2298
2019-02-01,RXL,1,5854,2519,2234
2019-02-01,RXL,other,10926,53,0
2019-02-01,RMC,1,8568,2012,2203
2019-02-01,RMC,other,967,7,28
2019-02-01,RAE,1,9436,2809,2585
2019-02-01,RAE,other,1310,9,128
2019-02-01,NNF09,other,2341,15,0
2019-02-01,RY2,other,10949,188,0
2019-02-01,RWY,1,11562,1207,2689
2019-02-01,RLN,1,8182,1980,2717
2019-02-01,RLN,2,1957,53,23
2019-02-01,RLN,other,2705,13,0
2019-02-01,RJR,1,5401,1118,1617
2019-02-01,RJR,other,491,2,0
2019-02-01,RXP,1,11096,2425,3557
2019-02-01,RXP,other,5848,0,0
2019-02-01,RP5,1,10877,1201,3118
2019-02-01,RP5,other,2510,3,328
2019-02-01,Y01231,other,2351,5,0
2019-02-01,Y01069,other,3195,3,0
2019-02-01,RJN,1,3679,859,944
2019-02-01,RJN,other,120,0,0
2019-02-01,RXR,1,8976,2956,3524
2019-02-01,RXR,other,5517,194,28
2019-02-01,NNF94,other,1926,3,0
2019-02-01,RR7,1,7116,761,1576
2019-02-01,RR7,other,2278,6,0
2019-02-01,NNFA7,other,1121,2,0
2019-02-01,RCD,1,3859,295,980
2019-02-01,RCD,other,645,0,0
2019-02-01,RWA,1,10559,2807,2859
2019-02-01,RV9,other,499,0,0
2019-02-01,RXN,1,4193,2102,2052
2019-02-01,RXN,other,7772,407,391
2019-02-01,RR8,1,15726,3448,4264
2019-02-01,RR8,other,3479,1,0
2019-02-01,REP,2,1067,25,89
2019-02-01,R0A,1,20562,5537,6615
2019-02-01,R0A,2,3396,121,158
2019-02-01,R0A,other,8703,91,148
2019-02-01,RW4,other,2566,0,0
2019-02-01,RBT,1,5402,1343,2076
2019-02-01,RBT,other,1745,6,0
2019-02-01,RXF,1,16355,3468,3879
2019-02-01,RXF,other,3442,25,104
2019-02-01,Y02532,other,1647,0,0
2019-02-01,Y03645,other,331,0,0
2019-02-01,RNL,1,7258,1374,1947
2019-02-01,RNL,other,1356,1,0
2019-02-01,RVW,1,3669,612,1553
2019-02-01,RVW,other,10293,11,626
2019-02-01,RTV,other,9656,148,0
2019-02-01,NLO01,other,4055,87,0
2019-02-01,RJL,1,11228,2512,2894
2019-02-01,RTF,1,8365,1025,4262
2019-02-01,RTF,other,8759,68,41
2019-02-01,Y02572,other,742,0,0
2019-02-01,Y02533,other,302,0,0
2019-02-01,RW6,1,21628,6024,6196
2019-02-01,RW6,other,10330,325,107
2019-02-01,RT2,other,3517,0,0
2019-02-01,AC008,other,905,7,0
2019-02-01,RQ6,1,8804,2741,2216
2019-02-01,RQ6,2,464,0,22
2019-02-01,RQ6,other,9275,0,0
2019-02-01,RM3,1,8361,2341,2633
2019-02-01,AXT02,other,4009,0,0
2019-02-01,RCU,1,4667,157,665
2019-02-01,RCU,other,244,0,0
2019-02-01,RHQ,1,8393,2444,2868
2019-02-01,RHQ,2,1199,0,0
2019-02-01,RHQ,other,8672,0,0
2019-02-01,NQT5F,other,1944,0,0
2019-02-01,RTR,1,10311,1122,2201
2019-02-01,RTR,other,1854,0,10
2019-02-01,RE9,1,4870,415,1219
2019-02-01,RE9,other,614,1,0
2019-02-01,RVY,1,6637,1337,2471
2019-02-01,RVY,other,3016,27,0
2019-02-01,RBN,1,9186,2734,4169
2019-02-01,RWJ,1,7094,2140,2402
2019-02-01,RWJ,other,585,11,68
2019-02-01,RMP,1,6944,1355,1718
2019-02-01,RMP,other,4338,29,0
2019-02-01,RTD,1,9905,1312,2063
2019-02-01,RTD,2,1754,32,19
2019-02-01,RTD,other,7376,0,6
2019-02-01,RFR,1,7905,1838,1545
2019-02-01,NNF76,other,3380,0,0
2019-02-01,RTX,1,7121,1747,1919
2019-02-01,RTX,2,134,0,0
2019-02-01,RTX,other,1694,60,46
2019-02-01,RWW,1,6169,2031,2319
2019-02-01,RWW,other,2543,74,0
2019-02-01,RY7,other,3826,29,0
2019-02-01,RBL,1,6861,2523,2027
2019-02-01,RBL,other,2875,13,0
2019-02-01,AJN,other,420,0,0
2019-02-01,RRF,1,6754,2349,2289
2019-02-01,RRF,other,727,2,0
2019-02-01,RCB,1,9482,2845,3494
2019-02-01,RCB,other,6018,18,0
2019-02-01,RTK,1,8514,2349,2150
2019-02-01,NTV0B,other,3541,3,0
2019-02-01,NQT10,other,3266,90,0
2019-02-01,RWX,other,1905,0,0
2019-02-01,Y04538,other,3008,0,0
2019-02-01,RXH,1,12382,3532,2977
2019-02-01,RXH,2,985,7,20
2019-02-01,Y02676,other,1845,0,0
2019-02-01,RXQ,1,5931,1452,3213
2019-02-01,RXQ,2,1217,0,1007
2019-02-01,RXQ,other,5324,26,0
2019-02-01,RN7,1,9224,1613,2596
2019-02-01,RN7,other,1551,6,0
2019-02-01,Y00751,other,4662,13,0
2019-02-01,RVV,1,14004,4520,4161
2019-02-01,RVV,other,3320,11,162
2019-02-01,RXC,1,9320,1649,3048
2019-02-01,RXC,other,817,0,0
2019-02-01,Y02816,other,1434,0,0
2019-02-01,NDJ,other,1352,0,0
2019-02-01,RDU,1,18765,3546,5923
2019-02-01,RN5,1,8849,1759,2526
2019-02-01,RN5,other,807,0,0
2019-02-01,NDA57,other,518,3,0
2019-02-01,Y03051,other,1747,0,0
2019-02-01,R1F,1,3513,1061,815
2019-02-01,R1F,other,973,0,0
2019-02-01,RYY,other,5549,23,0
2019-02-01,RWF,1,12568,1961,3955
2019-02-01,RWF,other,2056,7,0
2019-02-01,RPA,1,7440,2619,1999
2019-02-01,RPA,other,2742,30,0
2019-02-01,RNU,other,2308,115,0
2019-02-01,RTH,1,10923,2384,3178
2019-02-01,RTH,2,1453,0,77
2019-02-01,RTH,other,431,0,13
2019-02-01,RHU,1,9311,4028,3083
2019-02-01,RHU,2,679,1,0
2019-02-01,RHU,other,1692,1,1
2019-02-01,RPC,other,956,0,17
2019-02-01,RHW,1,8685,1091,2954
2019-02-01,RHW,2,1553,58,0
2019-02-01,RHW,other,963,0,0
2019-02-01,RA2,1,5669,739,2217
2019-02-01,NTP11,other,3976,17,0
2019-02-01,RW1,other,619,0,3
2019-02-01,NTPAD,other,4954,17,0
2019-02-01,RTP,1,7721,1011,2339
2019-02-01,RTP,other,687,0,0
2019-02-01,RDR,other,8713,164,4
2019-02-01,RHM,1,8604,2555,2860
2019-02-01,RHM,2,1399,71,23
2019-02-01,RHM,other,1944,14,14
2019-02-01,RYR,1,11051,945,3359
2019-02-01,G82071,other,3042,0,0
2019-02-01,NTV0W,other,3198,18,0
2019-02-01,NLW,other,4511,1,0
2019-02-01,NLT02,other,1097,0,1097
2019-02-01,RBD,1,3574,614,1316
2019-02-01,RBD,other,3588,5,0
2019-02-01,DD401,other,997,0,0
2019-02-01,R1J,other,5310,54,0
2019-02-01,RTE,1,11701,1629,3534
2019-02-01,RN3,1,6285,1751,2125
2019-02-01,RN3,other,4673,39,0
2019-02-01,RVJ,1,7195,2125,2851
2019-02-01,RBZ,1,3519,793,1061
2019-02-01,RBZ,other,738,0,0
2019-02-01,L83087,other,149,0,0
2019-02-01,NQT5H,other,622,6,0
2019-02-01,RD3,1,5170,1028,1625
2019-02-01,RD3,other,1476,14,0
2019-02-01,REF,1,5928,1603,2382
2019-02-01,REF,other,9278,80,31
2019-02-01,RH8,1,7116,1053,1903
2019-02-01,RH8,other,3809,1,0
2019-02-01,RD1,1,5871,2045,2412
2019-02-01,RD1,other,1103,7,28
2019-02-01,RNZ,1,3757,573,1072
2019-02-01,RNZ,2,230,0,0
2019-02-01,RNZ,other,1402,0,0
2019-02-01,RH5,other,6404,45,0
2019-02-01,RYF,other,1555,9,0
2019-02-01,RBA,1,5815,1169,2091
2019-02-01,AAH,other,164,0,0
2019-02-01,RDZ,1,5662,889,1729
2019-02-01,RDZ,2,1195,0,8
2019-02-01,RDZ,other,979,0,0
2019-02-01,RA9,1,5643,1646,2262
2019-02-01,RA9,other,2525,0,0
2019-02-01,RA7,1,9313,2091,3035
2019-02-01,RA7,2,1923,38,16
2019-02-01,RK9,1,8014,2956,2881
2019-02-01,RK9,2,192,0,0
2019-02-01,RK9,other,3627,64,0
2019-02-01,RA3,1,3669,571,1085
2019-02-01,AXG,other,2471,13,0
2019-02-01,NLX24,other,1479,6,0
2019-02-01,RA4,1,4410,217,1479
