period,org_code,type,attendances,breaches,admissions
2018-07-01,Y02676,other,1865,0,0
2018-07-01,RXQ,1,6925,1625,3138
2018-07-01,RXQ,2,1212,0,877
2018-07-01,RXQ,other,5405,86,0
2018-07-01,RN7,1,9511,1298,2757
2018-07-01,RN7,other,1976,14,0
2018-07-01,Y00751,other,4393,16,0
2018-07-01,RVV,1,15468,4133,4357
2018-07-01,RVV,other,4495,23,403
2018-07-01,RXC,1,11039,902,3100
2018-07-01,RXC,other,514,0,0
2018-07-01,Y02816,other,1448,0,0
2018-07-01,NDJ,other,1825,0,0
2018-07-01,RDU,1,21043,1941,6519
2018-07-01,RN5,1,10206,1769,2511
2018-07-01,RN5,other,1095,13,0
2018-07-01,NDA57,other,683,4,0
2018-07-01,Y03051,other,2103,0,0
2018-07-01,R1F,1,4542,980,884
2018-07-01,R1F,other,1017,0,0
2018-07-01,RYY,other,8138,23,0
2018-07-01,RWF,1,13528,1156,4432
2018-07-01,RWF,other,2436,4,0
2018-07-01,RPA,1,8054,2107,2258
2018-07-01,RPA,other,2813,0,0
2018-07-01,RNU,other,3434,56,0
2018-07-01,RTH,1,12115,1682,3231
2018-07-01,RTH,2,1531,0,96
2018-07-01,RTH,other,527,0,19
2018-07-01,RHU,1,10527,2744,3330
2018-07-01,RHU,2,784,0,0
2018-07-01,RHU,other,2455,4,1
2018-07-01,RPC,other,1180,3,29
2018-07-01,RHW,1,9881,498,2958
2018-07-01,RHW,2,1648,35,0
2018-07-01,RHW,other,680,0,0
2018-07-01,RA2,1,6517,399,2255
2018-07-01,NTP11,other,4811,28,0
2018-07-01,RW1,other,913,0,4
2018-07-01,NTPAD,other,5110,27,0
2018-07-01,RTP,1,8121,396,2474
2018-07-01,RTP,other,738,0,0
2018-07-01,RDR,other,11086,161,4
2018-07-01,RHM,1,9126,1188,3172
2018-07-01,RHM,2,1520,66,10
2018-07-01,RHM,other,2706,17,10
2018-07-01,RYR,1,13017,774,3541
2018-07-01,G82071,other,3260,0,0
2018-07-01,NTV0W,other,3844,2,0
2018-07-01,NLW,other,5123,19,0
2018-07-01,NLT02,other,1522,0,0
2018-07-01,RBD,1,4347,400,1349
2018-07-01,RBD,other,5218,8,0
2018-07-01,DD401,other,1555,1,0
2018-07-01,R1J,other,7542,186,2
2018-07-01,RTE,1,13482,1167,3844
2018-07-01,RN3,1,7272,970,2318
2018-07-01,RN3,other,4809,33,0
2018-07-01,RVJ,1,8086,1981,2993
2018-07-01,RBZ,1,4479,681,1077
2018-07-01,RBZ,other,1381,0,0
2018-07-01,L83087,other,221,0,0
2018-07-01,NQT5H,other,885,4,0
2018-07-01,RD3,1,6213,776,1738
2018-07-01,RD3,other,2348,2,0
2018-07-01,REF,1,7228,1537,2824
2018-07-01,REF,other,14782,184,54
2018-07-01,RH8,1,8183,1115,1904
2018-07-01,RH8,other,4696,0,0
2018-07-01,RD1,1,6590,1339,2460
2018-07-01,RD1,other,1248,9,31
2018-07-01,RNZ,1,4517,443,1211
2018-07-01,RNZ,2,315,0,0
2018-07-01,Y02666,other,1579,0,0
2018-07-01,RH5,other,9146,105,0
2018-07-01,RYF,other,1734,6,0
2018-07-01,RBA,1,6731,552,2135
2018-07-01,AAH,other,225,0,0
2018-07-01,RDZ,1,7165,352,1901
2018-07-01,RDZ,2,1373,5,4
2018-07-01,RDZ,other,910,0,0
2018-07-01,RA9,1,6998,797,2560
2018-07-01,RA9,other,3908,1,0
2018-07-01,RA7,1,9895,1080,2910
2018-07-01,RA7,2,1968,75,9
2018-07-01,RK9,1,9177,2044,2979
2018-07-01,RK9,2,270,0,0
2018-07-01,RK9,other,4914,151,0
2018-07-01,RA3,1,4609,454,1136
2018-07-01,AXG,other,3783,66,0
2018-07-01,NLX24,other,1922,20,0
2018-07-01,RA4,1,4925,63,1515
