period,org_code,type,attendances,breaches,admissions
2016-11-01,RXQ,1,6957,1376,2772
2016-11-01,RXQ,2,1180,0,432
2016-11-01,RXQ,other,3411,19,0
2016-11-01,Y00058,other,2290,3,0
2016-11-01,NLT02,other,1029,0,0
2016-11-01,RJ8,other,7758,9,6
2016-11-01,RN7,1,8490,971,2585
2016-11-01,RN7,other,1495,1,0
2016-11-01,RBD,1,3459,145,1290
2016-11-01,RBD,other,3759,4,0
2016-11-01,RVV,1,12064,4115,3168
2016-11-01,RVV,other,5016,27,1324
2016-11-01,RXC,1,8989,1583,2657
2016-11-01,DD401,other,819,1,0
2016-11-01,RDU,1,19752,1722,6292
2016-11-01,R1J,other,5196,18,3
2016-11-01,RTE,1,11045,1478,3468
2016-11-01,RN3,1,6815,1924,2348
2016-11-01,RN3,other,4814,29,0
2016-11-01,RN5,1,8991,1042,2320
2016-11-01,RN5,other,1102,0,0
2016-11-01,NDA57,other,648,2,0
2016-11-01,R1F,1,3008,705,779
2016-11-01,R1F,other,1284,0,0
2016-11-01,RYY,other,8679,5,0
2016-11-01,NR5,other,3108,1,0
2016-11-01,RWF,1,11651,1793,3432
2016-11-01,RWF,other,1671,0,0
2016-11-01,RPA,1,9429,2167,2026
2016-11-01,RVJ,1,6748,1301,2444
2016-11-01,RBZ,1,3452,404,1092
2016-11-01,RBZ,other,3885,0,0
2016-11-01,L83087,other,145,0,0
2016-11-01,RNU,other,2521,84,0
2016-11-01,RTH,1,10867,725,3354
2016-11-01,RTH,2,1652,0,85
2016-11-01,NLX02,other,541,0,0
2016-11-01,RK9,1,8249,1381,2882
2016-11-01,RK9,2,223,3,0
2016-11-01,RD3,1,5397,463,1654
2016-11-01,RD3,other,1207,0,0
2016-11-01,RHU,1,9273,2900,3098
2016-11-01,RHU,2,826,0,0
2016-11-01,RHU,other,1641,2,4
2016-11-01,RPC,other,866,2,16
2016-11-01,RHW,1,9249,701,3071
2016-11-01,RHW,2,1359,7,3
2016-11-01,REF,1,5464,1257,2402
2016-11-01,REF,other,1298,17,23
2016-11-01,RH8,1,8143,560,1964
2016-11-01,RH8,other,611,0,0
2016-11-01,RA2,1,5747,686,2088
2016-11-01,RD1,1,5888,1268,2161
2016-11-01,RD1,other,967,13,119
2016-11-01,RNZ,1,3731,420,996
2016-11-01,RNZ,2,252,0,0
2016-11-01,Y02666,other,1176,0,0
2016-11-01,RH5,other,7479,59,0
2016-11-01,RYF,other,1112,0,0
2016-11-01,NTP11,other,4636,0,0
2016-11-01,RW1,other,1951,7,5
2016-11-01,NTPAD,other,4595,4,0
2016-11-01,RTP,1,8077,396,2623
2016-11-01,RDR,other,8252,68,0
2016-11-01,RBA,1,5141,332,1642
2016-11-01,AAH,other,197,0,0
2016-11-01,RDZ,1,6025,312,1753
2016-11-01,RDZ,2,1543,1,2
2016-11-01,RA9,1,5764,695,2374
2016-11-01,RA9,other,2522,0,0
2016-11-01,RHM,1,8429,1365,3163
2016-11-01,RHM,2,1371,16,15
2016-11-01,RA7,1,9625,2445,3064
2016-11-01,RA7,2,1801,17,4
2016-11-01,RYR,1,11063,671,3287
2016-11-01,RYR,other,985,6,0
2016-11-01,RA3,1,4170,1004,944
2016-11-01,NDA56,other,2468,17,0
2016-11-01,G82071,other,1840,0,0
2016-11-01,NDA55,other,2991,6,0
2016-11-01,NLX24,other,1341,12,0
2016-11-01,RA4,1,3821,178,1316
