period,org_code,type,attendances,breaches,admissions
2017-09-01,RT2,other,2974,0,0
2017-09-01,AC008,other,973,0,0
2017-09-01,RQ6,1,7610,2361,2444
2017-09-01,RQ6,2,1584,29,55
2017-09-01,RQ6,other,10203,0,0
2017-09-01,RM3,1,8413,890,2716
2017-09-01,RM3,other,42,0,0
2017-09-01,AXT02,other,3049,0,0
2017-09-01,RCU,1,4610,130,705
2017-09-01,RHQ,1,9172,1747,2915
2017-09-01,RHQ,2,1137,0,2
2017-09-01,RHQ,other,6887,0,3
2017-09-01,NQT5F,other,1729,11,0
2017-09-01,RTR,1,10518,338,2074
2017-09-01,RTR,other,1983,0,14
2017-09-01,RE9,1,4930,168,1201
2017-09-01,RE9,other,699,3,0
2017-09-01,RVY,1,6195,1352,1763
2017-09-01,RVY,other,3281,4,0
2017-09-01,RBN,1,9042,1549,3683
2017-09-01,RBN,other,5381,40,0
2017-09-01,RWJ,1,8019,1625,2535
2017-09-01,RMP,1,7192,838,1658
2017-09-01,RMP,other,4508,2,0
2017-09-01,RTD,1,10631,875,2195
2017-09-01,RTD,2,1816,50,24
2017-09-01,RTD,other,4171,0,12
2017-09-01,RFR,1,7759,1413,1522
2017-09-01,NNF76,other,3217,0,0
2017-09-01,RM2,1,8227,1093,2594
2017-09-01,RTX,1,7033,879,1973
2017-09-01,RTX,other,1785,55,77
2017-09-01,RWW,1,6814,952,2551
2017-09-01,RWW,other,3863,16,0
2017-09-01,RY7,other,3360,14,0
2017-09-01,RBL,1,7651,1291,2504
2017-09-01,RBL,other,2545,6,0
2017-09-01,NNF18,other,203,2,0
2017-09-01,AJN,other,541,0,0
2017-09-01,RRF,1,7320,1043,2237
2017-09-01,RCB,1,9112,2648,3435
2017-09-01,RCB,other,6867,49,0
2017-09-01,RTK,1,8417,821,2111
2017-09-01,RTK,other,1223,0,0
2017-09-01,NTV0B,other,3359,3,0
2017-09-01,NQT10,other,3223,29,0
2017-09-01,RWX,other,2392,0,0
2017-09-01,Y04538,other,3307,0,0
2017-09-01,RXH,1,11981,2046,3365
2017-09-01,RXH,2,1034,2,32
2017-09-01,NLW,other,4758,9,0
2017-09-01,RXQ,1,7003,1587,2617
2017-09-01,RXQ,2,1171,0,473
2017-09-01,RXQ,other,3744,26,0
2017-09-01,NLT02,other,1056,0,0
2017-09-01,RN7,1,8365,679,2427
2017-09-01,RN7,other,1883,0,0
2017-09-01,RBD,1,3671,159,1237
2017-09-01,RBD,other,4172,0,0
2017-09-01,Y00751,other,3809,22,0
2017-09-01,RVV,1,13457,5076,4411
2017-09-01,RVV,other,3802,14,320
2017-09-01,RXC,1,9859,1213,2784
2017-09-01,DD401,other,1124,0,0
2017-09-01,RDU,1,19468,1809,5908
2017-09-01,R1J,other,5892,42,1
2017-09-01,RTE,1,11814,1642,3675
2017-09-01,RN3,1,6123,1501,2079
2017-09-01,RN3,other,7904,282,0
2017-09-01,RN5,1,9236,1217,2254
2017-09-01,RN5,other,1110,0,0
2017-09-01,NDA57,other,715,6,0
2017-09-01,R1F,1,3792,424,876
2017-09-01,R1F,other,686,0,0
2017-09-01,RYY,other,6597,21,0
2017-09-01,RWF,1,12109,1431,3794
2017-09-01,RWF,other,2183,0,0
2017-09-01,RPA,1,10012,1624,2257
2017-09-01,RVJ,1,7213,1444,2381
2017-09-01,RBZ,1,3821,715,1218
2017-09-01,RBZ,other,3920,0,0
2017-09-01,L83087,other,153,0,0
2017-09-01,RNU,other,2861,38,0
2017-09-01,RTH,1,11000,2164,2854
2017-09-01,RTH,2,1562,0,73
2017-09-01,NQT5H,other,705,1,0
2017-09-01,RK9,1,8286,1445,3009
2017-09-01,RK9,2,225,0,0
2017-09-01,RK9,other,3904,23,0
2017-09-01,RD3,1,5586,496,1697
2017-09-01,RD3,other,1461,1,0
2017-09-01,RHU,1,9193,2760,2937
2017-09-01,RHU,2,784,1,0
2017-09-01,RHU,other,2033,2,6
2017-09-01,RPC,other,880,2,31
2017-09-01,RHW,1,9645,1055,3106
2017-09-01,RHW,2,1511,7,9
2017-09-01,REF,1,6303,2047,2587
2017-09-01,REF,other,10622,53,37
2017-09-01,RH8,1,8537,890,1927
2017-09-01,RH8,other,931,0,0
2017-09-01,RA2,1,5850,260,2016
2017-09-01,RD1,1,6009,1301,2163
2017-09-01,RD1,other,886,16,117
2017-09-01,RNZ,1,3822,339,1042
2017-09-01,RNZ,2,247,0,0
2017-09-01,Y02666,other,1327,0,0
2017-09-01,RH5,other,7144,38,0
2017-09-01,RYF,other,1265,5,0
2017-09-01,NTP11,other,4052,0,0
2017-09-01,RW1,other,651,0,2
2017-09-01,NTPAD,other,4280,16,0
2017-09-01,RTP,1,8159,485,2423
2017-09-01,RDR,other,8977,50,19
2017-09-01,RBA,1,5887,432,1905
2017-09-01,AAH,other,170,1,0
2017-09-01,RDZ,1,6588,436,1931
2017-09-01,RDZ,2,1389,5,7
2017-09-01,RA9,1,6434,936,2586
2017-09-01,RA9,other,2796,0,0
2017-09-01,RHM,1,8580,731,2958
2017-09-01,RHM,2,1469,44,13
2017-09-01,RHM,other,1697,7,6
2017-09-01,RA7,1,9004,932,2741
2017-09-01,RA7,2,1872,64,8
2017-09-01,Y02584,other,367,0,0
2017-09-01,RYR,1,11599,623,3318
2017-09-01,RYR,other,1963,3,0
2017-09-01,RA3,1,3897,368,1026
2017-09-01,G82071,other,2324,0,0
2017-09-01,NTV0W,other,3484,6,0
2017-09-01,NLX24,other,1402,2,0
2017-09-01,RA4,1,4138,94,1285
