period,org_code,type,attendances,breaches,admissions
2016-08-01,RD8,other,4521,0,0
2016-08-01,RM1,1,10060,1296,2669
2016-08-01,RM1,other,1349,0,0
2016-08-01,Y02646,other,4901,0,0
2016-08-01,RGN,1,7835,941,2146
2016-08-01,RGN,other,781,1,0
2016-08-01,RNS,1,8553,697,2585
2016-08-01,RNS,2,964,16,0
2016-08-01,NMH01,other,5678,0,0
2016-08-01,NR3,other,4892,49,0
2016-08-01,RX1,1,13915,4788,3756
2016-08-01,RX1,2,1674,19,0
2016-08-01,RX1,other,281,2,0
2016-08-01,NLO10,other,2655,3,0
2016-08-01,C82010,other,320,0,0
2016-08-01,NLO12,other,289,1,0
2016-08-01,Y02428,other,1861,0,0
2016-08-01,RXK,1,13315,1853,2802
2016-08-01,RXK,2,2128,31,25
2016-08-01,RXK,other,2803,0,0
2016-08-01,RK5,1,8894,482,2447
2016-08-01,RK5,other,3282,24,9
2016-08-01,RXW,1,10201,2113,2128
2016-08-01,RXW,other,1642,0,0
2016-08-01,R1D,2,403,0,0
2016-08-01,R1D,other,2112,0,0
2016-08-01,Y02568,other,3508,0,0
2016-08-01,Y02615,other,4852,0,0
2016-08-01,RJC,1,5056,189,1596
2016-08-01,RJC,other,722,0,0
2016-08-01,RAJ,1,8525,1162,2252
2016-08-01,Y02961,other,3214,0,0
2016-08-01,RNA,1,8575,603,2657
2016-08-01,RNA,other,5807,0,0
2016-08-01,RQW,1,8144,1970,1418
2016-08-01,RQW,other,168,0,0
2016-08-01,RCX,1,5455,270,1900
2016-08-01,RL4,1,10700,1768,2537
2016-08-01,RL4,other,4279,0,0
2016-08-01,RWD,1,13375,2969,3517
2016-08-01,RRK,1,9584,1771,2754
2016-08-01,RKB,1,10892,1546,3802
2016-08-01,RKB,2,1846,16,86
2016-08-01,RKB,other,2255,14,0
2016-08-01,RWE,1,12098,3716,3319
2016-08-01,RWE,2,1844,71,10
2016-08-01,RWE,other,5435,72,216
2016-08-01,RJE,1,14568,3214,4230
2016-08-01,RJE,2,439,0,0
2016-08-01,RJE,other,4802,39,0
2016-08-01,RBK,1,5747,1223,1759
2016-08-01,RBK,other,3498,5,0
2016-08-01,ATQ02,other,3572,0,0
2016-08-01,RWG,1,7363,1672,2695
2016-08-01,RWG,other,4148,55,0
2016-08-01,RGR,1,5712,652,1924
2016-08-01,NLO20,other,3217,25,0
2016-08-01,RWP,1,10161,2581,2807
2016-08-01,RWP,other,5631,1,0
2016-08-01,R1A,2,775,0,0
2016-08-01,RLQ,1,4612,1234,969
2016-08-01,RLQ,other,3172,0,0
2016-08-01,REM,1,7126,2169,2125
2016-08-01,REM,other,6518,0,0
2016-08-01,RCF,1,4765,533,1050
2016-08-01,RBS,1,3795,62,845
2016-08-01,RFF,1,6816,319,1908
2016-08-01,RXL,1,7524,1377,1961
2016-08-01,RXL,other,9588,3,0
2016-08-01,RMC,1,9265,1287,2150
2016-08-01,RAE,1,10849,1075,2664
2016-08-01,NNF09,other,1185,0,0
2016-08-01,RY2,other,7795,71,0
2016-08-01,RWY,1,12155,653,2434
2016-08-01,NTP08,other,3645,0,0
2016-08-01,RW3,1,11714,1487,3585
2016-08-01,RW3,2,3682,3,180
2016-08-01,RW3,other,9341,14,176
2016-08-01,RLN,1,6604,681,2628
2016-08-01,RLN,2,2350,3,34
2016-08-01,RLN,other,2471,0,0
2016-08-01,RJR,1,6034,627,1568
2016-08-01,RJR,other,759,1,0
2016-08-01,RXP,1,10674,982,3139
2016-08-01,RXP,other,12144,0,0
2016-08-01,RNN,other,1475,29,0
2016-08-01,RP5,1,11447,1144,3361
2016-08-01,RP5,other,2768,0,236
2016-08-01,RJN,1,4081,748,939
2016-08-01,RJN,other,352,0,0
2016-08-01,RXR,1,9046,2793,3012
2016-08-01,RXR,other,5650,453,47
2016-08-01,NNF28,other,421,0,0
2016-08-01,RR7,1,7003,258,1578
2016-08-01,RR7,other,2228,0,0
2016-08-01,RCD,1,4013,250,851
2016-08-01,RCD,other,881,1,0
2016-08-01,RWA,1,10814,1620,1513
2016-08-01,RWA,other,1305,1,0
2016-08-01,RV9,other,2277,1,0
2016-08-01,RXN,1,7505,1708,1865
2016-08-01,RXN,other,3194,13,159
2016-08-01,Y01231,other,2394,0,0
2016-08-01,RR8,1,17006,1615,6333
2016-08-01,RR8,other,2075,0,0
2016-08-01,Y02875,other,3457,0,0
2016-08-01,RY1,other,1571,1,0
2016-08-01,REP,2,1098,21,127
2016-08-01,Y01069,other,2969,0,0
2016-08-01,RBT,1,5238,501,1926
2016-08-01,RBT,other,2069,0,0
2016-08-01,RXF,1,19201,3117,4185
2016-08-01,RNL,1,7823,778,1877
2016-08-01,RVW,1,5657,242,1443
2016-08-01,RVW,other,1635,2,1
2016-08-01,RTV,other,1665,0,0
2016-08-01,NLO01,other,5921,30,0
2016-08-01,RJL,1,11295,1250,2573
2016-08-01,RJL,other,1698,3,0
2016-08-01,RTF,1,14638,829,3767
2016-08-01,RTF,other,2462,4,0
2016-08-01,RW6,1,21117,3132,4764
2016-08-01,RW6,other,3979,100,140
2016-08-01,RT2,other,4638,0,0
2016-08-01,RQ6,1,7910,1818,2342
2016-08-01,RQ6,2,1866,0,79
2016-08-01,RQ6,other,10453,0,0
2016-08-01,RM3,1,8149,808,2681
2016-08-01,RCU,1,3464,59,497
2016-08-01,RHQ,1,9191,945,2671
2016-08-01,RHQ,2,1238,0,1
2016-08-01,RHQ,other,6241,0,4
2016-08-01,RTR,1,10727,428,1975
2016-08-01,RTR,other,5306,0,22
2016-08-01,RE9,1,4914,466,1253
2016-08-01,RE9,other,683,5,0
2016-08-01,RVY,1,5957,643,1825
2016-08-01,RVY,other,4803,20,0
2016-08-01,RBN,1,8359,2015,3128
2016-08-01,RBN,other,5450,4,0
2016-08-01,RWJ,1,7766,1778,2345
2016-08-01,RMP,1,6799,646,1767
2016-08-01,RTD,1,9540,503,2307
2016-08-01,RTD,2,1926,34,18
2016-08-01,RTD,other,4264,0,4
2016-08-01,RFR,1,6316,313,1380
2016-08-01,RM2,1,8083,728,2607
2016-08-01,RTX,1,7629,1515,2215
2016-08-01,RTX,other,1598,52,138
2016-08-01,RWW,1,6847,732,2617
2016-08-01,RWW,other,2285,1,2
2016-08-01,RY7,other,5299,21,0
2016-08-01,RBL,1,7919,1093,2400
2016-08-01,RBL,other,2439,2,0
2016-08-01,AJN,other,1675,0,0
2016-08-01,RRF,1,7353,585,1857
2016-08-01,RCB,1,9180,1600,3263
2016-08-01,RCB,other,8205,47,0
2016-08-01,RTK,1,7974,923,1822
2016-08-01,RTK,other,1250,0,0
2016-08-01,Y02688,other,3059,3,0
2016-08-01,NQT10,other,3462,0,0
2016-08-01,RWX,other,5436,0,0
2016-08-01,RXH,1,12532,2579,3283
2016-08-01,RXH,2,1157,0,22
2016-08-01,NLW,other,5152,51,0
2016-08-01,RXQ,1,6649,850,2645
2016-08-01,RXQ,2,1199,0,407
2016-08-01,RXQ,other,3618,4,0
2016-08-01,Y00058,other,2772,4,0
2016-08-01,NLT02,other,1184,0,0
2016-08-01,RJ8,other,11778,23,2
2016-08-01,RN7,1,8260,1136,2116
2016-08-01,RN7,other,1771,1,0
2016-08-01,RBD,1,4047,490,1256
2016-08-01,RDY,other,6984,9,2
2016-08-01,RVV,1,12876,3155,3272
2016-08-01,RVV,other,5084,29,1190
2016-08-01,RXC,1,9711,1994,2533
2016-08-01,RDU,1,19460,2230,5754
2016-08-01,R1J,other,6611,31,1
2016-08-01,RTE,1,11335,1059,3597
2016-08-01,RN3,1,6546,1192,2260
2016-08-01,RN3,other,5617,11,0
2016-08-01,RN5,1,9085,1311,2272
2016-08-01,RN5,other,1204,0,0
2016-08-01,NDA57,other,753,1,0
2016-08-01,R1F,1,4097,765,803
2016-08-01,R1F,other,2009,0,0
2016-08-01,RYY,other,11171,3,0
2016-08-01,NR5,other,4190,0,0
2016-08-01,RWF,1,12150,1789,3411
2016-08-01,RWF,other,2042,0,0
2016-08-01,RPA,1,9422,1744,2071
2016-08-01,RVJ,1,7273,1545,2540
2016-08-01,RBZ,1,4328,484,1196
2016-08-01,RBZ,other,6880,0,0
2016-08-01,L83087,other,201,0,0
2016-08-01,RNU,other,2850,116,0
2016-08-01,RTH,1,10576,1649,3150
2016-08-01,RTH,2,1732,0,88
2016-08-01,NLX02,other,645,0,0
2016-08-01,RK9,1,8180,1073,2684
2016-08-01,RK9,2,303,0,0
2016-08-01,RD3,1,5734,344,1616
2016-08-01,RHU,1,9442,2246,3061
2016-08-01,RHU,2,805,5,0
2016-08-01,RHU,other,2098,1,3
2016-08-01,RPC,other,917,2,16
2016-08-01,RHW,1,8777,566,3076
2016-08-01,RHW,2,1354,8,2
2016-08-01,REF,1,6781,1053,2805
2016-08-01,REF,other,2078,13,8
2016-08-01,RH8,1,8665,950,1735
2016-08-01,RA2,1,5582,487,1830
2016-08-01,RD1,1,6108,1417,2074
2016-08-01,RD1,other,897,11,103
2016-08-01,RNZ,1,4010,278,986
2016-08-01,RNZ,2,311,0,0
2016-08-01,Y02666,other,1283,0,0
2016-08-01,RH5,other,8500,20,0
2016-08-01,NTP11,other,4427,2,0
2016-08-01,RW1,other,2754,22,4
2016-08-01,NTPAD,other,5020,19,0
2016-08-01,RTP,1,7930,319,2477
2016-08-01,RDR,other,9160,177,0
2016-08-01,RBA,1,5562,599,1799
2016-08-01,AAH,other,243,0,0
2016-08-01,RDZ,1,6967,238,1865
2016-08-01,RDZ,2,1646,0,14
2016-08-01,RA9,1,6587,759,2533
2016-08-01,RA9,other,3862,0,0
2016-08-01,RHM,1,8093,518,3027
2016-08-01,RHM,2,1660,3,10
2016-08-01,RA7,1,8378,1004,2650
2016-08-01,RA7,2,1945,27,20
2016-08-01,RYR,1,12234,764,3257
2016-08-01,RYR,other,1065,2,0
2016-08-01,RA3,1,4906,855,993
2016-08-01,NDA56,other,2676,18,0
2016-08-01,G82071,other,2407,0,0
2016-08-01,NDA55,other,3201,9,0
2016-08-01,NLX24,other,1562,2,0
2016-08-01,RA4,1,3810,225,1012
