period,org_code,type,attendances,breaches,admissions
2018-08-01,RDE,1,15569,1304,4590
2018-08-01,RDE,other,5499,32,162
2018-08-01,Y03007,other,2297,0,0
2018-08-01,NQ106,other,734,0,0
2018-08-01,RLT,1,6818,822,1326
2018-08-01,NEH06,other,1859,1,0
2018-08-01,RY4,other,941,2,0
2018-08-01,RGP,1,6647,627,1419
2018-08-01,RGP,other,754,6,0
2018-08-01,RNQ,1,7495,805,2596
2018-08-01,C82038,other,188,0,0
2018-08-01,RY5,other,12161,214,0
2018-08-01,NJS05,other,4062,92,0
2018-08-01,RC9,1,8603,319,2754
2018-08-01,RC9,other,3183,0,0
2018-08-01,C82009,other,358,0,0
2018-08-01,NLO11,other,625,0,0
2018-08-01,NLO09,other,465,5,0
2018-08-01,RQ8,1,8235,1055,2402
2018-08-01,RQ8,other,409,1,0
2018-08-01,RD8,1,6945,588,1802
2018-08-01,RD8,other,4398,4,0
2018-08-01,RM1,1,9426,2143,2842
2018-08-01,RM1,other,2834,53,0
2018-08-01,RGN,1,12395,1905,3583
2018-08-01,RGN,other,735,0,0
2018-08-01,RNS,1,8288,889,2988
2018-08-01,RNS,2,1120,4,0
2018-08-01,RNS,other,1159,0,0
2018-08-01,NMH01,other,5597,0,0
2018-08-01,NR3,other,4343,0,0
2018-08-01,RX1,1,11859,3421,3837
2018-08-01,RX1,2,1749,32,0
2018-08-01,RX1,other,2680,23,0
2018-08-01,NLO10,other,2177,14,0
2018-08-01,C82010,other,384,0,0
2018-08-01,NLO12,other,281,0,0
2018-08-01,Y02428,other,2043,0,0
2018-08-01,RXK,1,13242,2984,3151
2018-08-01,RXK,2,1254,15,30
2018-08-01,RXK,other,2837,0,0
2018-08-01,RK5,1,8536,565,2747
2018-08-01,RK5,other,4290,40,11
2018-08-01,RXW,1,9372,2812,2472
2018-08-01,RXW,other,1856,15,45
2018-08-01,R1D,other,2487,2,0
2018-08-01,C83023,other,688,0,0
2018-08-01,Y02615,other,5441,0,0
2018-08-01,RJC,1,5583,215,1720
2018-08-01,RJC,other,806,0,0
2018-08-01,RAJ,1,7030,949,2134
2018-08-01,RAJ,other,1454,7,258
2018-08-01,Y02961,other,2236,0,0
2018-08-01,RNA,1,8360,1622,2298
2018-08-01,RNA,other,4972,25,0
2018-08-01,RQW,1,8373,1544,2191
2018-08-01,RCX,1,6051,1087,2211
2018-08-01,RL4,1,10965,1170,2592
2018-08-01,RL4,other,7876,52,0
2018-08-01,RWD,1,12383,3812,3711
2018-08-01,RWD,other,1359,0,0
2018-08-01,RRK,1,29102,5983,10519
2018-08-01,RRK,other,3522,29,1227
2018-08-01,RKB,1,11456,2619,4067
2018-08-01,RKB,2,1867,21,83
2018-08-01,RKB,other,5625,33,3
2018-08-01,RTG,1,15994,2482,5164
2018-08-01,RTG,other,8883,4,156
2018-08-01,RWE,1,18073,4682,4543
2018-08-01,RWE,2,1812,26,20
2018-08-01,RJE,1,15000,2005,5663
2018-08-01,RJE,2,478,0,0
2018-08-01,RJE,other,5703,24,0
2018-08-01,RBK,1,6074,1756,2020
2018-08-01,RBK,other,3528,12,0
2018-08-01,ATQ02,other,2799,0,0
2018-08-01,RWG,1,7555,1928,2843
2018-08-01,RWG,other,3834,7,0
2018-08-01,RGR,1,5691,755,1867
2018-08-01,RGR,other,381,0,0
2018-08-01,RWP,1,10358,3856,3093
2018-08-01,RWP,other,6026,17,0
2018-08-01,RLQ,1,5004,1224,1327
2018-08-01,RLQ,other,401,0,0
2018-08-01,REM,1,7719,1545,3552
2018-08-01,REM,other,6392,10,0
2018-08-01,RCF,1,4968,591,1388
2018-08-01,RCF,2,702,0,0
2018-08-01,RCF,other,114,0,0
2018-08-01,RBS,1,3873,62,857
2018-08-01,RFF,1,7630,214,2155
2018-08-01,RXL,1,6559,3159,2344
2018-08-01,RXL,other,11829,67,0
2018-08-01,RMC,1,8635,1109,2075
2018-08-01,RMC,other,782,3,30
2018-08-01,RAE,1,9826,1479,3440
2018-08-01,RAE,other,996,10,111
2018-08-01,NNF09,other,2569,10,0
2018-08-01,RY2,other,11459,34,0
2018-08-01,RWY,1,12311,1089,2842
2018-08-01,RLN,1,8043,1337,2835
2018-08-01,RLN,2,2200,43,39
2018-08-01,RLN,other,2823,7,0
2018-08-01,RJR,1,6068,843,1800
2018-08-01,RJR,other,592,2,0
2018-08-01,RXP,1,10587,1521,3517
2018-08-01,RXP,other,6459,0,0
2018-08-01,RP5,1,11268,1041,3294
2018-08-01,RP5,other,2905,0,349
2018-08-01,Y01231,other,2320,6,0
2018-08-01,Y01069,other,3099,0,0
2018-08-01,RJN,1,3851,770,918
2018-08-01,RJN,other,223,0,0
2018-08-01,RXR,1,9107,3182,3129
2018-08-01,RXR,other,5693,349,30
2018-08-01,NNF94,other,2404,10,0
2018-08-01,RR7,1,7502,446,1774
2018-08-01,RR7,other,2436,0,0
2018-08-01,NNFA7,other,1357,2,0
2018-08-01,RCD,1,4222,299,977
2018-08-01,RCD,other,848,0,0
2018-08-01,RWA,1,11090,1392,2848
2018-08-01,RV9,other,942,0,0
2018-08-01,RXN,1,6266,1617,2063
2018-08-01,RXN,other,6669,176,409
2018-08-01,RR8,1,16021,2415,5039
2018-08-01,RR8,other,3403,6,0
2018-08-01,REP,2,1066,27,98
2018-08-01,R0A,1,19925,3369,6615
2018-08-01,R0A,2,3594,44,189
2018-08-01,R0A,other,8600,45,152
2018-08-01,RW4,other,1645,0,0
2018-08-01,RBT,1,5528,965,2422
2018-08-01,RBT,other,1991,2,0
2018-08-01,RXF,1,16852,2869,3894
2018-08-01,RXF,other,3408,122,169
2018-08-01,Y02532,other,1642,0,0
2018-08-01,Y03645,other,474,0,0
2018-08-01,RNL,1,7843,860,2063
2018-08-01,RNL,other,1958,10,0
2018-08-01,RVW,1,3565,311,1462
2018-08-01,RVW,other,10555,9,656
2018-08-01,RTV,other,1711,2,0
2018-08-01,NLO01,other,4155,86,0
2018-08-01,RJL,1,11972,1554,2962
2018-08-01,RTF,1,8938,345,4218
2018-08-01,RTF,other,8927,29,29
2018-08-01,Y02572,other,642,0,0
2018-08-01,Y02533,other,291,0,0
2018-08-01,RW6,1,21419,3467,6201
2018-08-01,RW6,other,9144,84,147
2018-08-01,RT2,other,3398,0,0
2018-08-01,AC008,other,1075,0,0
2018-08-01,RQ6,1,7576,2164,2568
2018-08-01,RQ6,2,1815,9,32
2018-08-01,RQ6,other,9689,0,0
2018-08-01,RM3,1,8014,796,2678
2018-08-01,RM3,other,618,0,0
2018-08-01,AXT02,other,3242,0,0
2018-08-01,RCU,1,3363,47,430
2018-08-01,RHQ,1,9087,2109,2943
2018-08-01,RHQ,2,1288,0,0
2018-08-01,RHQ,other,7357,0,0
2018-08-01,NQT5F,other,1863,3,0
2018-08-01,RTR,1,10832,702,2323
2018-08-01,RTR,other,2112,0,10
2018-08-01,RE9,1,5007,246,1166
2018-08-01,RE9,other,471,0,0
2018-08-01,RVY,1,6538,1006,2321
2018-08-01,RVY,other,3016,59,0
2018-08-01,RBN,1,9307,1827,4370
2018-08-01,RWJ,1,7247,1601,2695
2018-08-01,RWJ,other,784,0,0
2018-08-01,RMP,1,6807,569,1713
2018-08-01,RMP,other,4577,0,0
2018-08-01,RTD,1,9328,607,2327
2018-08-01,RTD,2,1910,27,15
2018-08-01,RTD,other,7622,2,5
2018-08-01,RFR,1,7842,977,1499
2018-08-01,NNF76,other,3261,0,0
2018-08-01,RTX,1,7679,1196,2028
2018-08-01,RTX,2,122,0,0
2018-08-01,RTX,other,2108,98,114
2018-08-01,RWW,1,6424,1360,2402
2018-08-01,RWW,other,2831,5,0
2018-08-01,RY7,other,4370,3,0
2018-08-01,RBL,1,7527,1727,2522
2018-08-01,RBL,other,3012,1,0
2018-08-01,AJN,other,361,0,0
2018-08-01,RRF,1,6948,631,2496
2018-08-01,RRF,other,590,0,0
2018-08-01,RCB,1,10007,1244,3754
2018-08-01,RCB,other,8208,122,0
2018-08-01,RTK,1,7880,1607,2248
2018-08-01,RTK,other,254,0,25
2018-08-01,NTV0B,other,3844,2,0
2018-08-01,NQT10,other,3190,0,0
2018-08-01,RWX,other,2213,0,0
2018-08-01,Y04538,other,3147,0,0
2018-08-01,RXH,1,13043,2827,3379
2018-08-01,RXH,2,1164,7,28
2018-08-01,Y02676,other,1741,10,0
2018-08-01,RXQ,1,6297,1586,3028
2018-08-01,RXQ,2,1243,0,843
2018-08-01,RXQ,other,4739,12,0
2018-08-01,RN7,1,8538,1336,2527
2018-08-01,RN7,other,1885,1,0
2018-08-01,Y00751,other,3704,8,0
2018-08-01,RVV,1,14781,3715,4316
2018-08-01,RVV,other,3870,7,425
2018-08-01,RXC,1,10799,1070,3264
2018-08-01,RXC,other,306,0,0
2018-08-01,Y02816,other,1394,0,0
2018-08-01,NDJ,other,1588,0,0
2018-08-01,RDU,1,19432,1930,6321
2018-08-01,RN5,1,9285,1930,2504
2018-08-01,RN5,other,978,16,0
2018-08-01,NDA57,other,630,9,0
2018-08-01,Y03051,other,2076,0,0
2018-08-01,R1F,1,4285,1087,882
2018-08-01,R1F,other,916,0,0
2018-08-01,RYY,other,7298,10,0
2018-08-01,RWF,1,12709,1287,4255
2018-08-01,RWF,other,2226,1,0
2018-08-01,RPA,1,7566,2125,2038
2018-08-01,RPA,other,2502,0,0
2018-08-01,RNU,other,2892,53,0
2018-08-01,RTH,1,10315,1608,3064
2018-08-01,RTH,2,1568,0,74
2018-08-01,RTH,other,567,8,38
2018-08-01,RHU,1,9921,2154,3392
2018-08-01,RHU,2,754,0,0
2018-08-01,RHU,other,2037,2,3
2018-08-01,RPC,other,1106,0,27
2018-08-01,RHW,1,8925,403,2882
2018-08-01,RHW,2,1541,61,1
2018-08-01,RHW,other,673,0,0
2018-08-01,RA2,1,5992,584,2231
2018-08-01,NTP11,other,4430,0,0
2018-08-01,RW1,other,753,0,5
2018-08-01,NTPAD,other,4910,1,0
2018-08-01,RTP,1,7850,462,2511
2018-08-01,RTP,other,682,0,0
2018-08-01,RDR,other,9780,103,1
2018-08-01,RHM,1,8488,1787,3027
2018-08-01,RHM,2,1475,113,12
2018-08-01,RHM,other,2537,18,8
2018-08-01,RYR,1,12361,1003,3714
2018-08-01,G82071,other,2891,0,0
2018-08-01,NTV0W,other,3523,1,0
2018-08-01,NLW,other,4813,7,0
2018-08-01,NLT02,other,1250,0,0
2018-08-01,RBD,1,4439,573,1497
2018-08-01,RBD,other,5227,5,0
2018-08-01,DD401,other,1484,1,0
2018-08-01,R1J,other,6656,69,1
2018-08-01,RTE,1,12200,1188,3825
2018-08-01,RN3,1,6603,776,2163
2018-08-01,RN3,other,4777,20,0
2018-08-01,RVJ,1,7690,1633,3000
2018-08-01,RBZ,1,4601,1084,1199
2018-08-01,RBZ,other,1277,0,0
2018-08-01,L83087,other,184,0,0
2018-08-01,NQT5H,other,664,0,0
2018-08-01,RD3,1,5921,761,1767
2018-08-01,RD3,other,2272,2,0
2018-08-01,REF,1,7358,1294,2830
2018-08-01,REF,other,14526,154,31
2018-08-01,RH8,1,7532,914,1906
2018-08-01,RH8,other,5117,0,0
2018-08-01,RD1,1,6242,1291,2564
2018-08-01,RD1,other,892,6,26
2018-08-01,RNZ,1,3945,593,1247
2018-08-01,RNZ,2,299,0,0
2018-08-01,Y02666,other,1509,0,0
2018-08-01,RH5,other,8343,39,0
2018-08-01,RYF,other,1526,10,0
2018-08-01,RBA,1,6457,736,2189
2018-08-01,AAH,other,195,1,0
2018-08-01,RDZ,1,6904,507,1966
2018-08-01,RDZ,2,1352,4,5
2018-08-01,RDZ,other,853,0,0
2018-08-01,RA9,1,6788,1352,2670
2018-08-01,RA9,other,3805,0,0
2018-08-01,RA7,1,8788,1053,2805
2018-08-01,RA7,2,2074,26,12
2018-08-01,RK9,1,8502,2469,2934
2018-08-01,RK9,2,252,0,0
2018-08-01,RK9,other,4442,111,0
2018-08-01,RA3,1,4417,324,1171
2018-08-01,AXG,other,3219,32,0
2018-08-01,NLX24,other,1731,0,0
2018-08-01,RA4,1,4373,63,1331
