period,org_code,type,attendances,breaches,admissions
2018-05-01,RF4,1,21582,3940,5258
2018-05-01,RF4,2,717,0,0
2018-05-01,RF4,other,2619,10,0
2018-05-01,R1H,1,28102,5196,8134
2018-05-01,R1H,2,844,5,0
2018-05-01,R1H,other,13940,138,0
2018-05-01,AD913,other,4651,0,0
2018-05-01,E84069,other,1790,0,0
2018-05-01,RYX,other,19270,156,0
2018-05-01,RQM,1,18745,1130,4013
2018-05-01,RQM,other,9030,68,0
2018-05-01,RJ6,1,6742,2018,1852
2018-05-01,RJ6,other,11108,88,0
2018-05-01,Y02696,other,1229,0,0
2018-05-01,RVR,1,13029,954,3396
2018-05-01,RVR,2,505,0,6
2018-05-01,RVR,other,1111,0,0
2018-05-01,RJ1,1,13813,2462,3436
2018-05-01,RJ1,2,867,0,0
2018-05-01,RJ1,other,3185,24,0
2018-05-01,Y03082,other,4044,172,0
2018-05-01,RQX,1,10988,586,1670
2018-05-01,RY9,other,5112,2,0
2018-05-01,RYJ,1,10149,3155,3294
2018-05-01,RYJ,2,4313,41,10
2018-05-01,RYJ,other,10833,83,0
2018-05-01,RJZ,1,16701,4528,4552
2018-05-01,RJZ,other,7607,375,0
2018-05-01,Y02973,other,820,0,0
2018-05-01,RAX,1,9578,878,2274
2018-05-01,RAX,2,1203,0,0
2018-05-01,RJ2,1,13259,2125,4561
2018-05-01,RJ2,other,12458,411,0
2018-05-01,R1K,1,12031,3398,5963
2018-05-01,R1K,other,17395,246,0
2018-05-01,RP6,2,8007,204,11
2018-05-01,RAT,other,5540,20,0
2018-05-01,RAP,1,8486,2058,2647
2018-05-01,RAP,2,431,1,0
2018-05-01,RAP,other,6471,225,0
2018-05-01,RAL,1,20604,2507,4459
2018-05-01,RAL,other,3565,0,0
2018-05-01,Y03047,other,1787,0,0
2018-05-01,RJ7,1,13625,1011,4007
2018-05-01,RJ7,other,1485,0,0
2018-05-01,F84747,other,2500,0,0
2018-05-01,RAS,1,5472,2616,1895
2018-05-01,RAS,other,8849,177,0
2018-05-01,Y03094,other,3268,0,0
2018-05-01,Y03218,other,3402,0,0
2018-05-01,E84068,other,3154,0,0
2018-05-01,Y02692,other,3665,0,0
2018-05-01,RRV,1,12138,1665,2008
2018-05-01,Y02147,other,10302,0,0
2018-05-01,RKE,1,9229,1073,1466
2018-05-01,NL7,other,5827,0,0
2018-05-01,8J094,other,3048,0,0
2018-05-01,RDD,1,13381,1654,3307
2018-05-01,RC1,1,6891,582,2034
2018-05-01,RC1,other,143,0,0
2018-05-01,M85813,other,3229,0,0
2018-05-01,RQ3,1,5154,251,1104
2018-05-01,RJF,1,5897,518,1842
2018-05-01,RJF,other,4960,1,3
2018-05-01,RGT,1,10313,1565,2808
2018-05-01,RGT,other,3605,3,19
2018-05-01,RFS,1,5871,286,1922
2018-05-01,RFS,other,1704,0,0
2018-05-01,NQ108,other,2995,1,0
2018-05-01,RDE,1,8812,339,2574
2018-05-01,RDE,other,5469,17,0
2018-05-01,Y03571,other,6300,2,0
2018-05-01,RTG,1,11898,2040,3537
2018-05-01,RTG,other,5030,12,115
2018-05-01,RY8,other,6807,0,0
2018-05-01,NNJ,other,1902,5,0
2018-05-01,RWH,1,9423,1450,3077
2018-05-01,RWH,other,4614,3,0
2018-05-01,Y03007,other,2519,0,0
2018-05-01,NQ106,other,710,0,0
2018-05-01,RLT,1,7359,543,1356
2018-05-01,NEH06,other,2172,2,0
2018-05-01,RR1,1,21213,3870,7052
2018-05-01,RR1,other,3793,35,1223
2018-05-01,RY4,other,1026,17,0
2018-05-01,RGQ,1,7443,717,1990
2018-05-01,RGQ,other,1189,0,159
2018-05-01,RGP,1,5942,473,1500
2018-05-01,RGP,other,1179,0,0
2018-05-01,RNQ,1,7701,931,2666
2018-05-01,C82038,other,258,0,0
2018-05-01,RY5,other,11706,224,3
2018-05-01,NJS05,other,4465,116,0
2018-05-01,RC9,1,9241,199,2646
2018-05-01,RC9,other,3585,0,0
2018-05-01,C82009,other,338,0,0
2018-05-01,NLO11,other,680,4,0
2018-05-01,NLO09,other,570,17,0
2018-05-01,RQ8,1,8952,1230,2165
2018-05-01,RQ8,other,370,4,0
2018-05-01,RD8,1,7465,689,1869
2018-05-01,RD8,other,5331,13,0
2018-05-01,RM1,1,9771,1654,2941
2018-05-01,RM1,other,2521,35,0
2018-05-01,RGN,1,12954,2096,3712
2018-05-01,RGN,other,863,0,0
2018-05-01,RNS,1,8997,1510,2612
2018-05-01,RNS,2,1183,18,0
2018-05-01,RNS,other,1240,0,0
2018-05-01,NMH01,other,5606,0,0
2018-05-01,NR3,other,4961,25,0
2018-05-01,RX1,1,13144,3313,3940
2018-05-01,RX1,2,1788,32,0
2018-05-01,RX1,other,2950,103,0
2018-05-01,NLO10,other,2252,0,0
2018-05-01,C82010,other,366,0,0
2018-05-01,NLO12,other,324,6,0
2018-05-01,Y02428,other,2513,0,0
2018-05-01,RXK,1,14389,3716,3268
2018-05-01,RXK,2,1300,19,29
2018-05-01,RXK,other,3077,0,0
2018-05-01,RK5,1,9056,533,2681
2018-05-01,RK5,other,4713,64,9
2018-05-01,RXW,1,9939,3325,2448
2018-05-01,RXW,other,1912,22,107
2018-05-01,R1D,other,2522,0,0
2018-05-01,C83023,other,703,0,0
2018-05-01,Y02615,other,6227,0,0
2018-05-01,RJC,1,5984,372,1878
2018-05-01,RJC,other,875,0,0
2018-05-01,RAJ,1,7908,440,2150
2018-05-01,RAJ,other,1318,20,263
2018-05-01,Y02961,other,2845,0,0
2018-05-01,RNA,1,9113,2141,2115
2018-05-01,RNA,other,5753,31,0
2018-05-01,RQW,1,8829,2139,2050
2018-05-01,RCX,1,5963,1036,2171
2018-05-01,RL4,1,11639,1133,2601
2018-05-01,RL4,other,8906,67,0
2018-05-01,RWD,1,12827,3573,3803
2018-05-01,RWD,other,1345,0,0
2018-05-01,RRK,1,10573,1637,4044
2018-05-01,RKB,1,12362,1847,4364
2018-05-01,RKB,2,1864,13,104
