period,org_code,type,attendances,breaches,admissions
2016-10-01,RM1,1,9976,1464,2559
2016-10-01,RM1,other,910,0,0
2016-10-01,Y02646,other,4946,0,0
2016-10-01,RGN,1,8055,1612,2222
2016-10-01,RGN,other,757,1,0
2016-10-01,RNS,1,9211,1548,2830
2016-10-01,RNS,2,972,1,0
2016-10-01,NMH01,other,5924,0,0
2016-10-01,NR3,other,5467,77,0
2016-10-01,RX1,1,15410,3523,4095
2016-10-01,RX1,2,1511,25,0
2016-10-01,RX1,other,223,2,0
2016-10-01,NLO10,other,2919,10,0
2016-10-01,C82010,other,274,0,0
2016-10-01,NLO12,other,308,0,0
2016-10-01,Y02428,other,2251,0,0
2016-10-01,RXK,1,14272,2663,3181
2016-10-01,RXK,2,2146,13,31
2016-10-01,RXK,other,2767,0,0
2016-10-01,RK5,1,8612,473,2696
2016-10-01,RK5,other,4004,31,5
2016-10-01,RXW,1,10400,2630,2273
2016-10-01,RXW,other,1671,0,0
2016-10-01,R1D,2,431,0,0
2016-10-01,R1D,other,1978,1,0
2016-10-01,Y02615,other,5866,0,0
2016-10-01,RJC,1,5582,253,1679
2016-10-01,RJC,other,647,0,0
2016-10-01,RAJ,1,8472,1977,2236
2016-10-01,Y02961,other,3980,0,0
2016-10-01,RNA,1,8907,686,2510
2016-10-01,RNA,other,6382,0,0
2016-10-01,RQW,1,8666,1973,1646
2016-10-01,RQW,other,25,0,0
2016-10-01,RCX,1,5455,578,2060
2016-10-01,RL4,1,11108,1468,2536
2016-10-01,RL4,other,8228,15,0
2016-10-01,RWD,1,12969,2416,3432
2016-10-01,RRK,1,10075,2013,2775
2016-10-01,RKB,1,12315,2369,4076
2016-10-01,RKB,2,1785,21,92
2016-10-01,RKB,other,2230,5,3
2016-10-01,RWE,1,12514,4333,3688
2016-10-01,RWE,2,1841,38,3
2016-10-01,RWE,other,6115,68,257
2016-10-01,RJE,1,15000,4731,4226
2016-10-01,RJE,2,361,0,0
2016-10-01,RJE,other,4811,9,0
2016-10-01,RBK,1,6388,1921,1959
2016-10-01,RBK,other,3703,7,0
2016-10-01,ATQ02,other,3948,0,0
2016-10-01,RWG,1,7949,2097,3040
2016-10-01,RWG,other,4047,20,0
2016-10-01,RGR,1,5814,806,2017
2016-10-01,RWP,1,10269,3029,2804
2016-10-01,RWP,other,5630,0,0
2016-10-01,R1A,2,633,0,0
2016-10-01,RLQ,1,4504,984,1002
2016-10-01,RLQ,other,2993,0,0
2016-10-01,REM,1,7184,2135,2197
2016-10-01,REM,other,6828,0,0
2016-10-01,RCF,1,4852,477,962
2016-10-01,RBS,1,5259,259,1156
2016-10-01,RFF,1,7097,484,2034
2016-10-01,RXL,1,7794,1971,2127
2016-10-01,RXL,other,9883,6,0
2016-10-01,RMC,1,9655,1782,2350
2016-10-01,RAE,1,11514,1722,2974
2016-10-01,NNF09,other,1092,0,0
2016-10-01,RY2,other,7726,123,0
2016-10-01,RWY,1,12915,664,2746
2016-10-01,NTP08,other,3977,4,0
2016-10-01,RW3,1,13359,2120,3907
2016-10-01,RW3,2,3682,10,178
2016-10-01,RW3,other,9943,15,147
2016-10-01,RLN,1,8078,839,2775
2016-10-01,RLN,2,2244,9,26
2016-10-01,RLN,other,2704,2,0
2016-10-01,RJR,1,6394,1384,1612
2016-10-01,RJR,other,746,4,0
2016-10-01,RXP,1,11166,1353,3163
2016-10-01,RXP,other,12650,0,0
2016-10-01,RNN,other,1226,14,0
2016-10-01,RP5,1,11372,999,3426
2016-10-01,RP5,other,2542,0,374
2016-10-01,RJN,1,4234,805,978
2016-10-01,RJN,other,286,0,0
2016-10-01,RXR,1,9761,2072,3320
2016-10-01,RXR,other,5889,581,45
2016-10-01,NNF28,other,364,0,0
2016-10-01,RR7,1,7614,460,1682
2016-10-01,RR7,other,2250,3,0
2016-10-01,RCD,1,3968,237,922
2016-10-01,RCD,other,903,0,0
2016-10-01,RWA,1,11219,2584,1876
2016-10-01,RWA,other,1305,0,0
2016-10-01,RV9,other,1740,1,0
2016-10-01,RXN,1,7676,2050,2048
2016-10-01,RXN,other,3427,20,128
2016-10-01,Y01231,other,2362,0,0
2016-10-01,RR8,1,18780,3012,5086
2016-10-01,RR8,other,2118,0,0
2016-10-01,Y02875,other,3988,0,0
2016-10-01,RY1,other,2288,0,0
2016-10-01,REP,2,1152,18,119
2016-10-01,Y01069,other,3275,0,0
2016-10-01,RBT,1,5492,813,2025
2016-10-01,RBT,other,2041,0,0
2016-10-01,RXF,1,20172,3934,4555
2016-10-01,RNL,1,8173,964,2098
2016-10-01,RVW,1,5894,273,1542
2016-10-01,RVW,other,1615,0,3
2016-10-01,RTV,other,1861,0,0
2016-10-01,NLO01,other,6152,14,0
2016-10-01,RJL,1,11530,1484,2500
2016-10-01,RJL,other,1590,3,0
2016-10-01,RTF,1,14484,1083,3958
2016-10-01,RTF,other,2122,3,0
2016-10-01,RW6,1,22954,4862,4957
2016-10-01,RW6,other,4158,123,141
2016-10-01,RT2,other,4936,2,0
2016-10-01,RQ6,1,8167,2252,2335
2016-10-01,RQ6,2,1800,4,39
2016-10-01,RQ6,other,10606,0,0
2016-10-01,RM3,1,8922,1102,2869
2016-10-01,RCU,1,5003,138,704
2016-10-01,RHQ,1,9983,2623,2769
2016-10-01,RHQ,2,1214,0,0
2016-10-01,RHQ,other,7119,10,9
2016-10-01,RTR,1,10797,796,2053
2016-10-01,RTR,other,5358,0,23
2016-10-01,RE9,1,5131,414,1286
2016-10-01,RE9,other,637,3,0
2016-10-01,RVY,1,6715,931,1975
2016-10-01,RVY,other,5198,9,0
2016-10-01,RBN,1,8845,2268,3370
2016-10-01,RBN,other,5415,11,0
2016-10-01,RWJ,1,8186,1832,2465
2016-10-01,RMP,1,7394,1176,1779
2016-10-01,RTD,1,11357,746,2325
2016-10-01,RTD,2,1734,51,25
2016-10-01,RTD,other,4640,0,1
2016-10-01,RFR,1,6606,979,1412
2016-10-01,RM2,1,8437,872,2592
2016-10-01,RTX,1,7663,1170,2043
2016-10-01,RTX,other,1869,36,111
2016-10-01,RWW,1,6918,836,2815
2016-10-01,RWW,other,3699,7,0
2016-10-01,RY7,other,5579,7,0
2016-10-01,RBL,1,8007,1152,2387
2016-10-01,RBL,other,2107,9,0
2016-10-01,AJN,other,1782,0,0
2016-10-01,RRF,1,7896,1224,1805
2016-10-01,RCB,1,9370,2374,3427
2016-10-01,RCB,other,7121,24,0
2016-10-01,RTK,1,8769,987,2074
2016-10-01,RTK,other,1465,0,0
2016-10-01,Y02688,other,3398,0,0
2016-10-01,NQT10,other,3240,0,0
2016-10-01,RWX,other,5123,0,0
2016-10-01,Y04538,other,2988,11,0
2016-10-01,RXH,1,13053,2444,3578
2016-10-01,RXH,2,1024,0,27
2016-10-01,NLW,other,5034,56,0
2016-10-01,RXQ,1,7163,1171,2717
2016-10-01,RXQ,2,1274,0,451
2016-10-01,RXQ,other,3570,14,0
2016-10-01,Y00058,other,2489,14,0
2016-10-01,NLT02,other,1134,0,0
2016-10-01,RJ8,other,9387,50,7
2016-10-01,RN7,1,8670,1416,2513
2016-10-01,RN7,other,1662,0,0
2016-10-01,RBD,1,3763,251,1322
2016-10-01,RDY,other,5553,7,3
2016-10-01,RVV,1,12700,3703,3176
2016-10-01,RVV,other,5323,27,1374
2016-10-01,RXC,1,9396,2063,2619
2016-10-01,RDU,1,20345,1047,6258
2016-10-01,R1J,other,5834,22,2
2016-10-01,RTE,1,11697,1633,3608
2016-10-01,RN3,1,7240,1822,2439
2016-10-01,RN3,other,5276,23,0
2016-10-01,RN5,1,9278,863,2244
2016-10-01,RN5,other,1189,0,0
2016-10-01,NDA57,other,697,0,0
2016-10-01,R1F,1,3400,819,825
2016-10-01,R1F,other,1384,0,0
2016-10-01,RYY,other,9727,5,0
2016-10-01,NR5,other,3590,5,0
2016-10-01,RWF,1,12047,1534,3464
2016-10-01,RWF,other,1923,2,0
2016-10-01,RPA,1,9656,1949,1939
2016-10-01,RVJ,1,7515,1761,2567
2016-10-01,RBZ,1,3915,509,1193
2016-10-01,RBZ,other,5008,0,0
2016-10-01,L83087,other,138,0,0
2016-10-01,RNU,other,2758,78,0
2016-10-01,RTH,1,11639,3469,3266
2016-10-01,RTH,2,1647,0,74
2016-10-01,NLX02,other,611,0,0
2016-10-01,RK9,1,8475,1074,2960
2016-10-01,RK9,2,240,1,0
2016-10-01,RD3,1,5627,649,1725
2016-10-01,RHU,1,9512,2923,3168
2016-10-01,RHU,2,856,2,0
2016-10-01,RHU,other,1808,4,7
2016-10-01,RPC,other,911,4,37
2016-10-01,RHW,1,9255,721,2915
2016-10-01,RHW,2,1320,11,5
2016-10-01,REF,1,5975,1735,2538
2016-10-01,REF,other,1625,18,28
2016-10-01,RH8,1,8612,795,1950
2016-10-01,RH8,other,706,0,0
2016-10-01,RA2,1,5934,810,2001
2016-10-01,RD1,1,6160,610,2181
2016-10-01,RD1,other,1078,15,99
2016-10-01,RNZ,1,4028,326,1006
2016-10-01,RNZ,2,305,0,0
2016-10-01,Y02666,other,1386,0,0
2016-10-01,RH5,other,7479,14,0
2016-10-01,NTP11,other,4697,2,0
2016-10-01,RW1,other,2320,12,8
2016-10-01,NTPAD,other,4922,7,0
2016-10-01,RTP,1,8347,386,2551
2016-10-01,RDR,other,8713,139,0
2016-10-01,RBA,1,5506,537,1687
2016-10-01,AAH,other,196,0,0
2016-10-01,RDZ,1,6452,360,1814
2016-10-01,RDZ,2,1501,0,2
2016-10-01,RA9,1,6153,408,2463
2016-10-01,RA9,other,2836,0,0
2016-10-01,RHM,1,8654,1130,3285
2016-10-01,RHM,2,1551,11,17
2016-10-01,RA7,1,9378,1888,2940
2016-10-01,RA7,2,1908,37,13
2016-10-01,RYR,1,11761,822,3325
2016-10-01,RYR,other,986,6,0
2016-10-01,RA3,1,4636,1331,1050
2016-10-01,NDA56,other,2619,33,0
2016-10-01,G82071,other,2081,0,0
2016-10-01,NDA55,other,3152,18,0
2016-10-01,NLX24,other,1413,14,0
2016-10-01,RA4,1,3981,186,1083
