period,org_code,type,attendances,breaches,admissions
2018-09-01,NQ108,other,2454,3,0
2018-09-01,Y03571,other,5969,0,0
2018-09-01,RY8,other,5809,1,0
2018-09-01,NNJ,other,1851,2,0
2018-09-01,RWH,1,8893,1662,2931
2018-09-01,RWH,other,4209,3,0
2018-09-01,RDE,1,15322,939,4404
2018-09-01,RDE,other,5403,1,158
2018-09-01,Y03007,other,2330,0,0
2018-09-01,NQ106,other,605,0,0
2018-09-01,RLT,1,6987,944,1315
2018-09-01,NEH06,other,1937,0,0
2018-09-01,RY4,other,929,13,0
2018-09-01,RGP,1,5879,472,1403
2018-09-01,RGP,other,682,9,0
2018-09-01,RNQ,1,7492,1252,2523
2018-09-01,C82038,other,168,0,0
2018-09-01,RY5,other,10388,213,1
2018-09-01,NJS05,other,3997,159,0
2018-09-01,RC9,1,8812,189,2725
2018-09-01,RC9,other,3145,0,0
2018-09-01,C82009,other,351,0,0
2018-09-01,NLO11,other,663,19,0
2018-09-01,NLO09,other,516,9,0
2018-09-01,RQ8,1,8434,1545,2204
2018-09-01,RQ8,other,433,8,0
2018-09-01,RD8,1,7456,1035,1744
2018-09-01,RD8,other,4190,13,0
2018-09-01,RM1,1,9183,2254,2731
2018-09-01,RM1,other,2467,53,0
2018-09-01,RGN,1,12300,1603,3466
2018-09-01,RGN,other,749,0,0
2018-09-01,RNS,1,8666,1206,2892
2018-09-01,RNS,2,1095,1,0
2018-09-01,RNS,other,1249,6,0
2018-09-01,NMH01,other,5150,0,0
2018-09-01,NR3,other,4275,3,0
2018-09-01,RX1,1,12224,3390,3774
2018-09-01,RX1,2,1679,13,0
2018-09-01,RX1,other,2547,94,0
2018-09-01,NLO10,other,2043,19,0
2018-09-01,C82010,other,314,0,0
2018-09-01,NLO12,other,295,1,0
2018-09-01,Y02428,other,2047,0,0
2018-09-01,RXK,1,13581,3004,3106
2018-09-01,RXK,2,1170,9,31
2018-09-01,RXK,other,2989,0,0
2018-09-01,RK5,1,8568,385,2591
2018-09-01,RK5,other,4130,44,13
2018-09-01,RXW,1,9151,3252,2318
2018-09-01,RXW,other,1897,18,35
2018-09-01,R1D,other,2298,4,0
2018-09-01,C83023,other,586,0,0
2018-09-01,Y02615,other,5690,0,0
2018-09-01,RJC,1,5714,326,1785
2018-09-01,RJC,other,798,0,0
2018-09-01,RAJ,1,7285,806,2133
2018-09-01,RAJ,other,1399,6,229
2018-09-01,Y02961,other,2471,0,0
2018-09-01,RNA,1,8832,2011,2093
2018-09-01,RNA,other,4774,0,0
2018-09-01,RQW,1,8678,1845,2239
2018-09-01,RCX,1,5672,1013,2038
2018-09-01,RL4,1,11336,1493,2743
2018-09-01,RL4,other,7506,49,0
2018-09-01,RWD,1,11990,4086,3659
2018-09-01,RWD,other,1593,0,0
2018-09-01,RRK,1,29915,6599,10819
2018-09-01,RRK,other,3491,47,1333
2018-09-01,RKB,1,11907,1714,4249
2018-09-01,RKB,2,1834,30,96
2018-09-01,RKB,other,5751,11,1
2018-09-01,RTG,1,16552,3617,5310
2018-09-01,RTG,other,8795,2,163
2018-09-01,RWE,1,18696,4151,4682
2018-09-01,RWE,2,1704,29,7
2018-09-01,RJE,1,14587,3711,5607
2018-09-01,RJE,2,433,0,0
2018-09-01,RJE,other,5753,7,0
2018-09-01,RBK,1,6204,1889,1957
2018-09-01,RBK,other,3293,0,0
2018-09-01,ATQ02,other,3127,0,0
2018-09-01,RWG,1,8075,2455,2877
2018-09-01,RWG,other,4105,5,0
2018-09-01,RGR,1,5467,248,1927
2018-09-01,RGR,other,578,0,0
2018-09-01,RWP,1,10313,3578,3015
2018-09-01,RWP,other,5801,9,0
2018-09-01,RLQ,1,4917,1245,1249
2018-09-01,RLQ,other,358,0,0
2018-09-01,REM,1,7388,1965,3382
2018-09-01,REM,other,6453,42,0
2018-09-01,RCF,1,4905,556,1343
2018-09-01,RCF,2,611,0,0
2018-09-01,RCF,other,180,0,0
2018-09-01,RBS,1,4731,295,1107
2018-09-01,RFF,1,7554,102,2140
2018-09-01,RXL,1,6251,2232,2293
2018-09-01,RXL,other,11464,35,0
2018-09-01,RMC,1,8633,1223,2155
2018-09-01,RMC,other,870,0,27
2018-09-01,RAE,1,10215,2093,3389
2018-09-01,RAE,other,1040,15,89
2018-09-01,NNF09,other,2301,10,0
2018-09-01,RY2,other,11195,66,0
2018-09-01,RWY,1,12390,1285,2887
2018-09-01,RLN,1,8116,1129,2893
2018-09-01,RLN,2,2185,50,32
2018-09-01,RLN,other,2808,8,0
2018-09-01,RJR,1,6048,649,1828
2018-09-01,RJR,other,582,2,0
2018-09-01,RXP,1,10720,2017,3497
2018-09-01,RXP,other,6944,0,0
2018-09-01,RP5,1,11514,892,3307
2018-09-01,RP5,other,2713,1,398
2018-09-01,Y01069,other,3060,0,0
2018-09-01,Y01231,other,2331,24,0
2018-09-01,RJN,1,3924,752,898
2018-09-01,RJN,other,188,0,0
2018-09-01,RXR,1,9202,2639,3394
2018-09-01,RXR,other,5770,393,39
2018-09-01,NNF94,other,2125,0,0
2018-09-01,RR7,1,7520,378,1696
2018-09-01,RR7,other,2456,0,0
2018-09-01,NNFA7,other,1186,4,0
2018-09-01,RCD,1,4234,236,937
2018-09-01,RCD,other,774,0,0
2018-09-01,RWA,1,10928,1078,2825
2018-09-01,RV9,other,721,1,0
2018-09-01,RXN,1,6338,1741,2116
2018-09-01,RXN,other,6279,181,390
2018-09-01,RR8,1,16525,2897,4987
2018-09-01,RR8,other,3657,4,0
2018-09-01,REP,2,1032,12,91
2018-09-01,R0A,1,20679,4363,6863
2018-09-01,R0A,2,3407,52,163
2018-09-01,R0A,other,9295,19,130
2018-09-01,RW4,other,2067,0,0
2018-09-01,RBT,1,5516,1149,2252
2018-09-01,RBT,other,2008,10,0
2018-09-01,RXF,1,17219,3544,3851
2018-09-01,RXF,other,3412,48,160
2018-09-01,Y02532,other,1510,0,0
2018-09-01,Y03645,other,386,0,0
2018-09-01,RNL,1,7731,564,2128
2018-09-01,RNL,other,1770,5,0
2018-09-01,RVW,1,3682,374,1536
2018-09-01,RVW,other,10551,16,675
2018-09-01,RTV,other,1651,9,0
2018-09-01,NLO01,other,4276,54,0
2018-09-01,RJL,1,11598,1256,2903
2018-09-01,RTF,1,8683,817,4264
2018-09-01,RTF,other,8677,38,25
2018-09-01,Y02572,other,846,0,0
2018-09-01,Y02533,other,260,0,0
2018-09-01,RW6,1,21893,4163,6056
2018-09-01,RW6,other,9585,161,110
2018-09-01,RT2,other,3277,0,0
2018-09-01,AC008,other,1116,1,0
2018-09-01,RQ6,1,7676,2471,2298
2018-09-01,RQ6,2,1838,29,31
2018-09-01,RQ6,other,9514,0,0
2018-09-01,RM3,1,8090,1161,2686
2018-09-01,RM3,other,515,0,0
2018-09-01,AXT02,other,3395,0,0
2018-09-01,RCU,1,4459,154,673
2018-09-01,RCU,other,108,0,0
2018-09-01,RHQ,1,9170,2291,2891
2018-09-01,RHQ,2,1103,0,0
2018-09-01,RHQ,other,7591,0,0
2018-09-01,NQT5F,other,1891,8,0
2018-09-01,RTR,1,10607,461,2263
2018-09-01,RTR,other,1984,0,12
2018-09-01,RE9,1,5135,199,1224
2018-09-01,RE9,other,494,0,0
2018-09-01,RVY,1,6789,894,2582
2018-09-01,RVY,other,3296,38,0
2018-09-01,RBN,1,9202,1917,4284
2018-09-01,RWJ,1,7447,2404,2508
2018-09-01,RWJ,other,886,0,81
2018-09-01,RMP,1,7228,890,1847
2018-09-01,RMP,other,4952,3,0
2018-09-01,RTD,1,9645,644,2405
2018-09-01,RTD,2,1829,26,22
2018-09-01,RTD,other,8053,0,4
2018-09-01,RFR,1,8033,1232,1512
2018-09-01,NNF76,other,3191,0,0
2018-09-01,RTX,1,7662,1361,2017
2018-09-01,RTX,2,123,0,0
2018-09-01,RTX,other,2483,89,142
2018-09-01,RWW,1,6352,1602,2303
2018-09-01,RWW,other,2699,18,0
2018-09-01,RY7,other,4283,17,0
2018-09-01,RBL,1,7587,2346,2365
2018-09-01,RBL,other,2975,2,0
2018-09-01,AJN,other,329,0,0
2018-09-01,RRF,1,6706,969,2275
2018-09-01,RRF,other,639,1,0
2018-09-01,RCB,1,10174,1629,3804
2018-09-01,RCB,other,6899,21,0
2018-09-01,RTK,1,8036,1784,1984
2018-09-01,RTK,other,240,2,13
2018-09-01,NTV0B,other,3534,3,0
2018-09-01,NQT10,other,3197,0,0
2018-09-01,RWX,other,2359,0,0
2018-09-01,Y04538,other,3241,0,0
2018-09-01,RXH,1,12924,2425,3187
2018-09-01,RXH,2,1163,33,20
2018-09-01,Y02676,other,1512,3,0
2018-09-01,RXQ,1,6608,1333,3109
2018-09-01,RXQ,2,1094,0,752
2018-09-01,RXQ,other,4903,10,0
2018-09-01,RN7,1,8954,1283,2545
2018-09-01,RN7,other,1716,6,0
2018-09-01,Y00751,other,3992,24,0
2018-09-01,RVV,1,14143,4074,3766
2018-09-01,RVV,other,3746,14,236
2018-09-01,RXC,1,10245,927,3111
2018-09-01,RXC,other,475,0,0
2018-09-01,Y02816,other,235,0,0
2018-09-01,NDJ,other,1568,0,0
2018-09-01,RDU,1,19859,2057,6093
2018-09-01,RN5,1,9334,1461,2259
2018-09-01,RN5,other,860,10,0
2018-09-01,NDA57,other,579,5,0
2018-09-01,Y03051,other,1979,0,0
2018-09-01,R1F,1,3859,863,891
2018-09-01,R1F,other,879,0,0
2018-09-01,RYY,other,6850,10,0
2018-09-01,RWF,1,12627,951,4043
2018-09-01,RWF,other,2346,1,0
2018-09-01,RPA,1,7529,1465,2119
2018-09-01,RPA,other,2580,0,0
2018-09-01,RNU,other,2926,76,0
2018-09-01,RTH,1,11146,1570,2884
2018-09-01,RTH,2,1437,0,69
2018-09-01,RTH,other,535,2,28
2018-09-01,RHU,1,9753,2471,3209
2018-09-01,RHU,2,755,0,0
2018-09-01,RHU,other,2146,4,3
2018-09-01,RPC,other,1087,11,14
2018-09-01,RHW,1,9263,661,2913
2018-09-01,RHW,2,1491,48,0
2018-09-01,RHW,other,577,0,0
2018-09-01,RA2,1,6032,403,1876
2018-09-01,NTP11,other,4236,17,0
2018-09-01,RW1,other,781,0,1
2018-09-01,NTPAD,other,4912,5,0
2018-09-01,RTP,1,7840,378,2419
2018-09-01,RTP,other,695,0,0
2018-09-01,RDR,other,9711,56,2
2018-09-01,RHM,1,8560,1954,3362
2018-09-01,RHM,2,1624,177,27
2018-09-01,RHM,other,2330,8,12
2018-09-01,RYR,1,11828,608,3439
2018-09-01,G82071,other,2879,0,0
2018-09-01,NTV0W,other,3457,7,0
2018-09-01,NLW,other,4633,3,0
2018-09-01,NLT02,other,1272,0,0
2018-09-01,RBD,1,3949,219,1371
2018-09-01,RBD,other,4363,2,0
2018-09-01,DD401,other,1157,0,0
2018-09-01,R1J,other,6194,53,0
2018-09-01,RTE,1,12488,1373,3756
2018-09-01,RN3,1,6863,862,2285
2018-09-01,RN3,other,4582,47,0
2018-09-01,RVJ,1,7805,1826,2966
2018-09-01,RBZ,1,3989,860,1127
2018-09-01,RBZ,other,1042,0,0
2018-09-01,L83087,other,175,0,0
2018-09-01,NQT5H,other,556,0,0
2018-09-01,RD3,1,5607,767,1734
2018-09-01,RD3,other,1812,4,0
2018-09-01,REF,1,6559,1520,2687
2018-09-01,REF,other,11588,86,31
2018-09-01,RH8,1,7679,1137,1955
2018-09-01,RH8,other,4049,0,0
2018-09-01,RD1,1,6326,1043,2475
2018-09-01,RD1,other,915,6,30
2018-09-01,RNZ,1,4050,700,1163
2018-09-01,RNZ,2,288,0,0
2018-09-01,Y02666,other,1466,0,0
2018-09-01,RH5,other,7270,51,0
2018-09-01,RYF,other,1491,6,0
2018-09-01,RBA,1,6238,475,2148
2018-09-01,AAH,other,180,0,0
2018-09-01,RDZ,1,6343,614,1854
2018-09-01,RDZ,2,1249,1,1
2018-09-01,RDZ,other,893,0,0
2018-09-01,RA9,1,6162,1539,2415
2018-09-01,RA9,other,3317,0,0
2018-09-01,RA7,1,9515,1667,3023
2018-09-01,RA7,2,1927,49,9
2018-09-01,RK9,1,8544,2675,2918
2018-09-01,RK9,2,248,0,0
2018-09-01,RK9,other,4207,72,0
2018-09-01,RA3,1,4065,649,948
2018-09-01,AXG,other,3106,57,0
2018-09-01,NLX24,other,1706,1,0
2018-09-01,RA4,1,4617,142,1483
