period,org_code,type,attendances,breaches,admissions
2018-12-01,RNS,1,8918,1871,3194
2018-12-01,RNS,2,943,2,0
2018-12-01,RNS,other,1411,0,0
2018-12-01,NMH01,other,5310,0,0
2018-12-01,NR3,other,4713,31,0
2018-12-01,RX1,1,13756,6147,4146
2018-12-01,RX1,2,1419,11,0
2018-12-01,RX1,other,1862,171,0
2018-12-01,NLO10,other,2124,109,0
2018-12-01,C82010,other,206,0,0
2018-12-01,NLO12,other,299,0,0
2018-12-01,Y02428,other,1879,0,0
2018-12-01,RXK,1,13604,4432,3744
2018-12-01,RXK,2,1009,3,40
2018-12-01,RXK,other,3140,1,0
2018-12-01,RK5,1,8600,609,3017
2018-12-01,RK5,other,4810,78,5
2018-12-01,RXW,1,9311,3878,2765
2018-12-01,RXW,other,2153,75,42
2018-12-01,R1D,other,1985,0,0
2018-12-01,C83023,other,661,0,0
2018-12-01,Y02615,other,6309,0,0
2018-12-01,RJC,1,5843,524,2000
2018-12-01,RJC,other,659,0,0
2018-12-01,RAJ,1,6703,1833,2541
2018-12-01,RAJ,other,1908,26,322
2018-12-01,Y02961,other,3005,0,0
2018-12-01,RNA,1,9019,2819,2291
2018-12-01,RNA,other,6159,1,0
2018-12-01,RQW,1,9172,2482,2401
2018-12-01,RCX,1,5678,909,2066
2018-12-01,RL4,1,11494,1440,2873
2018-12-01,RL4,other,9090,161,0
2018-12-01,RWD,1,11941,4438,3933
2018-12-01,RWD,other,1893,0,0
2018-12-01,RRK,1,30979,8981,11401
2018-12-01,RRK,other,3067,36,1457
2018-12-01,RKB,1,12470,2775,4631
2018-12-01,RKB,2,1716,6,91
2018-12-01,RKB,other,5997,114,0
2018-12-01,RTG,1,17664,3870,5979
2018-12-01,RTG,other,9233,10,114
2018-12-01,RWE,1,20073,5721,5002
2018-12-01,RWE,2,1551,16,12
2018-12-01,RJE,1,15225,4101,6129
2018-12-01,RJE,2,415,0,0
2018-12-01,RJE,other,6544,22,0
2018-12-01,RBK,1,6894,2123,2154
2018-12-01,RBK,other,3197,5,0
2018-12-01,ATQ02,other,3378,0,0
2018-12-01,RWG,1,8690,2886,3064
2018-12-01,RWG,other,4066,18,0
2018-12-01,RGR,1,5852,531,2126
2018-12-01,RGR,other,303,0,0
2018-12-01,RWP,1,10561,4426,3236
2018-12-01,RWP,other,4720,2,0
2018-12-01,RLQ,1,5074,1411,1440
2018-12-01,REM,1,7617,1792,3714
2018-12-01,REM,other,340,2,0
2018-12-01,RCF,1,5101,720,1553
2018-12-01,RCF,2,556,0,0
2018-12-01,RCF,other,126,0,0
2018-12-01,RBS,1,5113,238,1129
2018-12-01,RFF,1,8387,277,2492
2018-12-01,RXL,1,6002,2134,2501
2018-12-01,RXL,other,10845,58,0
2018-12-01,RMC,1,8900,1846,2277
2018-12-01,RMC,other,970,9,25
2018-12-01,RAE,1,10566,2591,2969
2018-12-01,RAE,other,1278,6,119
2018-12-01,NNF09,other,1952,7,0
2018-12-01,RY2,other,11482,134,0
2018-12-01,RWY,1,12686,1371,3180
2018-12-01,RLN,1,9003,1551,3068
2018-12-01,RLN,2,1793,14,21
2018-12-01,RLN,other,2909,9,0
2018-12-01,RJR,1,6081,1422,1929
2018-12-01,RJR,other,629,2,0
2018-12-01,RXP,1,11316,1993,3939
2018-12-01,RXP,other,6157,0,0
2018-12-01,RP5,1,11878,1252,3443
2018-12-01,RP5,other,2498,4,465
2018-12-01,Y01069,other,3303,0,0
2018-12-01,Y01231,other,2203,8,0
2018-12-01,RJN,1,3838,1005,1003
2018-12-01,RJN,other,100,0,0
2018-12-01,RXR,1,9804,2834,3650
2018-12-01,RXR,other,5509,237,27
2018-12-01,NNF94,other,1812,5,0
2018-12-01,RR7,1,7906,876,1877
2018-12-01,RR7,other,2597,3,0
2018-12-01,NNFA7,other,988,5,0
2018-12-01,RCD,1,4391,385,1110
2018-12-01,RCD,other,667,0,0
2018-12-01,RWA,1,11665,2757,3055
2018-12-01,RV9,other,530,0,0
2018-12-01,RXN,1,4474,1884,2266
2018-12-01,RXN,other,8139,473,463
2018-12-01,RR8,1,16862,4146,4671
2018-12-01,RR8,other,3566,9,0
2018-12-01,REP,2,1041,12,110
2018-12-01,R0A,1,21313,5059,6694
2018-12-01,R0A,2,3285,56,177
2018-12-01,R0A,other,8814,43,169
2018-12-01,RW4,other,2280,0,0
2018-12-01,RBT,1,5631,1207,2255
2018-12-01,RBT,other,1728,3,0
2018-12-01,RXF,1,17662,3696,4186
2018-12-01,RXF,other,3501,23,135
2018-12-01,Y02532,other,1613,0,0
2018-12-01,Y03645,other,359,0,0
2018-12-01,RNL,1,7582,740,2317
2018-12-01,RNL,other,1393,0,0
2018-12-01,RVW,1,3905,409,1650
2018-12-01,RVW,other,10936,23,637
2018-12-01,RTV,other,9848,100,0
2018-12-01,NLO01,other,4634,206,0
2018-12-01,RJL,1,12027,1796,3147
2018-12-01,RTF,1,9198,1091,4753
2018-12-01,RTF,other,9432,60,37
2018-12-01,Y02572,other,1037,0,0
2018-12-01,Y02533,other,291,0,0
2018-12-01,RW6,1,22606,6722,6526
2018-12-01,RW6,other,10229,249,111
2018-12-01,RT2,other,3645,0,0
2018-12-01,AC008,other,858,0,0
2018-12-01,RQ6,1,9022,3010,2518
2018-12-01,RQ6,2,1863,0,25
2018-12-01,RQ6,other,9566,0,0
2018-12-01,RM3,1,8645,1998,2824
2018-12-01,RM3,other,29,0,0
2018-12-01,AXT02,other,4394,0,0
2018-12-01,RCU,1,5206,141,720
2018-12-01,RCU,other,164,0,0
2018-12-01,RHQ,1,9273,2765,3038
2018-12-01,RHQ,2,969,0,0
2018-12-01,RHQ,other,8353,0,0
2018-12-01,NQT5F,other,1754,2,0
2018-12-01,RTR,1,10665,782,2408
2018-12-01,RTR,other,1732,0,7
2018-12-01,RE9,1,5491,486,1368
2018-12-01,RE9,other,648,2,0
2018-12-01,RVY,1,6805,1011,2688
2018-12-01,RVY,other,3047,26,0
2018-12-01,RBN,1,9514,3004,4320
2018-12-01,RWJ,1,7057,2203,2525
2018-12-01,RWJ,other,773,2,105
2018-12-01,RMP,1,6922,902,1733
2018-12-01,RMP,other,4961,25,0
2018-12-01,RTD,1,9971,902,2330
2018-12-01,RTD,2,1626,22,13
2018-12-01,RTD,other,7824,1,0
2018-12-01,RFR,1,8553,1341,1668
2018-12-01,NNF76,other,3845,4,0
2018-12-01,RTX,1,7775,1591,2212
2018-12-01,RTX,2,68,0,0
2018-12-01,RTX,other,1640,76,47
2018-12-01,RWW,1,6258,2064,2120
2018-12-01,RWW,other,2669,45,0
2018-12-01,RY7,other,4198,5,0
2018-12-01,RBL,1,7168,2612,2393
2018-12-01,RBL,other,3268,1,0
2018-12-01,AJN,other,550,0,0
2018-12-01,RRF,1,6880,1699,2509
2018-12-01,RRF,other,595,3,0
2018-12-01,RCB,1,10198,2036,4050
2018-12-01,RCB,other,6373,23,0
2018-12-01,RTK,1,9096,2039,2167
2018-12-01,NTV0B,other,3763,1,0
2018-12-01,NQT10,other,3783,0,0
2018-12-01,RWX,other,1744,0,0
2018-12-01,Y04538,other,3242,0,0
2018-12-01,RXH,1,13061,2974,3369
2018-12-01,RXH,2,938,11,21
2018-12-01,Y02676,other,1763,0,0
2018-12-01,RXQ,1,6461,1248,3456
2018-12-01,RXQ,2,1209,0,938
2018-12-01,RXQ,other,5126,28,0
2018-12-01,RN7,1,9351,2022,2734
2018-12-01,RN7,other,1494,2,0
2018-12-01,Y00751,other,4427,51,0
2018-12-01,RVV,1,14948,3709,4412
2018-12-01,RVV,other,3078,11,179
2018-12-01,RXC,1,9550,966,3449
2018-12-01,RXC,other,780,0,0
2018-12-01,Y02816,other,1583,0,0
2018-12-01,NDJ,other,1391,0,0
2018-12-01,RDU,1,20418,2605,6431
2018-12-01,RN5,1,9564,2349,2627
2018-12-01,RN5,other,793,0,0
2018-12-01,NDA57,other,447,3,0
2018-12-01,Y03051,other,1995,0,0
2018-12-01,R1F,1,3681,816,899
2018-12-01,R1F,other,1052,0,0
2018-12-01,RYY,other,5628,7,0
2018-12-01,RWF,1,12686,1585,4077
2018-12-01,RWF,other,1987,1,0
2018-12-01,RPA,1,7446,1896,2029
2018-12-01,RPA,other,3043,4,0
2018-12-01,RNU,other,2230,108,0
2018-12-01,RTH,1,11436,1681,3549
2018-12-01,RTH,2,1410,0,59
2018-12-01,RTH,other,480,0,18
2018-12-01,RHU,1,9936,2843,3590
2018-12-01,RHU,2,669,0,0
2018-12-01,RHU,other,1667,2,5
2018-12-01,RPC,other,991,2,22
2018-12-01,RHW,1,9423,1587,3141
2018-12-01,RHW,2,1334,33,0
2018-12-01,RHW,other,882,0,0
2018-12-01,RA2,1,6215,873,2537
2018-12-01,RA2,other,1,0,1
2018-12-01,NTP11,other,3956,5,0
2018-12-01,RW1,other,590,0,1
2018-12-01,NTPAD,other,4876,4,0
2018-12-01,RTP,1,8070,988,2617
2018-12-01,RTP,other,722,0,0
2018-12-01,RDR,other,8555,109,3
2018-12-01,RHM,1,8753,1032,3254
2018-12-01,RHM,2,1369,88,14
2018-12-01,RHM,other,1965,7,19
2018-12-01,RYR,1,12065,914,3862
2018-12-01,G82071,other,2582,0,0
2018-12-01,NTV0W,other,3381,9,0
2018-12-01,NLW,other,4572,5,0
2018-12-01,NLT02,other,1040,0,0
2018-12-01,RBD,1,3921,408,1516
2018-12-01,RBD,other,3927,1,0
2018-12-01,DD401,other,1027,0,0
2018-12-01,R1J,other,5442,27,0
2018-12-01,RTE,1,12638,1574,4125
2018-12-01,RN3,1,6883,1612,2414
2018-12-01,RN3,other,4933,76,0
2018-12-01,RVJ,1,7706,1166,3251
2018-12-01,RBZ,1,3890,725,1249
2018-12-01,RBZ,other,802,0,1
2018-12-01,L83087,other,96,0,0
2018-12-01,NQT5H,other,618,4,0
2018-12-01,RD3,1,5447,758,1933
2018-12-01,RD3,other,1616,0,0
2018-12-01,REF,1,6341,1117,2741
2018-12-01,REF,other,9312,45,43
2018-12-01,RH8,1,7589,1090,2096
2018-12-01,RH8,other,3897,1,0
2018-12-01,RD1,1,6073,1337,2596
2018-12-01,RD1,other,1123,3,16
2018-12-01,RNZ,1,3980,384,1269
2018-12-01,RNZ,2,238,0,0
2018-12-01,RNZ,other,1503,0,0
2018-12-01,Y02666,other,1494,0,0
2018-12-01,RH5,other,6838,63,0
2018-12-01,RYF,other,1457,5,0
2018-12-01,RBA,1,6246,597,2187
2018-12-01,AAH,other,124,0,0
2018-12-01,RDZ,1,6159,839,1943
2018-12-01,RDZ,2,1190,1,9
2018-12-01,RDZ,other,1237,0,0
2018-12-01,RA9,1,5961,1045,2297
2018-12-01,RA9,other,2495,9,0
2018-12-01,RA7,1,10065,1960,3367
2018-12-01,RA7,2,1805,52,9
2018-12-01,RK9,1,8635,1948,3067
2018-12-01,RK9,2,193,0,0
2018-12-01,RK9,other,3497,9,0
2018-12-01,RA3,1,3911,889,1128
2018-12-01,AXG,other,2621,16,0
2018-12-01,NLX24,other,1398,1,0
2018-12-01,RA4,1,4896,179,1657
