period,org_code,type,attendances,breaches,admissions
2017-10-01,RF4,1,21482,3776,4962
2017-10-01,RF4,2,782,1,0
2017-10-01,RF4,other,2762,14,0
2017-10-01,R1H,1,27698,5476,7139
2017-10-01,R1H,2,917,1,0
2017-10-01,R1H,other,13822,19,0
2017-10-01,AD913,other,4624,3,0
2017-10-01,RYX,other,19147,200,0
2017-10-01,RQM,1,18024,1280,3829
2017-10-01,RQM,other,8266,29,0
2017-10-01,RJ6,1,6729,826,2417
2017-10-01,RJ6,other,9560,17,0
2017-10-01,Y02696,other,1082,0,0
2017-10-01,RVR,1,12722,874,3405
2017-10-01,RVR,2,452,2,13
2017-10-01,RVR,other,691,0,0
2017-10-01,RJ1,1,12615,1583,3306
2017-10-01,RJ1,2,803,0,0
2017-10-01,RJ1,other,3129,7,0
2017-10-01,Y03082,other,4187,0,0
2017-10-01,RQX,1,10560,507,1673
2017-10-01,RY9,other,4892,1,0
2017-10-01,RYJ,1,10197,3171,3322
2017-10-01,RYJ,2,4018,55,6
2017-10-01,RYJ,other,10676,116,0
2017-10-01,RJZ,1,18331,4147,4387
2017-10-01,RJZ,2,1774,9,0
2017-10-01,RJZ,other,5332,216,0
2017-10-01,RAX,1,9197,758,2115
2017-10-01,RAX,2,1052,0,0
2017-10-01,RJ2,1,18463,1758,4498
2017-10-01,RJ2,other,5939,111,0
2017-10-01,R1K,1,11624,3594,5298
2017-10-01,R1K,other,16793,174,0
2017-10-01,RP6,2,8311,43,12
2017-10-01,RAT,other,5443,18,0
2017-10-01,RAP,1,14874,1898,2767
2017-10-01,Y02973,other,755,0,0
2017-10-01,RAL,1,19285,2912,4135
2017-10-01,RAL,other,3209,5,0
2017-10-01,Y03047,other,1857,0,0
2017-10-01,RJ7,1,13370,1779,3850
2017-10-01,RJ7,other,1417,0,0
2017-10-01,F84747,other,2513,0,0
2017-10-01,RAS,1,5606,1546,2027
2017-10-01,RAS,other,8282,21,0
2017-10-01,Y03094,other,3168,0,0
2017-10-01,E84068,other,3289,0,0
2017-10-01,RRV,1,12039,1425,1743
2017-10-01,Y02147,other,9708,0,0
2017-10-01,Y03201,other,2430,0,0
2017-10-01,RKE,1,8816,869,1493
2017-10-01,NL7,other,5602,0,0
2017-10-01,8J094,other,2843,0,0
2017-10-01,RDD,1,12369,1216,2662
2017-10-01,RC1,1,6246,480,1750
2017-10-01,RC1,other,154,0,0
2017-10-01,M85813,other,3403,0,0
2017-10-01,RQ3,1,5518,506,1139
2017-10-01,RJF,1,5586,1009,1938
2017-10-01,RJF,other,4311,0,2
2017-10-01,RGT,1,10195,1257,3335
2017-10-01,RGT,other,3432,6,23
2017-10-01,RFS,1,6969,306,2069
2017-10-01,NQ108,other,2632,6,0
2017-10-01,RDE,1,7777,1646,2333
2017-10-01,RDE,other,4418,0,0
2017-10-01,Y03571,other,6082,18,0
2017-10-01,RTG,1,11180,1691,3503
2017-10-01,RTG,other,4683,0,83
2017-10-01,RY8,other,5550,1,0
2017-10-01,NNJ,other,1868,10,0
2017-10-01,RWH,1,4602,1193,1184
2017-10-01,RWH,other,2145,11,0
2017-10-01,Y03007,other,2657,0,0
2017-10-01,NQ106,other,656,0,0
2017-10-01,RLT,1,6867,704,1229
2017-10-01,NEH06,other,1782,1,0
2017-10-01,RR1,1,19974,5077,6290
2017-10-01,RR1,other,3577,45,1257
2017-10-01,RY4,other,909,0,0
2017-10-01,RGQ,1,7211,507,1872
2017-10-01,RGQ,other,809,0,157
2017-10-01,RGP,1,6304,528,1386
2017-10-01,RGP,other,366,6,0
2017-10-01,RNQ,1,7217,1403,2461
2017-10-01,C82038,other,286,0,0
2017-10-01,RY5,other,13224,90,3
2017-10-01,NJS05,other,4218,173,0
