period,org_code,type,attendances,breaches,admissions
2017-04-01,RXK,1,13837,2765,2896
2017-04-01,RXK,2,2084,49,29
2017-04-01,RXK,other,2774,0,0
2017-04-01,RK5,1,8129,470,2460
2017-04-01,RK5,other,4343,39,17
2017-04-01,RXW,1,9942,1786,2239
2017-04-01,RXW,other,1578,0,0
2017-04-01,R1D,other,1994,1,0
2017-04-01,Y02615,other,5797,0,0
2017-04-01,RJC,1,5402,260,1678
2017-04-01,RJC,other,655,0,0
2017-04-01,RAJ,1,8057,379,2188
2017-04-01,Y02470,other,2365,0,0
2017-04-01,Y02961,other,3334,0,0
2017-04-01,RNA,1,8597,1295,2409
2017-04-01,RNA,other,6991,0,0
2017-04-01,RQW,1,8164,1714,1767
2017-04-01,RCX,1,5270,458,2132
2017-04-01,RL4,1,11072,1400,2533
2017-04-01,RL4,other,9148,112,0
2017-04-01,RWD,1,12538,2230,3341
2017-04-01,RRK,1,9427,1632,2846
2017-04-01,RKB,1,11589,2309,4097
2017-04-01,RKB,2,1790,26,85
2017-04-01,RKB,other,2301,5,1
2017-04-01,RWE,1,13254,3495,3836
2017-04-01,RWE,2,1662,12,5
2017-04-01,RWE,other,4623,200,193
2017-04-01,RJE,1,14366,2942,4393
2017-04-01,RJE,2,378,0,0
2017-04-01,RJE,other,4635,19,0
2017-04-01,RBK,1,6009,1366,1809
2017-04-01,RBK,other,3629,2,0
2017-04-01,ATQ02,other,3891,0,0
2017-04-01,RWG,1,7580,2648,2487
2017-04-01,RWG,other,3749,10,0
2017-04-01,RGR,1,5578,268,1908
2017-04-01,RWP,1,10048,2904,3100
2017-04-01,RWP,other,5411,0,0
2017-04-01,RLQ,1,4515,619,1062
2017-04-01,RLQ,other,3022,0,0
2017-04-01,REM,1,6981,1904,2511
2017-04-01,REM,other,6742,0,0
2017-04-01,RCF,1,5318,358,1030
2017-04-01,RBS,1,4744,172,932
2017-04-01,NNF70,other,408,0,0
2017-04-01,RFF,1,6841,750,2067
2017-04-01,RXL,1,7141,1869,2180
2017-04-01,RXL,other,9526,7,0
2017-04-01,RMC,1,8222,1625,2014
2017-04-01,RMC,other,1112,5,28
2017-04-01,RAE,1,11105,1396,2888
2017-04-01,NNF09,other,1664,0,0
2017-04-01,RY2,other,7439,105,0
2017-04-01,RWY,1,12396,609,2721
2017-04-01,RW3,1,12255,1561,3498
2017-04-01,RW3,2,3409,11,164
2017-04-01,RW3,other,9677,28,125
2017-04-01,RLN,1,7374,613,2492
2017-04-01,RLN,2,2268,28,28
2017-04-01,RLN,other,2651,3,0
2017-04-01,RJR,1,5720,752,1456
2017-04-01,RJR,other,521,25,0
2017-04-01,RXP,1,10572,955,3375
2017-04-01,RXP,other,7663,0,0
2017-04-01,RNN,other,2030,56,0
2017-04-01,RP5,1,10535,1273,3204
2017-04-01,RP5,other,2681,0,457
2017-04-01,RJN,1,3937,934,842
2017-04-01,RJN,other,181,0,0
2017-04-01,RXR,1,8959,2627,3077
2017-04-01,RXR,other,7796,428,26
2017-04-01,RR7,1,7288,343,1557
2017-04-01,RR7,other,2517,0,0
2017-04-01,RCD,1,4029,120,942
2017-04-01,RCD,other,887,0,0
2017-04-01,NNF99,other,239,0,0
2017-04-01,RWA,1,11106,767,3257
2017-04-01,RWA,other,1239,1,0
2017-04-01,RV9,other,647,0,0
2017-04-01,RXN,1,5639,1065,1721
2017-04-01,RXN,other,6342,101,277
2017-04-01,Y01231,other,2484,0,0
2017-04-01,RR8,1,17276,1618,5003
2017-04-01,RR8,other,2261,0,0
2017-04-01,Y02875,other,4181,0,0
2017-04-01,RY1,other,2096,0,0
2017-04-01,REP,2,1016,29,118
2017-04-01,Y01069,other,3326,0,0
2017-04-01,RBT,1,5587,473,1808
2017-04-01,RBT,other,1555,0,0
2017-04-01,RXF,1,19544,1674,4372
2017-04-01,RNL,1,7726,760,1911
2017-04-01,RVW,1,3955,241,1490
2017-04-01,RVW,other,8466,44,294
2017-04-01,RTV,other,1834,0,0
2017-04-01,NLO01,other,6693,95,0
2017-04-01,RJL,1,11262,2677,2447
2017-04-01,RJL,other,1368,1,1
2017-04-01,RTF,1,8081,1276,3974
2017-04-01,RTF,other,8490,45,35
2017-04-01,RW6,1,21960,4821,5169
2017-04-01,RW6,other,4201,183,98
2017-04-01,RT2,other,3203,1,0
2017-04-01,AC008,other,920,0,0
2017-04-01,RQ6,1,7446,1739,2280
2017-04-01,RQ6,2,1427,3,31
2017-04-01,RQ6,other,10255,0,0
2017-04-01,RM3,1,8362,842,2485
2017-04-01,AXT02,other,3136,0,0
2017-04-01,RCU,1,4546,138,610
2017-04-01,RHQ,1,8920,1406,2792
2017-04-01,RHQ,2,1176,0,0
2017-04-01,RHQ,other,7242,0,8
2017-04-01,RTR,1,10083,345,1827
2017-04-01,RTR,other,2145,0,15
2017-04-01,RE9,1,4827,151,1200
2017-04-01,RE9,other,527,1,0
2017-04-01,RVY,1,6177,978,1774
2017-04-01,RVY,other,4830,2,0
2017-04-01,RBN,1,8345,1500,3430
2017-04-01,RBN,other,5342,16,0
2017-04-01,RWJ,1,7740,1139,2597
2017-04-01,RMP,1,6965,1278,1685
2017-04-01,RTD,1,9993,790,2097
2017-04-01,RTD,2,1754,52,26
2017-04-01,RTD,other,4312,0,5
2017-04-01,RFR,1,6039,1348,1545
2017-04-01,RFR,other,4452,0,0
2017-04-01,RM2,1,8070,432,2493
2017-04-01,RTX,1,7321,1256,2012
2017-04-01,RTX,other,2539,62,79
2017-04-01,RWW,1,6619,893,2635
2017-04-01,RWW,other,3838,5,0
2017-04-01,RY7,other,4602,33,0
2017-04-01,RBL,1,7987,1808,2535
2017-04-01,RBL,other,2525,62,0
2017-04-01,NNF18,other,203,0,0
2017-04-01,AJN,other,428,0,0
2017-04-01,RRF,1,7250,532,1942
2017-04-01,RCB,1,8903,1124,3374
2017-04-01,RCB,other,7196,20,0
2017-04-01,RTK,1,7911,1097,1880
2017-04-01,RTK,other,1182,0,0
2017-04-01,NTV0B,other,3073,0,0
2017-04-01,NQT10,other,3601,78,0
2017-04-01,RWX,other,5651,0,0
2017-04-01,Y04538,other,3346,2,0
2017-04-01,RXH,1,12128,1939,3489
2017-04-01,RXH,2,1061,2,33
2017-04-01,NLW,other,4709,8,0
2017-04-01,RXQ,1,6910,1056,2644
2017-04-01,RXQ,2,1250,0,480
2017-04-01,RXQ,other,3544,26,0
2017-04-01,Y00058,other,2635,1,0
2017-04-01,NLT02,other,1089,0,0
2017-04-01,RJ8,other,9459,13,3
2017-04-01,RN7,1,8252,1362,2452
2017-04-01,RN7,other,1745,0,0
2017-04-01,RBD,1,3721,108,1242
2017-04-01,RBD,other,4309,0,0
2017-04-01,RVV,1,12384,3945,3322
2017-04-01,RVV,other,4809,21,402
2017-04-01,RXC,1,9572,1904,2548
2017-04-01,DD401,other,849,0,0
2017-04-01,RDU,1,19209,1480,5567
2017-04-01,R1J,other,6345,27,0
2017-04-01,RTE,1,11096,1903,3483
2017-04-01,RN3,1,5846,1484,1863
2017-04-01,RN3,other,6086,97,0
2017-04-01,RN5,1,8833,442,2254
2017-04-01,RN5,other,1189,0,0
2017-04-01,NDA57,other,586,0,0
2017-04-01,R1F,1,3901,694,700
2017-04-01,R1F,other,1251,0,0
2017-04-01,RYY,other,6299,3,0
2017-04-01,NR5,other,4184,7,0
2017-04-01,RWF,1,11621,1754,3565
2017-04-01,RWF,other,1922,0,0
2017-04-01,RPA,1,9654,1856,2076
2017-04-01,RVJ,1,7413,1021,2389
2017-04-01,RBZ,1,3790,664,1077
2017-04-01,RBZ,other,4259,0,0
2017-04-01,L83087,other,161,0,0
2017-04-01,RNU,other,2821,95,0
2017-04-01,RTH,1,10698,1358,2990
2017-04-01,RTH,2,1474,0,59
2017-04-01,NQT5H,other,739,0,0
2017-04-01,RK9,1,8291,1401,2936
2017-04-01,RK9,2,246,0,0
2017-04-01,RD3,1,5615,348,1543
2017-04-01,RD3,other,1342,0,0
2017-04-01,RHU,1,9314,2518,2865
2017-04-01,RHU,2,722,2,0
2017-04-01,RHU,other,2002,1,3
2017-04-01,RPC,other,919,0,26
2017-04-01,RHW,1,9280,705,2945
2017-04-01,RHW,2,1408,11,6
2017-04-01,REF,1,6163,1436,2615
2017-04-01,REF,other,1790,20,35
2017-04-01,RH8,1,8066,723,1743
2017-04-01,RH8,other,874,0,0
2017-04-01,RA2,1,5690,133,1839
2017-04-01,RD1,1,6056,807,2090
2017-04-01,RD1,other,1045,14,91
2017-04-01,RNZ,1,3839,205,1043
2017-04-01,RNZ,2,276,0,0
2017-04-01,Y02666,other,1601,0,0
2017-04-01,RH5,other,7372,58,0
2017-04-01,RYF,other,1432,4,0
2017-04-01,NTP11,other,4774,6,0
2017-04-01,RW1,other,2345,6,3
2017-04-01,NTPAD,other,4818,21,0
2017-04-01,RTP,1,7980,564,2389
2017-04-01,RDR,other,8722,355,0
2017-04-01,RBA,1,5750,255,1796
2017-04-01,AAH,other,190,0,0
2017-04-01,RDZ,1,6348,353,1830
2017-04-01,RDZ,2,1357,0,8
2017-04-01,RA9,1,6147,515,2486
2017-04-01,RA9,other,2883,0,0
2017-04-01,RHM,1,8253,1002,3184
2017-04-01,RHM,2,1424,19,10
2017-04-01,RA7,1,8787,1803,2684
2017-04-01,RA7,2,1753,61,16
2017-04-01,RYR,1,11578,636,3288
2017-04-01,RYR,other,933,3,0
2017-04-01,RA3,1,4633,808,1063
2017-04-01,G82071,other,2371,0,0
2017-04-01,NTV0W,other,3039,5,0
2017-04-01,NLX24,other,1290,18,0
2017-04-01,RA4,1,3826,71,1290
