period,org_code,type,attendances,breaches,admissions
2016-06-01,RQ8,1,7622,1885,1844
2016-06-01,RQ8,other,442,21,0
2016-06-01,RD8,1,7326,600,1380
2016-06-01,RD8,other,4534,6,0
2016-06-01,RM1,1,10653,1184,2808
2016-06-01,RM1,other,1095,0,0
2016-06-01,Y02646,other,4520,0,0
2016-06-01,RGN,1,8127,1477,2214
2016-06-01,RGN,other,804,0,0
2016-06-01,RNS,1,8658,512,2737
2016-06-01,RNS,2,968,8,0
2016-06-01,NMH01,other,5182,0,0
2016-06-01,NR3,other,4845,30,0
2016-06-01,RX1,1,14657,4744,3835
2016-06-01,RX1,2,1508,9,0
2016-06-01,RX1,other,233,0,0
2016-06-01,NLO10,other,2693,13,0
2016-06-01,C82010,other,339,0,0
2016-06-01,NLO12,other,299,0,0
2016-06-01,Y02428,other,2007,0,0
2016-06-01,RXK,1,14021,1588,3056
2016-06-01,RXK,2,2015,37,30
2016-06-01,RXK,other,2666,0,0
2016-06-01,RK5,1,8907,709,2554
2016-06-01,RK5,other,3482,44,6
2016-06-01,RXW,1,10197,2132,2151
2016-06-01,RXW,other,1929,0,0
2016-06-01,R1D,2,411,0,0
2016-06-01,R1D,other,2132,0,0
2016-06-01,Y02568,other,3604,0,0
2016-06-01,Y02615,other,5167,0,0
2016-06-01,RJC,1,5109,229,1620
2016-06-01,RJC,other,656,0,0
2016-06-01,RAJ,1,8523,1102,2224
2016-06-01,Y02961,other,3771,0,0
2016-06-01,RNA,1,8444,466,2508
2016-06-01,RNA,other,5918,0,0
2016-06-01,RQW,1,8240,2487,2014
2016-06-01,RQW,other,221,0,0
2016-06-01,RCX,1,5174,495,1861
2016-06-01,RL4,1,11028,1280,2648
2016-06-01,RL4,other,4229,0,0
2016-06-01,RWD,1,13704,2579,3539
2016-06-01,RRK,1,9608,1397,2747
2016-06-01,RKB,1,11639,2888,3650
2016-06-01,RKB,2,1943,18,77
2016-06-01,RKB,other,2380,9,2
2016-06-01,RWE,1,12094,3613,3498
2016-06-01,RWE,2,1802,85,10
2016-06-01,RWE,other,5566,73,229
2016-06-01,RJE,1,15024,4019,4564
2016-06-01,RJE,2,415,0,0
2016-06-01,RJE,other,4834,50,0
2016-06-01,RBK,1,5775,1030,1777
2016-06-01,RBK,other,4297,18,0
2016-06-01,ATQ02,other,3727,0,0
2016-06-01,RWG,1,7693,1907,2906
2016-06-01,RWG,other,4169,67,0
2016-06-01,RGR,1,5578,917,1888
2016-06-01,NLO20,other,3886,32,0
2016-06-01,RWP,1,10212,2447,2864
2016-06-01,RWP,other,5726,0,0
2016-06-01,R1A,2,637,0,0
2016-06-01,RLQ,1,4542,873,860
2016-06-01,RLQ,other,3129,0,0
2016-06-01,REM,1,7032,1701,2283
2016-06-01,REM,other,6581,0,0
2016-06-01,RCF,1,4665,273,979
2016-06-01,RBS,1,4780,200,1082
2016-06-01,RFF,1,7039,314,1993
2016-06-01,RXL,1,7555,1417,2039
2016-06-01,RXL,other,9178,7,0
2016-06-01,RMC,1,9387,1377,2131
2016-06-01,RAE,1,11165,1047,2747
2016-06-01,NNF09,other,1088,0,0
2016-06-01,RY2,other,8033,20,0
2016-06-01,RWY,1,12781,630,2524
2016-06-01,NTP08,other,3554,5,0
2016-06-01,RW3,1,12214,1586,3456
2016-06-01,RW3,2,3525,6,157
2016-06-01,RW3,other,9759,16,186
2016-06-01,RLN,1,7035,463,2648
2016-06-01,RLN,2,2350,6,27
2016-06-01,RLN,other,2455,1,0
2016-06-01,RJR,1,5942,820,1721
2016-06-01,RJR,other,676,11,0
2016-06-01,RXP,1,10957,1073,3075
2016-06-01,RXP,other,12761,0,0
2016-06-01,RNN,other,1475,20,0
2016-06-01,RP5,1,11424,1108,3109
2016-06-01,RP5,other,2937,0,238
2016-06-01,RJN,1,3982,517,902
2016-06-01,RJN,other,352,0,0
2016-06-01,RXR,1,9464,1941,3084
2016-06-01,RXR,other,6073,317,49
2016-06-01,NNF28,other,398,0,0
2016-06-01,RR7,1,7192,323,1666
2016-06-01,RR7,other,2252,0,0
2016-06-01,RCD,1,4103,198,845
2016-06-01,RCD,other,884,0,0
2016-06-01,RWA,1,11197,1769,1501
2016-06-01,RWA,other,1349,4,0
2016-06-01,RV9,other,1910,2,0
2016-06-01,RXN,1,7573,885,1856
2016-06-01,RXN,other,3191,10,126
2016-06-01,Y01231,other,2755,0,0
2016-06-01,RR8,1,17545,2507,6408
2016-06-01,RR8,other,2114,0,0
2016-06-01,Y02875,other,3378,0,0
2016-06-01,RY1,other,2148,0,0
2016-06-01,REP,2,1020,9,107
2016-06-01,Y01069,other,2848,0,0
2016-06-01,RBT,1,5380,933,1994
2016-06-01,RBT,other,2067,0,0
2016-06-01,RXF,1,20267,3029,4437
2016-06-01,RNL,1,7849,705,1896
2016-06-01,RVW,1,6005,541,1537
2016-06-01,RVW,other,1687,1,0
2016-06-01,RTV,other,1695,0,0
2016-06-01,NLO01,other,5822,32,0
2016-06-01,RJL,1,11316,843,2432
2016-06-01,RJL,other,1739,3,0
2016-06-01,RTF,1,14184,741,3754
2016-06-01,RTF,other,2099,4,2
2016-06-01,RW6,1,22114,3921,4622
2016-06-01,RW6,other,4082,60,141
2016-06-01,RT2,other,4827,0,0
2016-06-01,RQ6,1,7558,1576,2177
2016-06-01,RQ6,2,1933,1,45
2016-06-01,RQ6,other,9831,0,0
2016-06-01,RM3,1,8413,503,2713
2016-06-01,RCU,1,4658,125,680
2016-06-01,RHQ,1,9146,2400,2765
2016-06-01,RHQ,2,1184,0,0
2016-06-01,RHQ,other,7176,0,3
2016-06-01,RTR,1,10875,815,1971
2016-06-01,RTR,other,5552,0,30
2016-06-01,RE9,1,5243,391,1257
2016-06-01,RE9,other,768,0,0
2016-06-01,RVY,1,6225,1020,1989
2016-06-01,RVY,other,5056,4,0
2016-06-01,RBN,1,8701,2346,3169
2016-06-01,RBN,other,5378,14,0
2016-06-01,RWJ,1,7963,1177,2306
2016-06-01,RMP,1,7182,967,1767
2016-06-01,RTD,1,9860,536,2118
2016-06-01,RTD,2,1736,26,15
2016-06-01,RTD,other,4012,0,3
2016-06-01,RFR,1,6538,530,1374
2016-06-01,RM2,1,8153,1908,2284
2016-06-01,RTX,1,7949,767,2209
2016-06-01,RTX,other,1770,43,110
2016-06-01,RWW,1,6726,658,2536
2016-06-01,RWW,other,3514,6,0
2016-06-01,RY7,other,5629,33,0
2016-06-01,RBL,1,8088,1286,2296
2016-06-01,RBL,other,2322,0,0
2016-06-01,AJN,other,1981,0,0
2016-06-01,RRF,1,7386,453,1828
2016-06-01,RCB,1,9700,2023,3111
2016-06-01,RCB,other,6391,40,0
2016-06-01,RTK,1,8212,1025,1895
2016-06-01,RTK,other,1284,0,0
2016-06-01,Y02688,other,3386,0,0
2016-06-01,NQT10,other,3226,0,0
2016-06-01,RWX,other,5639,0,0
2016-06-01,RXH,1,12352,2020,3519
2016-06-01,RXH,2,1164,0,12
2016-06-01,NLW,other,5066,45,0
2016-06-01,RXQ,1,6941,683,2728
2016-06-01,RXQ,2,1123,0,418
2016-06-01,RXQ,other,3680,62,0
2016-06-01,Y02596,other,1931,0,0
2016-06-01,Y00058,other,2588,16,0
2016-06-01,NLT02,other,1168,0,0
2016-06-01,RJ8,other,9454,22,11
2016-06-01,RN7,1,8517,1048,2346
2016-06-01,RBD,1,3864,308,1340
2016-06-01,RDY,other,4051,0,5
2016-06-01,RVV,1,12832,2535,3170
2016-06-01,RVV,other,5028,74,1157
2016-06-01,RXC,1,9240,1550,2584
2016-06-01,RDU,1,19970,1406,6026
2016-06-01,R1J,other,6174,22,1
2016-06-01,RTE,1,11343,1467,3558
2016-06-01,RN3,1,6597,934,2276
2016-06-01,RN3,other,5846,17,0
2016-06-01,RN5,1,9135,1527,2214
2016-06-01,RN5,other,803,0,0
2016-06-01,NDA57,other,786,7,0
2016-06-01,R1F,1,3574,760,803
2016-06-01,R1F,other,1639,0,0
2016-06-01,RYY,other,10364,6,0
2016-06-01,NR5,other,3913,0,0
2016-06-01,RWF,1,12056,1269,3097
2016-06-01,RWF,other,2071,0,0
2016-06-01,RPA,1,9302,1679,2059
2016-06-01,RVJ,1,7083,1262,2369
2016-06-01,RBZ,1,4242,634,1191
2016-06-01,RBZ,other,6594,0,0
2016-06-01,L83087,other,75,0,0
2016-06-01,RNU,other,2984,75,0
2016-06-01,RTH,1,10937,1501,3194
2016-06-01,RTH,2,1743,0,100
2016-06-01,NLX02,other,666,0,0
2016-06-01,RK9,1,8109,1078,2526
2016-06-01,RK9,2,306,0,0
2016-06-01,RD3,1,5757,523,1547
2016-06-01,RHU,1,9098,2119,3031
2016-06-01,RHU,2,766,1,0
2016-06-01,RHU,other,1903,1,5
2016-06-01,RPC,other,861,6,9
2016-06-01,RHW,1,8875,476,3084
2016-06-01,RHW,2,1347,1,6
2016-06-01,REF,1,5981,1044,2528
2016-06-01,REF,other,1781,23,8
2016-06-01,RH8,1,8399,587,1865
2016-06-01,RA2,1,5892,790,1938
2016-06-01,RD1,1,6032,1288,2119
2016-06-01,RD1,other,940,11,72
2016-06-01,RNZ,1,3940,300,1028
2016-06-01,RNZ,2,361,10,0
2016-06-01,Y02666,other,2204,0,0
2016-06-01,RH5,other,7925,86,0
2016-06-01,NTP11,other,4290,3,0
2016-06-01,RW1,other,2379,20,13
2016-06-01,NTPAD,other,3390,3,0
2016-06-01,RTP,1,7802,282,2534
2016-06-01,RDR,other,8959,83,0
2016-06-01,RBA,1,5215,327,1523
2016-06-01,AAH,other,280,0,0
2016-06-01,RDZ,1,6350,316,1752
2016-06-01,RDZ,2,1534,0,10
2016-06-01,RA9,1,6350,810,2472
2016-06-01,RA9,other,3322,0,0
2016-06-01,RHM,1,8228,581,3074
2016-06-01,RHM,2,1675,6,18
2016-06-01,RA7,1,8821,1173,2688
2016-06-01,RA7,2,1967,15,14
2016-06-01,RYR,1,11799,515,3246
2016-06-01,RYR,other,1012,1,0
2016-06-01,RA3,1,4584,545,1014
2016-06-01,NDA56,other,2450,17,0
2016-06-01,G82071,other,2134,0,0
2016-06-01,NDA55,other,3315,7,0
2016-06-01,NLX24,other,1666,5,0
2016-06-01,RA4,1,3992,454,1057
