period,org_code,type,attendances,breaches,admissions
2019-01-01,RAE,other,1300,34,107
2019-01-01,NNF09,other,2264,17,0
2019-01-01,RY2,other,11765,166,0
2019-01-01,RWY,1,12709,1530,3128
2019-01-01,RLN,1,9546,2508,3279
2019-01-01,RLN,2,2118,25,29
2019-01-01,RLN,other,3234,16,0
2019-01-01,RJR,1,6137,1348,1952
2019-01-01,RJR,other,619,4,0
2019-01-01,RXP,1,12058,2946,4080
2019-01-01,RXP,other,6102,0,0
2019-01-01,RP5,1,12258,1452,3534
2019-01-01,RP5,other,2690,8,389
2019-01-01,Y01231,other,2589,2,0
2019-01-01,Y01069,other,3534,0,0
2019-01-01,RJN,1,3884,946,1044
2019-01-01,RJN,other,154,0,0
2019-01-01,RXR,1,9849,3417,3680
2019-01-01,RXR,other,5721,244,33
2019-01-01,NNF94,other,1947,22,0
2019-01-01,RR7,1,8332,1031,1972
2019-01-01,RR7,other,2574,1,0
2019-01-01,NNFA7,other,1138,0,0
2019-01-01,RCD,1,4237,324,1042
2019-01-01,RCD,other,750,0,0
2019-01-01,RWA,1,11570,3176,3079
2019-01-01,RV9,other,520,1,0
2019-01-01,RXN,1,4542,1917,2293
2019-01-01,RXN,other,8235,465,433
2019-01-01,RR8,1,17316,4302,4809
2019-01-01,RR8,other,3727,4,0
2019-01-01,REP,2,1165,15,81
2019-01-01,R0A,1,21980,6206,6985
2019-01-01,R0A,2,3703,66,183
2019-01-01,R0A,other,9394,67,191
2019-01-01,RW4,other,2554,0,0
2019-01-01,RBT,1,5956,1620,2306
2019-01-01,RBT,other,1723,4,0
2019-01-01,RXF,1,17930,3920,4184
2019-01-01,RXF,other,3635,10,167
2019-01-01,Y02532,other,1902,0,0
2019-01-01,Y03645,other,381,0,0
2019-01-01,RNL,1,7738,1211,2278
2019-01-01,RNL,other,1361,1,0
2019-01-01,RVW,1,4213,724,1783
2019-01-01,RVW,other,11854,19,748
2019-01-01,RTV,other,10533,134,0
2019-01-01,NLO01,other,4642,203,0
2019-01-01,RJL,1,12440,2430,3304
2019-01-01,RTF,1,9414,1256,4884
2019-01-01,RTF,other,9588,50,53
2019-01-01,Y02572,other,763,0,0
2019-01-01,Y02533,other,320,0,0
2019-01-01,RW6,1,23243,7232,6746
2019-01-01,RW6,other,11435,362,122
2019-01-01,RT2,other,3752,0,0
2019-01-01,AC008,other,925,1,0
2019-01-01,RQ6,1,9364,3085,2618
2019-01-01,RQ6,2,472,0,36
2019-01-01,RQ6,other,9846,0,0
2019-01-01,RM3,1,9011,2591,2958
2019-01-01,AXT02,other,4062,0,0
2019-01-01,RCU,1,5020,182,693
2019-01-01,RCU,other,210,0,0
2019-01-01,RHQ,1,9402,3050,3126
2019-01-01,RHQ,2,1106,0,0
2019-01-01,RHQ,other,8863,0,0
2019-01-01,NQT5F,other,2048,2,0
2019-01-01,RTR,1,11389,877,2455
2019-01-01,RTR,other,1819,0,12
2019-01-01,RE9,1,5431,451,1376
2019-01-01,RE9,other,744,3,0
2019-01-01,RVY,1,7174,1563,2782
2019-01-01,RVY,other,2782,52,0
2019-01-01,RBN,1,10020,3279,4561
2019-01-01,RWJ,1,7562,2615,2512
2019-01-01,RWJ,other,803,9,93
2019-01-01,RMP,1,7411,1325,2019
2019-01-01,RMP,other,5488,3,0
2019-01-01,RTD,1,10410,1213,2387
2019-01-01,RTD,2,1954,45,29
2019-01-01,RTD,other,8320,0,4
2019-01-01,RFR,1,9129,1773,1783
2019-01-01,NNF76,other,3744,0,0
2019-01-01,RTX,1,7875,2023,2242
2019-01-01,RTX,2,125,0,0
2019-01-01,RTX,other,1611,45,60
2019-01-01,RWW,1,6683,2344,2379
2019-01-01,RWW,other,2770,81,0
2019-01-01,RY7,other,4402,21,0
2019-01-01,RBL,1,7255,2732,2296
2019-01-01,RBL,other,3263,7,0
2019-01-01,AJN,other,408,0,0
2019-01-01,RRF,1,7380,2939,2541
2019-01-01,RRF,other,747,15,0
2019-01-01,RCB,1,10296,3039,3807
2019-01-01,RCB,other,6279,30,0
2019-01-01,RTK,1,9483,2299,1944
2019-01-01,NTV0B,other,3722,0,0
2019-01-01,NQT10,other,3701,111,0
2019-01-01,RWX,other,1970,0,0
2019-01-01,Y04538,other,3326,0,0
2019-01-01,RXH,1,13439,3438,3281
2019-01-01,RXH,2,1120,5,18
2019-01-01,Y02676,other,1818,0,0
2019-01-01,RXQ,1,6612,1696,3608
2019-01-01,RXQ,2,1301,0,1009
2019-01-01,RXQ,other,5685,10,0
2019-01-01,RN7,1,9870,1667,2813
2019-01-01,RN7,other,1643,4,0
2019-01-01,Y00751,other,4640,28,0
2019-01-01,RVV,1,15097,4745,4639
2019-01-01,RVV,other,3322,8,192
2019-01-01,RXC,1,9944,1589,3531
2019-01-01,RXC,other,851,0,0
2019-01-01,Y02816,other,1477,0,0
2019-01-01,NDJ,other,1355,0,0
2019-01-01,RDU,1,20818,3634,6642
2019-01-01,RN5,1,9605,1587,2737
2019-01-01,RN5,other,829,0,0
2019-01-01,NDA57,other,557,0,0
2019-01-01,Y03051,other,1939,2,0
2019-01-01,R1F,1,3559,810,942
2019-01-01,R1F,other,890,0,0
2019-01-01,RYY,other,5856,4,0
2019-01-01,RWF,1,13668,1815,4489
2019-01-01,RWF,other,2112,0,0
2019-01-01,RPA,1,7835,2665,2025
2019-01-01,RPA,other,2924,43,0
2019-01-01,RNU,other,2741,81,0
2019-01-01,RTH,1,11187,1867,3367
2019-01-01,RTH,2,1652,0,95
2019-01-01,RTH,other,523,0,4
2019-01-01,RHU,1,10055,3858,3457
2019-01-01,RHU,2,740,2,0
2019-01-01,RHU,other,1832,3,3
2019-01-01,RPC,other,1026,1,15
2019-01-01,RHW,1,9350,1208,3283
2019-01-01,RHW,2,1637,67,0
2019-01-01,RHW,other,1091,0,0
2019-01-01,RA2,1,6242,1071,2513
2019-01-01,RA2,other,9,3,0
2019-01-01,NTP11,other,3994,17,0
2019-01-01,RW1,other,637,0,1
2019-01-01,NTPAD,other,4957,8,0
2019-01-01,RTP,1,8503,1552,2620
2019-01-01,RTP,other,734,0,0
2019-01-01,RDR,other,9173,166,1
2019-01-01,RHM,1,9019,1690,3212
2019-01-01,RHM,2,1563,214,29
2019-01-01,RHM,other,1993,2,13
2019-01-01,RYR,1,12021,1130,3793
2019-01-01,G82071,other,2792,0,0
2019-01-01,NTV0W,other,3464,10,0
2019-01-01,NLW,other,4665,2,0
2019-01-01,NLT02,other,1190,0,0
2019-01-01,RBD,1,3820,499,1441
2019-01-01,RBD,other,3900,0,0
2019-01-01,DD401,other,1017,0,0
2019-01-01,R1J,other,5388,31,0
2019-01-01,RTE,1,12962,2014,4149
2019-01-01,RN3,1,6984,1723,2354
2019-01-01,RN3,other,5009,144,0
2019-01-01,RVJ,1,8007,1770,3409
2019-01-01,RBZ,1,3649,784,1209
2019-01-01,RBZ,other,831,0,2
2019-01-01,L83087,other,111,0,0
2019-01-01,NQT5H,other,690,4,0
2019-01-01,RD3,1,5622,869,1879
2019-01-01,RD3,other,1701,3,0
2019-01-01,REF,1,6109,1241,2648
2019-01-01,REF,other,9490,27,37
2019-01-01,RH8,1,7637,1055,2128
2019-01-01,RH8,other,3857,0,0
2019-01-01,RD1,1,6214,1976,2751
2019-01-01,RD1,other,1094,6,18
2019-01-01,RNZ,1,4066,652,1221
2019-01-01,RNZ,2,265,0,0
2019-01-01,Y02666,other,1406,0,0
2019-01-01,RH5,other,6925,40,0
2019-01-01,RYF,other,1552,13,0
2019-01-01,RBA,1,6252,877,2311
2019-01-01,AAH,other,194,0,0
2019-01-01,RDZ,1,6369,1043,2056
2019-01-01,RDZ,2,1397,1,7
2019-01-01,RDZ,other,1135,0,0
2019-01-01,RA9,1,6056,2053,2557
2019-01-01,RA9,other,2653,1,0
2019-01-01,RA7,1,10099,1829,3419
2019-01-01,RA7,2,1997,46,9
2019-01-01,RK9,1,8836,3616,3228
2019-01-01,RK9,2,253,0,0
2019-01-01,RK9,other,3798,21,0
2019-01-01,RA3,1,4024,702,1259
2019-01-01,AXG,other,2634,13,0
2019-01-01,NLX24,other,1523,3,0
2019-01-01,RA4,1,4620,244,1664
