period,org_code,type,attendances,breaches,admissions
2017-07-01,NQ108,other,3012,14,0
2017-07-01,RDE,1,7637,2351,2236
2017-07-01,RDE,other,4571,0,0
2017-07-01,Y03571,other,5833,5,0
2017-07-01,RTG,1,11921,1992,3366
2017-07-01,RTG,other,4668,0,71
2017-07-01,RY8,other,6096,2,0
2017-07-01,NNJ,other,1891,2,0
2017-07-01,RWH,1,8774,1962,2958
2017-07-01,RWH,other,4927,60,0
2017-07-01,Y03007,other,2577,0,0
2017-07-01,NQ106,other,746,3,0
2017-07-01,RLT,1,7088,722,1138
2017-07-01,NTPAL,other,2147,0,0
2017-07-01,NEH06,other,2173,2,0
2017-07-01,RR1,1,19922,3877,5953
2017-07-01,RR1,other,3881,36,1155
2017-07-01,RY4,other,890,5,0
2017-07-01,RGQ,1,7708,468,1921
2017-07-01,RGQ,other,627,0,170
2017-07-01,RGP,1,7095,442,1304
2017-07-01,RGP,other,26,0,0
2017-07-01,RNQ,1,7532,776,2410
2017-07-01,C82038,other,372,0,0
2017-07-01,RY5,other,14365,100,8
2017-07-01,NJS05,other,4015,52,0
2017-07-01,RC9,1,9065,130,2385
2017-07-01,RC9,other,4007,0,0
2017-07-01,C82009,other,328,0,0
2017-07-01,NLO11,other,719,2,0
2017-07-01,NLO09,other,683,7,0
2017-07-01,RQ8,1,8378,1343,2223
2017-07-01,RQ8,other,228,8,0
2017-07-01,RD8,1,7950,1222,1367
2017-07-01,RD8,other,4809,16,0
2017-07-01,Y02652,other,3752,0,0
2017-07-01,RM1,1,10121,995,2628
2017-07-01,RM1,other,1328,0,0
2017-07-01,RGN,1,12348,1317,3100
2017-07-01,RGN,other,766,0,2
2017-07-01,RNS,1,9465,1169,2870
2017-07-01,RNS,2,1023,4,0
2017-07-01,NMH01,other,6024,0,0
2017-07-01,NR3,other,4669,180,0
2017-07-01,RX1,1,15206,2746,3852
2017-07-01,RX1,2,1626,16,0
2017-07-01,RX1,other,239,5,0
2017-07-01,NLO10,other,2871,63,0
2017-07-01,C82010,other,313,0,0
2017-07-01,NLO12,other,350,0,0
2017-07-01,Y02428,other,2441,0,0
2017-07-01,RXK,1,15325,2653,3037
2017-07-01,RXK,2,1322,33,26
2017-07-01,RXK,other,2530,0,0
2017-07-01,RK5,1,8535,555,2606
2017-07-01,RK5,other,4665,35,9
2017-07-01,RXW,1,11114,2655,2328
2017-07-01,RXW,other,1277,0,0
2017-07-01,R1D,other,2458,1,0
2017-07-01,Y02615,other,5418,0,0
2017-07-01,RJC,1,5811,297,1617
2017-07-01,RJC,other,735,0,0
2017-07-01,RAJ,1,8693,725,2229
2017-07-01,Y02470,other,2127,0,0
2017-07-01,Y02961,other,3027,0,0
2017-07-01,RNA,1,9056,1563,2374
2017-07-01,RNA,other,5297,0,0
2017-07-01,RQW,1,8792,2347,1900
2017-07-01,RCX,1,5725,908,2245
2017-07-01,RL4,1,11752,1108,2466
2017-07-01,RL4,other,8489,155,0
2017-07-01,RWD,1,13454,2960,3571
2017-07-01,RRK,1,10189,1357,2938
2017-07-01,RKB,1,12011,2885,4222
2017-07-01,RKB,2,1972,28,97
2017-07-01,RKB,other,2499,3,4
2017-07-01,RWE,1,17383,3823,4247
2017-07-01,RWE,2,1707,40,13
2017-07-01,RJE,1,15922,4057,4816
2017-07-01,RJE,2,433,0,0
2017-07-01,RJE,other,4937,14,0
2017-07-01,RBK,1,6461,1804,2068
2017-07-01,RBK,other,3756,0,0
2017-07-01,ATQ02,other,3779,0,0
2017-07-01,RWG,1,7959,2062,3032
2017-07-01,RWG,other,4221,20,0
2017-07-01,RGR,1,6124,461,2017
2017-07-01,RWP,1,10611,2943,3096
2017-07-01,RWP,other,6175,7,0
2017-07-01,RLQ,1,4894,1165,1110
2017-07-01,RLQ,other,2392,0,0
2017-07-01,REM,1,7676,2814,2744
2017-07-01,REM,other,6989,0,0
2017-07-01,RCF,1,5770,251,1043
2017-07-01,RBS,1,5016,347,978
2017-07-01,NNF70,other,500,0,0
2017-07-01,RFF,1,7119,343,2100
2017-07-01,RXL,1,7742,2971,2261
2017-07-01,RXL,other,10107,4,0
2017-07-01,RMC,1,9210,1549,2195
2017-07-01,RMC,other,973,0,28
2017-07-01,RAE,1,11808,1403,3079
2017-07-01,NNF09,other,2112,3,0
2017-07-01,RY2,other,8407,53,0
2017-07-01,RWY,1,13170,863,2974
2017-07-01,RW3,1,12759,1369,3532
2017-07-01,RW3,2,3541,5,157
2017-07-01,RW3,other,9600,8,116
2017-07-01,RLN,1,7866,612,2531
2017-07-01,RLN,2,2367,14,40
2017-07-01,RLN,other,3043,3,0
2017-07-01,RJR,1,6531,1038,1660
2017-07-01,RJR,other,348,10,0
2017-07-01,RXP,1,11416,1188,3453
2017-07-01,RXP,other,7367,0,0
2017-07-01,RNN,other,2405,36,0
2017-07-01,RP5,1,11149,992,3125
2017-07-01,RP5,other,3386,0,405
2017-07-01,RJN,1,4291,393,914
2017-07-01,RJN,other,195,0,0
2017-07-01,RXR,1,9235,3199,3059
2017-07-01,RXR,other,8257,553,25
2017-07-01,RR7,1,7756,395,1617
2017-07-01,RR7,other,2573,3,0
2017-07-01,RCD,1,4293,138,936
2017-07-01,RCD,other,975,0,0
2017-07-01,NNF99,other,267,0,0
2017-07-01,RWA,1,11893,1101,3247
2017-07-01,RWA,other,1395,3,0
2017-07-01,RV9,other,835,3,0
2017-07-01,RXN,1,5758,1252,1829
2017-07-01,RXN,other,7102,189,324
2017-07-01,Y01231,other,2926,0,0
2017-07-01,RR8,1,17448,2534,5196
2017-07-01,RR8,other,3194,6,0
2017-07-01,Y02875,other,4068,0,0
2017-07-01,RY1,other,2185,0,0
2017-07-01,REP,2,1044,8,98
2017-07-01,Y01069,other,3259,0,0
2017-07-01,RBT,1,5930,566,1878
2017-07-01,RBT,other,1767,1,0
2017-07-01,RXF,1,21359,3118,4878
2017-07-01,RNL,1,8421,569,2019
2017-07-01,RVW,1,3857,215,1555
2017-07-01,RVW,other,9968,16,479
2017-07-01,RTV,other,2010,5,0
2017-07-01,NLO01,other,6820,155,0
2017-07-01,RJL,1,11622,2185,2525
2017-07-01,RJL,other,1647,2,0
2017-07-01,RTF,1,8212,809,4072
2017-07-01,RTF,other,9157,55,20
2017-07-01,RW6,1,24481,4342,5689
2017-07-01,RW6,other,4445,153,104
2017-07-01,RT2,other,3270,0,0
2017-07-01,AC008,other,1230,0,0
2017-07-01,RQ6,1,7851,2424,2253
2017-07-01,RQ6,2,1672,41,39
2017-07-01,RQ6,other,10575,0,0
2017-07-01,RM3,1,8666,731,2889
2017-07-01,AXT02,other,2603,0,0
2017-07-01,RCU,1,4790,70,705
2017-07-01,RHQ,1,9485,1574,2946
2017-07-01,RHQ,2,1271,0,0
2017-07-01,RHQ,other,7030,0,12
2017-07-01,RTR,1,10837,472,2123
2017-07-01,RTR,other,2234,0,13
2017-07-01,RE9,1,5170,235,1269
2017-07-01,RE9,other,956,2,0
2017-07-01,RVY,1,6714,1176,1751
2017-07-01,RVY,other,3368,7,0
2017-07-01,RBN,1,9960,1639,3765
2017-07-01,RBN,other,5745,22,0
2017-07-01,RWJ,1,8635,1876,2669
2017-07-01,RMP,1,7629,794,1800
2017-07-01,RMP,other,4697,0,0
2017-07-01,RTD,1,10359,662,2226
2017-07-01,RTD,2,1791,38,23
2017-07-01,RTD,other,4171,0,8
2017-07-01,RFR,1,8342,1693,1698
2017-07-01,RFR,other,641,0,0
2017-07-01,RM2,1,8793,788,2631
2017-07-01,RTX,1,7953,1443,2052
2017-07-01,RTX,other,2493,104,115
2017-07-01,RWW,1,7094,803,2620
2017-07-01,RWW,other,4188,7,0
2017-07-01,RY7,other,4913,50,0
2017-07-01,RBL,1,8387,2479,2447
2017-07-01,RBL,other,2636,63,0
2017-07-01,NNF18,other,249,0,0
2017-07-01,AJN,other,488,0,0
2017-07-01,RRF,1,7796,824,2138
2017-07-01,RCB,1,9804,2210,3520
2017-07-01,RCB,other,7634,58,0
2017-07-01,RTK,1,8690,867,2055
2017-07-01,RTK,other,1436,0,0
2017-07-01,NTV0B,other,3427,0,0
2017-07-01,NQT10,other,3558,0,0
2017-07-01,RWX,other,5844,0,0
2017-07-01,Y04538,other,3674,0,0
2017-07-01,RXH,1,13120,2597,3523
2017-07-01,RXH,2,1229,3,32
2017-07-01,NLW,other,4688,6,0
2017-07-01,RXQ,1,7385,1102,3005
2017-07-01,RXQ,2,1408,0,485
2017-07-01,RXQ,other,3954,57,0
2017-07-01,Y00058,other,2068,43,0
2017-07-01,NLT02,other,1116,0,0
2017-07-01,RN7,1,8930,741,2535
2017-07-01,RN7,other,1961,1,0
2017-07-01,RBD,1,3886,109,1262
2017-07-01,RBD,other,4820,1,0
2017-07-01,RVV,1,14143,5287,4270
2017-07-01,RVV,other,4272,20,390
2017-07-01,RXC,1,10596,1308,2874
2017-07-01,DD401,other,1394,0,0
2017-07-01,RDU,1,20686,1751,6015
2017-07-01,R1J,other,6472,33,4
2017-07-01,RTE,1,12378,2043,3647
2017-07-01,RN3,1,6177,1236,2077
2017-07-01,RN3,other,6252,265,0
2017-07-01,RN5,1,9809,678,2254
2017-07-01,RN5,other,1323,0,0
2017-07-01,NDA57,other,688,2,0
2017-07-01,R1F,1,4452,623,888
2017-07-01,R1F,other,831,0,0
2017-07-01,RYY,other,7425,28,0
2017-07-01,NR5,other,4636,7,0
2017-07-01,RWF,1,12604,1003,3750
2017-07-01,RWF,other,2231,1,0
2017-07-01,RPA,1,10581,1219,2332
2017-07-01,RVJ,1,7634,1855,2443
2017-07-01,RBZ,1,4186,387,1154
2017-07-01,RBZ,other,4864,0,0
2017-07-01,L83087,other,210,0,0
2017-07-01,RNU,other,3080,93,0
2017-07-01,RTH,1,11763,2592,2921
2017-07-01,RTH,2,1706,0,84
2017-07-01,NQT5H,other,815,6,0
2017-07-01,RK9,1,9037,1452,3036
2017-07-01,RK9,2,249,0,0
2017-07-01,RD3,1,6200,566,1634
2017-07-01,RD3,other,1730,1,0
2017-07-01,RHU,1,9913,2780,2990
2017-07-01,RHU,2,792,1,0
2017-07-01,RHU,other,2306,2,2
2017-07-01,RPC,other,1097,0,26
2017-07-01,RHW,1,9700,483,2918
2017-07-01,RHW,2,1624,16,4
2017-07-01,REF,1,6957,1371,2774
2017-07-01,REF,other,13516,63,34
2017-07-01,RH8,1,8844,492,1868
2017-07-01,RH8,other,1109,0,0
2017-07-01,RA2,1,6073,238,2087
2017-07-01,RD1,1,6084,408,2047
2017-07-01,RD1,other,1068,7,83
2017-07-01,RNZ,1,4141,191,1127
2017-07-01,RNZ,2,270,0,0
2017-07-01,Y02666,other,1537,0,0
2017-07-01,RH5,other,8471,33,0
2017-07-01,RYF,other,1398,8,0
2017-07-01,NTP11,other,4448,3,0
2017-07-01,RW1,other,2105,16,4
2017-07-01,NTPAD,other,4822,25,0
2017-07-01,RTP,1,8342,531,2503
2017-07-01,RDR,other,9985,174,0
2017-07-01,RBA,1,6319,364,1902
2017-07-01,AAH,other,203,0,0
2017-07-01,RDZ,1,7052,660,2028
2017-07-01,RDZ,2,1522,1,10
2017-07-01,RA9,1,6797,644,2614
2017-07-01,RA9,other,3697,0,0
2017-07-01,RHM,1,9153,907,3429
2017-07-01,RHM,2,1598,21,11
2017-07-01,RA7,1,9303,997,2901
2017-07-01,RA7,2,1927,66,11
2017-07-01,Y02584,other,432,0,0
2017-07-01,RYR,1,12536,844,3309
2017-07-01,RYR,other,1052,2,0
2017-07-01,RA3,1,3958,376,1032
2017-07-01,G82071,other,2696,0,0
2017-07-01,NTV0W,other,3537,5,0
2017-07-01,NLX24,other,1526,0,0
2017-07-01,RA4,1,4221,91,1362
