period,org_code,type,attendances,breaches,admissions
2016-05-01,RTF,other,2130,0,0
2016-05-01,RW6,1,23710,3693,4946
2016-05-01,RW6,other,4535,125,102
2016-05-01,RT2,other,5196,2,0
2016-05-01,RQ6,1,8027,1905,2409
2016-05-01,RQ6,2,1936,5,45
2016-05-01,RQ6,other,10415,0,0
2016-05-01,RM3,1,9015,882,2993
2016-05-01,RCU,1,5130,102,678
2016-05-01,RHQ,1,9642,1933,2796
2016-05-01,RHQ,2,1166,0,1
2016-05-01,RHQ,other,7452,0,3
2016-05-01,RTR,1,11500,784,2108
2016-05-01,RTR,other,6229,0,32
2016-05-01,RE9,1,5751,473,1381
2016-05-01,RE9,other,823,3,0
2016-05-01,RVY,1,6394,1201,2001
2016-05-01,RVY,other,5426,8,0
2016-05-01,RBN,1,9206,1872,3297
2016-05-01,RBN,other,5568,16,0
2016-05-01,RWJ,1,8559,1578,2376
2016-05-01,RMP,1,7680,602,1881
2016-05-01,RTD,1,10941,872,2366
2016-05-01,RTD,2,1625,40,20
2016-05-01,RTD,other,4573,1,1
2016-05-01,RFR,1,6978,691,1468
2016-05-01,RM2,1,8355,2020,2376
2016-05-01,RTX,1,8216,912,2259
2016-05-01,RTX,other,2035,58,130
2016-05-01,RWW,1,7126,829,2780
2016-05-01,RWW,other,3605,10,1
2016-05-01,RY7,other,6122,54,0
2016-05-01,RBL,1,8345,1869,2299
2016-05-01,RBL,other,2909,0,0
2016-05-01,AJN,other,1818,0,0
2016-05-01,RRF,1,8249,799,1883
2016-05-01,RCB,1,10133,2031,3238
2016-05-01,RCB,other,6846,28,0
2016-05-01,RTK,1,8777,1083,2003
2016-05-01,RTK,other,1315,0,0
2016-05-01,Y02688,other,3547,15,0
2016-05-01,NQT10,other,3658,0,0
2016-05-01,RWX,other,6062,0,0
2016-05-01,RXH,1,13153,1965,3378
2016-05-01,RXH,2,1143,0,22
2016-05-01,NLW,other,5511,14,0
2016-05-01,RXQ,1,6592,1169,2819
2016-05-01,RXQ,2,1161,0,427
2016-05-01,RXQ,other,3898,62,0
2016-05-01,Y02596,other,2315,0,0
2016-05-01,Y00058,other,2781,5,0
2016-05-01,NLT02,other,1173,0,0
2016-05-01,RJ8,other,9452,17,8
2016-05-01,RN7,1,8917,1849,2214
2016-05-01,RBD,1,3900,220,1284
2016-05-01,RDY,other,4138,2,1
2016-05-01,RVV,1,13303,3124,3284
2016-05-01,RVV,other,5334,105,1199
2016-05-01,RXC,1,9573,1431,2619
2016-05-01,RDU,1,20759,1001,6159
2016-05-01,R1J,other,6472,16,2
2016-05-01,RTE,1,11854,1491,3867
2016-05-01,RN3,1,6488,830,2269
2016-05-01,RN3,other,6557,29,0
2016-05-01,RN5,1,9736,2263,2247
2016-05-01,RN5,other,725,0,0
2016-05-01,NDA57,other,657,10,0
2016-05-01,R1F,1,3545,398,793
2016-05-01,R1F,other,1757,0,0
2016-05-01,RYY,other,8576,0,0
2016-05-01,NR5,other,4049,1,0
2016-05-01,RWF,1,12560,1379,3359
2016-05-01,RWF,other,2084,8,0
2016-05-01,RPA,1,9974,1825,2126
2016-05-01,RVJ,1,7336,1749,2434
2016-05-01,RBZ,1,4065,603,1233
2016-05-01,RBZ,other,7328,0,0
2016-05-01,RNU,other,3007,134,0
2016-05-01,RTH,1,11810,1747,3520
2016-05-01,RTH,2,1632,0,87
2016-05-01,NLX02,other,690,0,0
2016-05-01,RK9,1,8542,1832,2671
2016-05-01,RK9,2,240,0,0
2016-05-01,RD3,1,5988,536,1643
2016-05-01,RHU,1,9662,2485,3094
2016-05-01,RHU,2,782,2,0
2016-05-01,RHU,other,2016,5,7
2016-05-01,RPC,other,920,7,10
2016-05-01,RHW,1,9506,732,3278
2016-05-01,RHW,2,1343,10,5
2016-05-01,REF,1,6293,1574,2625
2016-05-01,REF,other,1855,9,14
2016-05-01,RH8,1,9129,724,2006
2016-05-01,RA2,1,6100,672,1721
2016-05-01,RD1,1,5989,873,2031
2016-05-01,RD1,other,1118,7,56
2016-05-01,RNZ,1,4263,252,1223
2016-05-01,RNZ,2,267,11,0
2016-05-01,Y02666,other,2381,0,0
2016-05-01,RH5,other,7973,28,0
2016-05-01,NTP11,other,4631,7,0
2016-05-01,RW1,other,2515,33,5
2016-05-01,NTPAD,other,4407,0,0
2016-05-01,RTP,1,8317,376,2598
2016-05-01,RDR,other,9562,142,0
2016-05-01,RBA,1,5526,426,1648
2016-05-01,AAH,other,200,0,0
2016-05-01,RDZ,1,6756,420,1890
2016-05-01,RDZ,2,1579,1,7
2016-05-01,RA9,1,6534,1228,2631
2016-05-01,RA9,other,3207,1,0
2016-05-01,RHM,1,8506,734,3196
2016-05-01,RHM,2,1600,4,20
2016-05-01,RA7,1,9309,930,2789
2016-05-01,RA7,2,1946,9,15
2016-05-01,RYR,1,12452,539,3389
2016-05-01,RYR,other,1013,1,0
2016-05-01,RA3,1,4721,503,1056
2016-05-01,NDA56,other,2624,46,0
2016-05-01,G82071,other,2159,0,0
2016-05-01,NDA55,other,3364,42,0
2016-05-01,NLX24,other,1596,5,0
2016-05-01,RA4,1,4156,305,1334
