period,org_code,type,attendances,breaches,admissions
2017-11-01,RE9,1,5293,217,1294
2017-11-01,RE9,other,501,1,0
2017-11-01,RVY,1,6575,1950,1791
2017-11-01,RVY,other,3556,4,0
2017-11-01,RBN,1,9634,1720,4105
2017-11-01,RBN,other,5342,63,0
2017-11-01,RWJ,1,8206,1758,2643
2017-11-01,RMP,1,7063,1170,1776
2017-11-01,RMP,other,5259,35,0
2017-11-01,RTD,1,11131,777,2234
2017-11-01,RTD,2,1895,25,19
2017-11-01,RTD,other,4563,0,5
2017-11-01,RFR,1,7882,1469,1493
2017-11-01,NNF76,other,3405,0,0
2017-11-01,RTX,1,7177,1040,1997
2017-11-01,RTX,2,101,0,0
2017-11-01,RTX,other,1618,63,58
2017-11-01,RWW,1,7070,1342,2513
2017-11-01,RWW,other,3919,32,0
2017-11-01,RY7,other,3117,0,0
2017-11-01,RBL,1,7906,1490,2599
2017-11-01,RBL,other,2603,10,0
2017-11-01,NNF18,other,182,0,0
2017-11-01,AJN,other,360,0,0
2017-11-01,RRF,1,6959,2023,2248
2017-11-01,RRF,other,563,2,0
2017-11-01,RCB,1,9042,1247,3584
2017-11-01,RCB,other,6116,16,0
2017-11-01,RTK,1,8612,1444,1957
2017-11-01,RTK,other,181,7,13
2017-11-01,NTV0B,other,3364,1,0
2017-11-01,NQT10,other,3597,0,0
2017-11-01,RWX,other,2198,0,0
2017-11-01,Y04538,other,3247,0,0
2017-11-01,RXH,1,12631,2114,3463
2017-11-01,RXH,2,987,0,16
2017-11-01,RXH,other,1786,2,0
2017-11-01,NLW,other,4608,18,0
2017-11-01,RXQ,1,7072,1680,2691
2017-11-01,RXQ,2,1171,0,524
2017-11-01,RXQ,other,3966,89,0
2017-11-01,NLT02,other,941,0,0
2017-11-01,RN7,1,9013,975,2764
2017-11-01,RN7,other,1701,0,0
2017-11-01,RBD,1,3463,139,1190
2017-11-01,RBD,other,3544,1,0
2017-11-01,Y00751,other,4245,0,0
2017-11-01,RVV,1,13120,3994,4226
2017-11-01,RVV,other,6844,17,307
2017-11-01,RXC,1,9424,566,2935
2017-11-01,RXC,other,155,0,1
2017-11-01,DD401,other,966,0,0
2017-11-01,RDU,1,19811,1712,6029
2017-11-01,R1J,other,5248,44,1
2017-11-01,RTE,1,11627,552,3718
2017-11-01,RN3,1,6104,1614,2006
2017-11-01,RN3,other,7469,268,0
2017-11-01,RN5,1,9279,1967,2345
2017-11-01,RN5,other,949,8,0
2017-11-01,NDA57,other,710,9,0
2017-11-01,R1F,1,3482,527,891
2017-11-01,R1F,other,720,0,0
2017-11-01,RWF,1,11885,1468,3800
2017-11-01,RWF,other,1918,0,0
2017-11-01,RPA,1,7837,1333,2536
2017-11-01,RPA,other,6218,9,0
2017-11-01,RVJ,1,7239,1403,2494
2017-11-01,RBZ,1,3503,668,1088
2017-11-01,RBZ,other,3959,0,0
2017-11-01,L83087,other,148,0,0
2017-11-01,RNU,other,2668,76,0
2017-11-01,RTH,1,11623,2372,3008
2017-11-01,RTH,2,1635,0,64
2017-11-01,NQT5H,other,596,1,0
2017-11-01,RK9,1,8231,1637,3120
2017-11-01,RK9,2,247,1,0
2017-11-01,RK9,other,3839,15,0
2017-11-01,RD3,1,5219,461,1666
2017-11-01,RD3,other,1496,3,0
2017-11-01,RHU,1,9335,2725,3046
2017-11-01,RHU,2,752,1,0
2017-11-01,RHU,other,1797,2,4
2017-11-01,RPC,other,833,1,29
2017-11-01,RHW,1,9665,1277,3159
2017-11-01,RHW,2,1477,14,0
2017-11-01,RHW,other,738,0,0
2017-11-01,REF,1,6059,1940,2582
2017-11-01,REF,other,9372,36,33
2017-11-01,RH8,1,8392,767,1968
2017-11-01,RH8,other,816,0,0
2017-11-01,RA2,1,5956,403,2289
2017-11-01,RD1,1,6098,1688,2276
2017-11-01,RD1,other,961,12,51
2017-11-01,RNZ,1,3940,209,1131
2017-11-01,RNZ,2,311,0,0
2017-11-01,Y02666,other,1157,0,0
2017-11-01,RH5,other,6048,17,0
2017-11-01,RYF,other,1175,4,0
2017-11-01,NTP11,other,4313,1,0
2017-11-01,RW1,other,546,0,1
2017-11-01,NTPAD,other,4759,6,0
2017-11-01,RTP,1,8023,439,2495
2017-11-01,RTP,other,758,0,0
2017-11-01,RDR,other,8950,76,10
2017-11-01,RBA,1,5910,587,2018
2017-11-01,AAH,other,155,0,0
2017-11-01,RDZ,1,6203,380,1916
2017-11-01,RDZ,2,1315,3,10
2017-11-01,RDZ,other,201,0,0
2017-11-01,RA9,1,6129,613,2528
2017-11-01,RA9,other,2565,1,0
2017-11-01,RHM,1,8582,1107,3029
2017-11-01,RHM,2,1423,17,10
2017-11-01,RHM,other,1886,2,7
2017-11-01,RA7,1,9779,1019,3036
2017-11-01,RA7,2,1881,109,9
2017-11-01,Y02584,other,319,0,0
2017-11-01,RYR,1,11573,965,3461
2017-11-01,RYR,other,1694,3,0
2017-11-01,RA3,1,3732,509,1026
2017-11-01,G82071,other,1871,0,0
2017-11-01,NTV0W,other,3372,4,0
2017-11-01,NLX24,other,1545,0,0
2017-11-01,RA4,1,4528,150,1431
