period,org_code,type,attendances,breaches,admissions
2017-06-01,RCX,1,5538,906,2201
2017-06-01,RL4,1,11531,1212,2592
2017-06-01,RL4,other,8401,95,0
2017-06-01,RWD,1,13203,2446,3360
2017-06-01,RRK,1,9505,1190,2776
2017-06-01,RKB,1,11566,2679,3954
2017-06-01,RKB,2,2020,17,88
2017-06-01,RKB,other,2415,22,0
2017-06-01,RWE,1,17603,4302,4189
2017-06-01,RWE,2,1706,23,9
2017-06-01,RJE,1,14972,3755,4571
2017-06-01,RJE,2,427,0,0
2017-06-01,RJE,other,4705,50,0
2017-06-01,RBK,1,6261,1501,2043
2017-06-01,RBK,other,3760,0,0
2017-06-01,ATQ02,other,3679,0,0
2017-06-01,RWG,1,7807,1313,2864
2017-06-01,RWG,other,4179,5,0
2017-06-01,RGR,1,5922,265,1956
2017-06-01,RWP,1,10313,2824,3174
2017-06-01,RWP,other,6245,0,0
2017-06-01,RLQ,1,4680,834,1161
2017-06-01,RLQ,other,2781,0,0
2017-06-01,REM,1,7023,2935,2396
2017-06-01,REM,other,6578,0,0
2017-06-01,RCF,1,5424,259,951
2017-06-01,RBS,1,4738,189,978
2017-06-01,NNF70,other,463,0,0
2017-06-01,RFF,1,7062,576,2165
2017-06-01,RXL,1,7262,2149,2161
2017-06-01,RXL,other,9497,3,0
2017-06-01,RMC,1,8793,1491,2056
2017-06-01,RMC,other,948,1,32
2017-06-01,RAE,1,10979,1508,2968
2017-06-01,NNF09,other,1914,3,0
2017-06-01,RY2,other,8017,128,0
2017-06-01,RWY,1,12361,985,2872
2017-06-01,RW3,1,12121,1617,3412
2017-06-01,RW3,2,3520,7,145
2017-06-01,RW3,other,9173,15,113
2017-06-01,RLN,1,7687,643,2595
2017-06-01,RLN,2,2502,14,32
2017-06-01,RLN,other,2850,9,0
2017-06-01,RJR,1,6075,775,1442
2017-06-01,RJR,other,463,3,0
2017-06-01,RXP,1,11379,1259,3316
2017-06-01,RXP,other,7021,0,0
2017-06-01,RNN,other,2184,58,0
2017-06-01,RP5,1,11274,1071,3234
2017-06-01,RP5,other,2921,0,288
2017-06-01,RJN,1,4054,506,938
2017-06-01,RJN,other,120,0,0
2017-06-01,RXR,1,8653,2304,2995
2017-06-01,RXR,other,7669,365,24
2017-06-01,RR7,1,7246,358,1470
2017-06-01,RR7,other,2471,4,0
2017-06-01,RCD,1,4197,152,937
2017-06-01,RCD,other,926,1,0
2017-06-01,NNF99,other,230,0,0
2017-06-01,RWA,1,11408,817,3116
2017-06-01,RWA,other,1374,2,0
2017-06-01,RV9,other,738,0,0
2017-06-01,RXN,1,5352,922,1716
2017-06-01,RXN,other,6803,90,331
2017-06-01,Y01231,other,2747,0,0
2017-06-01,RR8,1,16700,1614,5114
2017-06-01,RR8,other,3012,2,0
2017-06-01,Y02875,other,3874,0,0
2017-06-01,RY1,other,2203,0,0
2017-06-01,REP,2,1010,10,115
2017-06-01,Y01069,other,3014,0,0
2017-06-01,RBT,1,5838,437,1827
2017-06-01,RBT,other,1755,0,0
2017-06-01,RXF,1,20001,2480,4645
2017-06-01,RNL,1,7829,581,1936
2017-06-01,RVW,1,3723,126,1431
2017-06-01,RVW,other,8666,4,418
2017-06-01,RTV,other,1871,0,0
2017-06-01,NLO01,other,6518,143,0
2017-06-01,RJL,1,11396,2219,2386
2017-06-01,RJL,other,1509,4,0
2017-06-01,RTF,1,8022,631,4022
2017-06-01,RTF,other,8618,79,19
2017-06-01,RW6,1,22845,4287,5433
2017-06-01,RW6,other,4173,178,111
2017-06-01,RT2,other,2524,0,0
2017-06-01,AC008,other,1153,0,0
2017-06-01,RQ6,1,7515,1890,2226
2017-06-01,RQ6,2,1728,29,47
2017-06-01,RQ6,other,10357,0,0
2017-06-01,RM3,1,8654,1408,2788
2017-06-01,AXT02,other,2848,0,0
2017-06-01,RCU,1,4728,82,639
2017-06-01,RHQ,1,9006,1174,2611
2017-06-01,RHQ,2,1328,0,5
2017-06-01,RHQ,other,6798,3,7
2017-06-01,RTR,1,10520,414,1961
2017-06-01,RTR,other,2240,0,17
2017-06-01,RE9,1,4943,170,1159
2017-06-01,RE9,other,1070,0,0
2017-06-01,RVY,1,6368,927,1836
2017-06-01,RVY,other,3331,12,0
2017-06-01,RBN,1,9094,1936,3577
2017-06-01,RBN,other,5410,13,0
2017-06-01,RWJ,1,8022,1177,2508
2017-06-01,RMP,1,7215,671,1729
2017-06-01,RTD,1,9749,658,2024
2017-06-01,RTD,2,1824,30,28
2017-06-01,RTD,other,4140,0,4
2017-06-01,RFR,1,6283,1296,1538
2017-06-01,RFR,other,3842,0,0
2017-06-01,RM2,1,8388,827,2467
2017-06-01,RTX,1,7570,1019,1928
2017-06-01,RTX,other,1948,59,81
2017-06-01,RWW,1,6909,1046,2559
2017-06-01,RWW,other,4062,9,1
2017-06-01,RY7,other,4345,74,0
2017-06-01,RBL,1,8023,1919,2445
2017-06-01,RBL,other,2388,44,0
2017-06-01,NNF18,other,243,0,0
2017-06-01,AJN,other,505,0,0
2017-06-01,RRF,1,7737,1105,2026
2017-06-01,RCB,1,9358,1312,3444
2017-06-01,RCB,other,6972,16,0
2017-06-01,RTK,1,8464,1086,1996
2017-06-01,RTK,other,1344,0,0
2017-06-01,NTV0B,other,3090,9,0
2017-06-01,NQT10,other,3404,10,0
2017-06-01,RWX,other,5684,0,0
2017-06-01,Y04538,other,3259,0,0
2017-06-01,RXH,1,12618,1844,3468
2017-06-01,RXH,2,1084,0,24
2017-06-01,NLW,other,4613,8,0
2017-06-01,RXQ,1,7304,1027,3109
2017-06-01,RXQ,2,1456,0,560
2017-06-01,RXQ,other,3768,44,0
2017-06-01,Y00058,other,2032,68,0
2017-06-01,NLT02,other,1100,0,0
2017-06-01,RJ8,other,10123,39,7
2017-06-01,RN7,1,8257,1096,2356
2017-06-01,RN7,other,1986,2,0
2017-06-01,RBD,1,3808,154,1361
2017-06-01,RBD,other,4546,2,0
2017-06-01,RVV,1,13201,3869,3992
2017-06-01,RVV,other,4583,16,840
2017-06-01,RXC,1,10050,1204,2681
2017-06-01,DD401,other,1280,1,0
2017-06-01,RDU,1,20339,1774,5763
2017-06-01,R1J,other,6738,61,1
2017-06-01,RTE,1,11850,2380,3606
2017-06-01,RN3,1,6239,1399,1892
2017-06-01,RN3,other,6387,130,0
2017-06-01,RN5,1,9556,1001,2302
2017-06-01,RN5,other,1321,0,0
2017-06-01,NDA57,other,830,4,0
2017-06-01,R1F,1,3834,978,868
2017-06-01,R1F,other,1271,0,0
2017-06-01,RYY,other,7422,9,0
2017-06-01,NR5,2,5,0,0
2017-06-01,NR5,other,4150,0,0
2017-06-01,RWF,1,12279,1091,3709
2017-06-01,RWF,other,2301,0,0
2017-06-01,RPA,1,9978,893,2258
2017-06-01,RVJ,1,7505,1566,2342
2017-06-01,RBZ,1,3831,520,1122
2017-06-01,RBZ,other,4434,0,0
2017-06-01,L83087,other,194,0,0
2017-06-01,RNU,other,3181,91,0
2017-06-01,RTH,1,11705,2316,2980
2017-06-01,RTH,2,1743,0,69
2017-06-01,NQT5H,other,801,2,0
2017-06-01,RK9,1,8436,1164,2891
2017-06-01,RK9,2,257,0,0
2017-06-01,RD3,1,5798,605,1589
2017-06-01,RD3,other,1749,0,0
2017-06-01,RHU,1,9616,2345,2964
2017-06-01,RHU,2,844,0,0
2017-06-01,RHU,other,2286,4,4
2017-06-01,RPC,other,1057,10,34
2017-06-01,RHW,1,9565,460,3091
2017-06-01,RHW,2,1596,4,3
2017-06-01,REF,1,6379,1183,2648
2017-06-01,REF,other,1893,13,14
2017-06-01,RH8,1,8244,600,1871
2017-06-01,RH8,other,921,0,0
2017-06-01,RA2,1,6024,153,2004
2017-06-01,RD1,1,5876,651,2029
2017-06-01,RD1,other,978,13,107
2017-06-01,RNZ,1,4002,184,1038
2017-06-01,RNZ,2,271,0,0
2017-06-01,Y02666,other,1378,0,0
2017-06-01,RH5,other,8231,31,0
2017-06-01,RYF,other,1342,5,0
2017-06-01,NTP11,other,4548,16,0
2017-06-01,RW1,other,2797,15,7
2017-06-01,NTPAD,other,4579,7,0
2017-06-01,RTP,1,8308,598,2516
2017-06-01,RDR,other,8178,273,0
2017-06-01,RBA,1,6005,380,1838
2017-06-01,AAH,other,205,0,0
2017-06-01,RDZ,1,6617,615,1843
2017-06-01,RDZ,2,1465,0,5
2017-06-01,RA9,1,6458,766,2626
2017-06-01,RA9,other,3531,0,0
2017-06-01,RHM,1,8547,1304,3314
2017-06-01,RHM,2,1543,35,10
2017-06-01,RA7,1,8851,1263,2767
2017-06-01,RA7,2,1904,40,15
2017-06-01,RYR,1,11971,799,3210
2017-06-01,RYR,other,992,4,0
2017-06-01,RA3,1,4457,479,1075
2017-06-01,G82071,other,2651,0,0
2017-06-01,NTV0W,other,3019,2,0
2017-06-01,NLX24,other,1478,22,0
2017-06-01,RA4,1,4151,99,1396
