period,org_code,type,attendances,breaches,admissions
2016-04-01,RJE,other,4806,15,0
2016-04-01,RBK,1,6077,913,1757
2016-04-01,RBK,other,3833,7,0
2016-04-01,ATQ02,other,3750,0,0
2016-04-01,RWG,1,7209,2244,2379
2016-04-01,RWG,other,3905,70,0
2016-04-01,RGR,1,5322,499,1616
2016-04-01,NLO20,other,3032,48,0
2016-04-01,RWP,1,9754,2339,2931
2016-04-01,RWP,other,5204,0,0
2016-04-01,R1A,2,717,0,0
2016-04-01,RLQ,1,4299,716,823
2016-04-01,RLQ,other,3184,0,0
2016-04-01,REM,1,6585,1332,2379
2016-04-01,REM,other,6082,0,0
2016-04-01,RCF,1,4564,297,1007
2016-04-01,RBS,1,4562,194,937
2016-04-01,RFF,1,6761,473,2012
2016-04-01,RXL,1,7076,1605,1916
2016-04-01,RXL,other,9182,9,0
2016-04-01,RMC,1,9224,1822,2182
2016-04-01,RAE,1,11005,901,2775
2016-04-01,NNF09,other,845,0,0
2016-04-01,RY2,other,7639,32,0
2016-04-01,RWY,1,12120,743,2478
2016-04-01,NTP08,other,3852,0,0
2016-04-01,RW3,1,11977,1655,3347
2016-04-01,RW3,2,3353,11,133
2016-04-01,RW3,other,9619,26,153
2016-04-01,RLN,1,6933,769,2525
2016-04-01,RLN,2,2278,8,34
2016-04-01,RLN,other,2489,7,0
2016-04-01,RJR,1,5671,688,1891
2016-04-01,RJR,other,782,8,0
2016-04-01,RXP,1,10546,1943,3071
2016-04-01,RXP,other,12646,0,0
2016-04-01,RNN,other,1129,10,0
2016-04-01,RP5,1,10784,669,3070
2016-04-01,RP5,other,2766,0,308
2016-04-01,RJN,1,3887,659,859
2016-04-01,RJN,other,460,0,0
2016-04-01,RXR,1,9069,1573,2927
2016-04-01,RXR,other,5344,84,33
2016-04-01,NNF28,other,307,0,0
2016-04-01,RR7,1,6736,138,1606
2016-04-01,RR7,other,2230,0,0
2016-04-01,RCD,1,3830,246,839
2016-04-01,RCD,other,693,0,0
2016-04-01,RWA,1,10307,1223,1332
2016-04-01,RWA,other,1243,4,0
2016-04-01,RV9,other,1547,1,0
2016-04-01,RXN,1,8962,1235,1947
2016-04-01,RXN,other,1073,1,39
2016-04-01,Y01231,other,2483,0,0
2016-04-01,RR8,1,16500,1792,6258
2016-04-01,RR8,other,1884,0,0
2016-04-01,Y02875,other,3719,0,0
2016-04-01,RY1,other,2043,0,0
2016-04-01,REP,2,963,4,114
2016-04-01,Y01069,other,3235,0,0
2016-04-01,RBT,1,5114,708,1875
2016-04-01,RBT,other,1823,0,0
2016-04-01,RXF,1,19118,2219,4113
2016-04-01,RNL,1,7296,834,1869
2016-04-01,RVW,1,5650,450,1409
2016-04-01,RVW,other,1419,1,1
2016-04-01,RTV,other,1677,0,0
2016-04-01,NLO01,other,6106,10,0
2016-04-01,RJL,1,10526,1214,2556
2016-04-01,RJL,other,1517,4,0
2016-04-01,RTF,1,13608,728,3491
2016-04-01,RTF,other,1915,4,0
2016-04-01,RW6,1,21068,3501,4741
2016-04-01,RW6,other,4184,88,80
2016-04-01,RT2,other,5132,3,0
2016-04-01,RQ6,1,7383,2103,2200
2016-04-01,RQ6,2,1846,1,44
2016-04-01,RQ6,other,9627,0,0
2016-04-01,RM3,1,7997,587,2652
2016-04-01,RCU,1,4849,183,637
2016-04-01,Y02565,other,5226,0,0
2016-04-01,RTR,1,10077,705,1979
2016-04-01,RTR,other,5673,0,28
2016-04-01,RE9,1,4927,436,1207
2016-04-01,RE9,other,730,5,0
2016-04-01,RVY,1,5746,1240,1876
2016-04-01,RVY,other,5259,15,0
2016-04-01,RBN,1,8212,1523,3046
2016-04-01,RBN,other,5143,25,0
2016-04-01,RWJ,1,7662,1585,2240
2016-04-01,RMP,1,6892,520,1762
2016-04-01,RTD,1,9712,843,2142
2016-04-01,RTD,2,1701,36,20
2016-04-01,RTD,other,4161,0,1
2016-04-01,RFR,1,6262,442,1348
2016-04-01,RM2,1,7696,1666,2385
2016-04-01,RTX,1,7217,1109,2087
2016-04-01,RTX,other,1572,72,135
2016-04-01,RWW,1,6517,915,2643
2016-04-01,RWW,other,3232,16,1
2016-04-01,RY7,other,5445,20,0
2016-04-01,RBL,1,7132,1423,2199
2016-04-01,RBL,other,2550,1,0
2016-04-01,AJN,other,1765,0,0
2016-04-01,RRF,1,7368,518,1787
2016-04-01,RCB,1,9101,1986,3008
2016-04-01,RCB,other,6028,22,0
2016-04-01,RTK,1,7898,1573,1845
2016-04-01,RTK,other,1255,0,0
2016-04-01,Y02688,other,3521,3,0
2016-04-01,NQT10,other,3339,0,0
2016-04-01,RWX,other,5494,0,0
2016-04-01,RXH,1,10669,1857,2857
2016-04-01,RXH,2,1091,0,16
2016-04-01,NLW,other,5037,56,0
2016-04-01,RXQ,1,6475,929,2553
2016-04-01,RXQ,2,1125,0,426
2016-04-01,RXQ,other,3376,12,0
2016-04-01,Y02596,other,2190,0,0
2016-04-01,Y00058,other,2744,12,0
2016-04-01,NLT02,other,1080,0,0
2016-04-01,RJ8,other,8213,12,5
2016-04-01,RN7,1,8118,1315,2172
2016-04-01,RBD,1,3600,401,1308
2016-04-01,RDY,other,3509,2,2
2016-04-01,RVV,1,11821,2456,2999
2016-04-01,RVV,other,4694,168,1173
2016-04-01,RXC,1,8175,1399,2622
2016-04-01,RDU,1,18792,1191,5624
2016-04-01,R1J,other,5510,24,3
2016-04-01,RTE,1,10777,1575,3771
2016-04-01,RN3,1,6146,1450,2138
2016-04-01,RN3,other,5902,30,0
2016-04-01,RN5,1,8559,1933,2061
2016-04-01,RN5,other,638,0,0
2016-04-01,NDA57,other,671,1,0
2016-04-01,R1F,1,3154,729,821
2016-04-01,R1F,other,1570,0,0
2016-04-01,RYY,other,7798,1,0
2016-04-01,NR5,other,3525,0,0
2016-04-01,RWF,1,11282,1088,3180
2016-04-01,RWF,other,1675,2,0
2016-04-01,RPA,1,8878,1970,2020
2016-04-01,RVJ,1,6931,1586,2271
2016-04-01,RBZ,1,3589,294,1105
2016-04-01,RBZ,other,6176,0,0
2016-04-01,RNU,other,2661,147,0
2016-04-01,RTH,1,10401,1494,3092
2016-04-01,RTH,2,1599,0,78
2016-04-01,NLX02,other,622,0,0
2016-04-01,RK9,1,7665,1082,2429
2016-04-01,RK9,2,244,0,0
2016-04-01,RD3,1,5424,593,1577
2016-04-01,RHU,1,8563,2647,2905
2016-04-01,RHU,2,819,4,0
2016-04-01,RHU,other,1777,2,4
2016-04-01,RPC,other,799,10,12
2016-04-01,RHW,1,8569,873,3071
2016-04-01,RHW,2,1248,1,6
2016-04-01,REF,1,5567,1218,2553
2016-04-01,REF,other,1483,10,11
2016-04-01,RH8,1,7905,542,1848
2016-04-01,RA2,1,5399,774,1451
2016-04-01,RD1,1,5749,875,2124
2016-04-01,RD1,other,1060,15,78
2016-04-01,RNZ,1,3693,351,1048
2016-04-01,RNZ,2,294,14,0
2016-04-01,Y02666,other,2050,0,0
2016-04-01,RH5,other,7068,92,0
2016-04-01,NTP11,other,4165,2,0
2016-04-01,RW1,other,2029,19,1
2016-04-01,NTPAD,other,3706,3,0
2016-04-01,RTP,1,7520,654,2278
2016-04-01,RDR,other,8535,60,0
2016-04-01,RBA,1,5102,459,1578
2016-04-01,AAH,other,212,0,0
2016-04-01,RDZ,1,5921,658,1730
2016-04-01,RDZ,2,1585,1,9
2016-04-01,RA9,1,5923,919,2324
2016-04-01,RA9,other,2703,0,0
2016-04-01,RHM,1,7874,1139,3046
2016-04-01,RHM,2,1559,9,17
2016-04-01,RA7,1,8634,1342,2630
2016-04-01,RA7,2,2056,13,12
2016-04-01,RYR,1,11173,416,3123
2016-04-01,RYR,other,965,1,0
2016-04-01,RA3,1,4205,997,987
2016-04-01,NDA56,other,2601,3,0
2016-04-01,G82071,other,2049,0,0
2016-04-01,NDA55,other,3103,15,0
2016-04-01,NLX24,other,1517,1,0
2016-04-01,RA4,1,3813,303,1359
