period,org_code,type,attendances,breaches,admissions
2018-03-01,RBS,1,5477,153,1136
2018-03-01,NNF70,other,290,0,0
2018-03-01,RFF,1,7652,682,2189
2018-03-01,RXL,1,6244,3230,2196
2018-03-01,RXL,other,11848,37,0
2018-03-01,RMC,1,8927,2127,2236
2018-03-01,RMC,other,1178,10,36
2018-03-01,RAE,1,10053,2356,3632
2018-03-01,RAE,other,1067,13,88
2018-03-01,NNF09,other,2160,4,0
2018-03-01,RY2,other,12772,395,0
2018-03-01,RWY,1,12114,1782,3006
2018-03-01,RLN,1,8319,1670,3019
2018-03-01,RLN,2,2190,10,38
2018-03-01,RLN,other,3039,21,0
2018-03-01,RJR,1,6172,1504,2045
2018-03-01,RJR,other,596,1,0
2018-03-01,RXP,1,10716,1790,3632
2018-03-01,RXP,other,6370,0,0
2018-03-01,RP5,1,11106,926,3251
2018-03-01,RP5,other,2665,0,430
2018-03-01,RJN,1,4024,1160,964
2018-03-01,RJN,other,112,0,0
2018-03-01,RXR,1,8824,3442,3236
2018-03-01,RXR,other,9211,359,37
2018-03-01,NNF94,other,304,0,0
2018-03-01,RR7,1,7609,601,1776
2018-03-01,RR7,other,2418,3,0
2018-03-01,RCD,1,4240,369,935
2018-03-01,RCD,other,717,0,0
2018-03-01,NNF99,other,193,0,0
2018-03-01,RWA,1,11408,2876,3210
2018-03-01,RWA,other,799,2,0
2018-03-01,RV9,other,547,3,0
2018-03-01,RXN,1,6120,2860,2022
2018-03-01,RXN,other,6813,592,534
2018-03-01,Y01231,other,2427,0,0
2018-03-01,RR8,1,16643,5866,4833
2018-03-01,RR8,other,3495,0,0
2018-03-01,RY1,other,2879,0,0
2018-03-01,REP,2,1157,54,109
2018-03-01,Y01069,other,3623,0,0
2018-03-01,R0A,1,21520,5369,6874
2018-03-01,R0A,2,3606,90,198
2018-03-01,R0A,other,10107,37,183
2018-03-01,RBT,1,5653,1663,2188
2018-03-01,RBT,other,1962,16,0
2018-03-01,RXF,1,20344,3742,4218
2018-03-01,Y02532,other,1816,0,0
2018-03-01,Y03645,other,403,0,0
2018-03-01,RNL,1,7661,1327,2090
2018-03-01,RNL,other,1511,49,0
2018-03-01,RVW,1,3831,390,1587
2018-03-01,RVW,other,10501,14,668
2018-03-01,RTV,other,1925,3,0
2018-03-01,NLO01,other,4761,122,0
2018-03-01,RJL,1,11723,2621,2965
2018-03-01,RJL,other,1051,1,1
2018-03-01,RTF,1,8316,1240,4443
2018-03-01,RTF,other,7892,17,35
2018-03-01,Y02572,other,851,0,0
2018-03-01,Y02533,other,336,0,0
2018-03-01,RW6,1,22409,5684,6183
2018-03-01,RW6,other,9970,240,131
2018-03-01,RT2,other,3495,0,0
2018-03-01,AC008,other,1035,0,0
2018-03-01,RQ6,1,7890,2801,2437
2018-03-01,RQ6,2,1906,19,52
2018-03-01,RQ6,other,10386,0,0
2018-03-01,RM3,1,8567,1646,2796
2018-03-01,RM3,other,577,0,0
2018-03-01,AXT02,other,3945,0,0
2018-03-01,RCU,1,4791,130,637
2018-03-01,RCU,other,42,0,0
2018-03-01,RHQ,1,9314,2985,2939
2018-03-01,RHQ,2,1097,0,0
2018-03-01,RHQ,other,7596,0,0
2018-03-01,NQT5F,other,1783,12,0
2018-03-01,RTR,1,10501,586,2370
2018-03-01,RTR,other,1761,0,8
2018-03-01,RE9,1,5255,498,1179
2018-03-01,RE9,other,506,1,0
2018-03-01,RVY,1,6778,2062,1876
2018-03-01,RVY,other,3473,94,0
2018-03-01,RBN,1,9864,3187,4166
2018-03-01,RBN,other,2630,23,0
2018-03-01,RWJ,1,7342,2863,2576
2018-03-01,RWJ,other,920,0,0
2018-03-01,RMP,1,7303,1796,1836
2018-03-01,RMP,other,4703,27,0
2018-03-01,RTD,1,9785,1297,2236
2018-03-01,RTD,2,1829,140,14
2018-03-01,RTD,other,5760,12,4
2018-03-01,RFR,1,8220,1393,1641
2018-03-01,NNF76,other,3529,0,0
2018-03-01,RTX,1,7594,2141,2136
2018-03-01,RTX,2,111,0,0
2018-03-01,RTX,other,1818,113,111
2018-03-01,RWW,1,6526,2064,2053
2018-03-01,RWW,other,3192,20,0
2018-03-01,RY7,other,4322,9,0
2018-03-01,RBL,1,7513,2763,2413
2018-03-01,RBL,other,3303,7,0
2018-03-01,NNF18,other,169,0,0
2018-03-01,AJN,other,427,0,0
2018-03-01,RRF,1,6882,2737,2338
2018-03-01,RRF,other,683,9,0
2018-03-01,RCB,1,9291,2959,3630
2018-03-01,RCB,other,6554,24,0
2018-03-01,RTK,1,8443,1524,2177
2018-03-01,RTK,other,261,2,12
2018-03-01,NTV0B,other,3962,2,0
2018-03-01,NQT10,other,3822,0,0
2018-03-01,RWX,other,1893,0,0
2018-03-01,Y04538,other,3466,0,0
2018-03-01,RXH,1,13069,2653,3481
2018-03-01,RXH,2,1065,39,28
2018-03-01,Y02676,other,1798,5,0
2018-03-01,NLW,other,4749,20,0
2018-03-01,RXQ,1,6796,1877,3160
2018-03-01,RXQ,2,1240,0,542
2018-03-01,RXQ,other,4705,85,0
2018-03-01,NLT02,other,807,0,0
2018-03-01,RN7,1,9220,1923,2679
2018-03-01,RN7,other,1784,21,0
2018-03-01,RBD,1,3916,349,1353
2018-03-01,RBD,other,4006,3,0
2018-03-01,Y00751,other,4417,2,0
2018-03-01,RVV,1,14381,4534,4586
2018-03-01,RVV,other,3874,15,389
2018-03-01,RXC,1,10279,1543,3322
2018-03-01,RXC,other,292,0,0
2018-03-01,Y02816,other,1553,2,0
2018-03-01,DD401,other,898,0,0
2018-03-01,NDJ,other,1148,0,0
2018-03-01,RDU,1,20180,3409,6333
2018-03-01,R1J,other,5652,52,2
2018-03-01,RTE,1,12149,1587,4039
2018-03-01,RN3,1,6333,1826,2169
2018-03-01,RN3,other,7833,305,0
2018-03-01,RN5,1,9498,2033,2536
2018-03-01,RN5,other,897,8,0
2018-03-01,NDA57,other,581,9,0
2018-03-01,Y03051,other,2228,0,0
2018-03-01,R1F,1,3859,821,943
2018-03-01,R1F,other,119,0,0
2018-03-01,RYY,other,6000,22,0
2018-03-01,RWF,1,12790,1607,4289
2018-03-01,RWF,other,2101,12,0
2018-03-01,RPA,1,7885,2697,2338
2018-03-01,RPA,other,2748,0,0
2018-03-01,RVJ,1,7213,1748,2535
2018-03-01,RBZ,1,3362,1111,1162
2018-03-01,RBZ,other,3752,0,0
2018-03-01,L83087,other,114,0,0
2018-03-01,RNU,other,2689,68,0
2018-03-01,RTH,1,11323,2755,3102
2018-03-01,RTH,2,1670,0,82
2018-03-01,RTH,other,333,7,15
2018-03-01,NQT5H,other,621,1,0
2018-03-01,RK9,1,8302,2918,3033
2018-03-01,RK9,2,227,0,0
2018-03-01,RK9,other,3901,85,0
2018-03-01,RD3,1,5637,1018,1863
2018-03-01,RD3,other,1672,1,0
2018-03-01,RHU,1,9743,3560,3254
2018-03-01,RHU,2,750,5,0
2018-03-01,RHU,other,1952,45,1
2018-03-01,RPC,other,864,0,13
2018-03-01,RHW,1,9119,1921,3125
2018-03-01,RHW,2,1437,55,0
2018-03-01,RHW,other,1151,0,0
2018-03-01,REF,1,5841,1571,2716
2018-03-01,REF,other,10197,51,40
2018-03-01,RH8,1,8382,856,2040
2018-03-01,RH8,other,821,1,0
2018-03-01,RA2,1,6030,545,2451
2018-03-01,RA2,other,275,1,15
2018-03-01,RD1,1,6039,1631,2495
2018-03-01,RD1,other,952,2,47
2018-03-01,RNZ,1,3675,404,1237
2018-03-01,RNZ,2,274,0,0
2018-03-01,Y02666,other,1678,0,0
2018-03-01,RH5,other,6714,28,0
2018-03-01,RYF,other,1278,8,0
2018-03-01,NTP11,other,4422,13,0
2018-03-01,RW1,other,589,0,1
2018-03-01,NTPAD,other,5154,30,0
2018-03-01,RTP,1,8327,854,2473
2018-03-01,RTP,other,859,0,0
2018-03-01,RDR,other,9341,120,5
2018-03-01,RBA,1,5929,924,2199
2018-03-01,AAH,other,172,0,0
2018-03-01,RDZ,1,6872,776,2109
2018-03-01,RDZ,2,1330,4,5
2018-03-01,RDZ,other,162,0,0
2018-03-01,RA9,1,6009,1664,2580
2018-03-01,RA9,other,2576,0,0
2018-03-01,RHM,1,8603,2024,3251
2018-03-01,RHM,2,1445,62,15
2018-03-01,RHM,other,1990,22,19
2018-03-01,RA7,1,9501,2264,3097
2018-03-01,RA7,2,1845,131,6
2018-03-01,Y02584,other,436,0,0
2018-03-01,RYR,1,11811,1388,3575
2018-03-01,RA3,1,3837,867,972
2018-03-01,G82071,other,2406,0,0
2018-03-01,NTV0W,other,3793,5,0
2018-03-01,NLX24,other,1398,0,0
2018-03-01,RA4,1,4537,179,1430
