period,org_code,type,attendances,breaches,admissions
2018-11-01,RY4,other,913,0,0
2018-11-01,RGP,1,5686,355,1427
2018-11-01,RGP,other,580,3,0
2018-11-01,RNQ,1,8048,1509,2744
2018-11-01,C82038,other,167,0,0
2018-11-01,RY5,other,9647,139,1
2018-11-01,NJS05,other,4119,209,0
2018-11-01,RC9,1,9322,317,3020
2018-11-01,RC9,other,3735,0,0
2018-11-01,C82009,other,328,0,0
2018-11-01,NLO11,other,547,19,0
2018-11-01,NLO09,other,468,11,0
2018-11-01,RQ8,1,8498,1704,2158
2018-11-01,RQ8,other,370,10,0
2018-11-01,RD8,1,7090,922,1984
2018-11-01,RD8,other,4455,10,0
2018-11-01,RM1,1,9116,2241,2773
2018-11-01,RM1,other,2341,126,0
2018-11-01,RGN,1,12473,2033,3492
2018-11-01,RGN,other,822,0,0
2018-11-01,RNS,1,8802,1571,3059
2018-11-01,RNS,2,1071,2,0
2018-11-01,RNS,other,1316,0,0
2018-11-01,NMH01,other,4968,0,0
2018-11-01,NR3,other,4572,1,0
2018-11-01,RX1,1,13026,4972,4113
2018-11-01,RX1,2,1672,27,0
2018-11-01,RX1,other,2924,90,0
2018-11-01,NLO10,other,2110,65,0
2018-11-01,C82010,other,347,0,0
2018-11-01,NLO12,other,261,5,0
2018-11-01,Y02428,other,1402,0,0
2018-11-01,RXK,1,13262,3373,3316
2018-11-01,RXK,2,1105,7,26
2018-11-01,RXK,other,3135,0,0
2018-11-01,RK5,1,8695,848,2910
2018-11-01,RK5,other,4301,48,4
2018-11-01,RXW,1,9166,3492,2546
2018-11-01,RXW,other,1846,27,28
2018-11-01,R1D,other,2031,4,0
2018-11-01,C83023,other,578,0,0
2018-11-01,Y02615,other,6058,0,0
2018-11-01,RJC,1,5821,298,1857
2018-11-01,RJC,other,639,0,0
2018-11-01,RAJ,1,6929,1559,2419
2018-11-01,RAJ,other,1678,38,368
2018-11-01,Y02961,other,2775,0,0
2018-11-01,RNA,1,9147,2467,2239
2018-11-01,RNA,other,5585,6,0
2018-11-01,RQW,1,9296,2540,2413
2018-11-01,RCX,1,5640,1236,2160
2018-11-01,RL4,1,11609,2005,2870
2018-11-01,RL4,other,8479,176,0
2018-11-01,RWD,1,12040,4858,3876
2018-11-01,RWD,other,1705,0,0
2018-11-01,RRK,1,30645,8120,11230
2018-11-01,RRK,other,3125,60,1443
2018-11-01,RKB,1,12660,1889,4617
2018-11-01,RKB,2,2020,4,95
2018-11-01,RKB,other,5798,92,0
2018-11-01,RTG,1,17041,3735,5587
2018-11-01,RTG,other,8774,8,131
2018-11-01,RWE,1,20405,6016,5075
2018-11-01,RWE,2,1771,62,8
2018-11-01,RJE,1,14928,3023,5953
2018-11-01,RJE,2,453,0,0
2018-11-01,RJE,other,6216,10,0
2018-11-01,RBK,1,6781,1729,2181
2018-11-01,RBK,other,3376,5,0
2018-11-01,ATQ02,other,3076,0,0
2018-11-01,RWG,1,8683,2631,2986
2018-11-01,RWG,other,4281,12,0
2018-11-01,RGR,1,5583,328,2058
2018-11-01,RGR,other,531,0,0
2018-11-01,RWP,1,10227,3894,3119
2018-11-01,RWP,other,5352,7,0
2018-11-01,RLQ,1,4952,1447,1293
2018-11-01,RLQ,other,346,0,0
2018-11-01,REM,1,7439,2062,3523
2018-11-01,REM,other,339,2,0
2018-11-01,RCF,1,4731,362,1371
2018-11-01,RCF,2,691,0,0
2018-11-01,RCF,other,111,0,0
2018-11-01,RBS,1,5773,359,1247
2018-11-01,RFF,1,7969,204,2292
2018-11-01,RXL,1,6190,2303,2424
2018-11-01,RXL,other,10864,29,0
2018-11-01,RMC,1,8910,1559,2243
2018-11-01,RMC,other,941,1,15
2018-11-01,RAE,1,10595,2938,2872
2018-11-01,RAE,other,1294,11,109
2018-11-01,NNF09,other,2132,9,0
2018-11-01,RY2,other,11154,91,0
2018-11-01,RWY,1,12240,1133,2970
2018-11-01,RLN,1,8422,834,2854
2018-11-01,RLN,2,1983,35,23
2018-11-01,RLN,other,2883,8,0
2018-11-01,RJR,1,5959,1009,1828
2018-11-01,RJR,other,678,1,0
2018-11-01,RXP,1,10858,1627,3798
2018-11-01,RXP,other,6013,0,0
2018-11-01,RP5,1,11538,995,3401
2018-11-01,RP5,other,2521,1,414
2018-11-01,Y01069,other,3051,0,0
2018-11-01,Y01231,other,2199,1,0
2018-11-01,RJN,1,3787,603,923
2018-11-01,RJN,other,137,0,0
2018-11-01,RXR,1,9660,2879,3615
2018-11-01,RXR,other,5696,277,37
2018-11-01,NNF94,other,2010,2,0
2018-11-01,RR7,1,7787,602,1797
2018-11-01,RR7,other,2355,0,0
2018-11-01,NNFA7,other,1095,2,0
2018-11-01,RCD,1,4215,319,1007
2018-11-01,RCD,other,725,0,0
2018-11-01,RWA,1,11495,2082,2837
2018-11-01,RV9,other,561,0,0
2018-11-01,RXN,1,4309,1809,2273
2018-11-01,RXN,other,8181,584,438
2018-11-01,RR8,1,17084,3396,4504
2018-11-01,RR8,other,3494,2,0
2018-11-01,REP,2,1053,13,97
2018-11-01,R0A,1,21784,5073,6809
2018-11-01,R0A,2,3657,32,156
2018-11-01,R0A,other,9058,20,131
2018-11-01,RW4,other,2638,0,0
2018-11-01,RBT,1,5645,884,2383
2018-11-01,RBT,other,1794,2,0
2018-11-01,RXF,1,17221,3060,3950
2018-11-01,RXF,other,3247,37,123
2018-11-01,Y02532,other,1640,0,0
2018-11-01,Y03645,other,385,0,0
2018-11-01,RNL,1,7733,607,2171
2018-11-01,RNL,other,1303,1,0
2018-11-01,RVW,1,3791,319,1569
2018-11-01,RVW,other,10108,8,605
2018-11-01,RTV,other,9633,92,0
2018-11-01,NLO01,other,4188,103,0
2018-11-01,RJL,1,11851,1562,3217
2018-11-01,RTF,1,8758,898,4417
2018-11-01,RTF,other,8941,35,8
2018-11-01,Y02572,other,692,0,0
2018-11-01,Y02533,other,323,0,0
2018-11-01,RW6,1,22439,5062,6250
2018-11-01,RW6,other,9934,178,119
2018-11-01,RT2,other,3435,0,0
2018-11-01,AC008,other,998,0,0
2018-11-01,RQ6,1,9120,2677,2576
2018-11-01,RQ6,2,1962,8,31
2018-11-01,RQ6,other,9574,0,0
2018-11-01,RM3,1,8336,1279,2539
2018-11-01,RM3,other,530,0,0
2018-11-01,AXT02,other,3943,0,0
2018-11-01,RCU,1,5191,160,775
2018-11-01,RCU,other,217,0,0
2018-11-01,RHQ,1,8921,2347,2841
2018-11-01,RHQ,2,1111,0,0
2018-11-01,RHQ,other,7785,0,0
2018-11-01,NQT5F,other,1877,20,0
2018-11-01,RTR,1,10578,534,2399
2018-11-01,RTR,other,1696,0,7
2018-11-01,RE9,1,5206,250,1279
2018-11-01,RE9,other,579,3,0
2018-11-01,RVY,1,7197,1059,2673
2018-11-01,RVY,other,3101,28,0
2018-11-01,RBN,1,9782,2713,4372
2018-11-01,RWJ,1,7352,2448,2502
2018-11-01,RWJ,other,888,6,101
2018-11-01,RMP,1,7226,970,1770
2018-11-01,RMP,other,5079,2,0
2018-11-01,RTD,1,10379,727,2181
2018-11-01,RTD,2,1975,37,19
2018-11-01,RTD,other,8243,5,2
2018-11-01,RFR,1,8313,931,1599
2018-11-01,NNF76,other,3420,0,0
2018-11-01,RTX,1,7853,1241,2070
2018-11-01,RTX,2,50,0,0
2018-11-01,RTX,other,1699,96,56
2018-11-01,RWW,1,6574,1770,2252
2018-11-01,RWW,other,2593,40,0
2018-11-01,RY7,other,4143,5,0
2018-11-01,RBL,1,7336,2587,2239
2018-11-01,RBL,other,3115,1,0
2018-11-01,AJN,other,548,0,0
2018-11-01,RRF,1,7385,1546,2359
2018-11-01,RRF,other,683,3,0
2018-11-01,RCB,1,10062,1667,3858
2018-11-01,RCB,other,6129,19,0
2018-11-01,RTK,1,9011,1758,2175
2018-11-01,NTV0B,other,3595,0,0
2018-11-01,NQT10,other,3571,65,0
2018-11-01,RWX,other,2131,0,0
2018-11-01,Y04538,other,3144,0,0
2018-11-01,RXH,1,13158,2788,3327
2018-11-01,RXH,2,1180,43,25
2018-11-01,Y02676,other,1499,5,0
2018-11-01,RXQ,1,6741,1416,3564
2018-11-01,RXQ,2,1234,0,1059
2018-11-01,RXQ,other,5059,17,0
2018-11-01,RN7,1,9339,1619,2712
2018-11-01,RN7,other,1596,4,0
2018-11-01,Y00751,other,4072,37,0
2018-11-01,RVV,1,14582,3275,4392
2018-11-01,RVV,other,3412,10,207
2018-11-01,RXC,1,9853,881,3353
2018-11-01,RXC,other,667,0,0
2018-11-01,Y02816,other,1119,0,0
2018-11-01,NDJ,other,1415,0,0
2018-11-01,RDU,1,20451,2879,6198
2018-11-01,RN5,1,9701,2266,2712
2018-11-01,RN5,other,861,1,0
2018-11-01,NDA57,other,570,11,0
2018-11-01,Y03051,other,1850,0,0
2018-11-01,R1F,1,3810,1262,967
2018-11-01,R1F,other,826,0,0
2018-11-01,RYY,other,6188,19,0
2018-11-01,RWF,1,12793,1397,3938
2018-11-01,RWF,other,1942,1,0
2018-11-01,RPA,1,7506,1669,2008
2018-11-01,RPA,other,2908,18,0
2018-11-01,RNU,other,2808,77,0
2018-11-01,RTH,1,11821,1893,3478
2018-11-01,RTH,2,1659,0,88
2018-11-01,RTH,other,540,0,15
2018-11-01,RHU,1,9692,2299,3448
2018-11-01,RHU,2,724,0,0
2018-11-01,RHU,other,1810,6,6
2018-11-01,RPC,other,954,2,16
2018-11-01,RHW,1,9741,1351,3089
2018-11-01,RHW,2,1557,82,0
2018-11-01,RHW,other,824,0,0
2018-11-01,RA2,1,6370,953,2475
2018-11-01,RA2,other,1,0,1
2018-11-01,NTP11,other,4044,22,0
2018-11-01,RW1,other,560,0,2
2018-11-01,NTPAD,other,4651,3,0
2018-11-01,RTP,1,8165,646,2610
2018-11-01,RTP,other,653,0,0
2018-11-01,RDR,other,9023,104,3
2018-11-01,RHM,1,8681,1182,3160
2018-11-01,RHM,2,1508,177,15
2018-11-01,RHM,other,2077,6,18
2018-11-01,RYR,1,11648,526,3650
2018-11-01,G82071,other,2465,0,0
2018-11-01,NTV0W,other,3226,10,0
2018-11-01,NLW,other,4600,13,0
2018-11-01,NLT02,other,1108,1,0
2018-11-01,RBD,1,3796,291,1400
2018-11-01,RBD,other,3864,1,0
2018-11-01,DD401,other,1101,0,0
2018-11-01,R1J,other,5136,49,1
2018-11-01,RTE,1,12230,1069,3920
2018-11-01,RN3,1,6860,1196,2325
2018-11-01,RN3,other,4671,25,0
2018-11-01,RVJ,1,7700,1786,3111
2018-11-01,RBZ,1,3708,668,1171
2018-11-01,RBZ,other,856,0,0
2018-11-01,L83087,other,139,0,0
2018-11-01,NQT5H,other,656,5,0
2018-11-01,RD3,1,5489,648,1968
2018-11-01,RD3,other,1654,2,0
2018-11-01,REF,1,6075,1142,2611
2018-11-01,REF,other,9799,67,29
2018-11-01,RH8,1,7929,1133,2095
2018-11-01,RH8,other,4019,1,0
2018-11-01,RD1,1,5859,1598,2341
2018-11-01,RD1,other,1094,8,32
2018-11-01,RNZ,1,3931,670,1135
2018-11-01,RNZ,2,274,1,0
2018-11-01,Y02666,other,1776,0,0
2018-11-01,RH5,other,6924,49,0
2018-11-01,RYF,other,1418,3,0
2018-11-01,RBA,1,5973,603,2162
2018-11-01,AAH,other,183,0,0
2018-11-01,RDZ,1,5994,767,1827
2018-11-01,RDZ,2,1318,0,6
2018-11-01,RDZ,other,1000,0,0
2018-11-01,RA9,1,6053,1557,2400
2018-11-01,RA9,other,2714,0,0
2018-11-01,RA7,1,10137,1854,3371
2018-11-01,RA7,2,1958,52,10
2018-11-01,RK9,1,8414,2333,3031
2018-11-01,RK9,2,242,0,0
2018-11-01,RK9,other,3941,40,0
2018-11-01,RA3,1,3963,665,1163
2018-11-01,AXG,other,2740,21,0
2018-11-01,NLX24,other,1616,1,0
2018-11-01,RA4,1,4733,115,1634
