period,org_code,type,attendances,breaches,admissions
2018-04-01,NQ108,other,2613,0,0
2018-04-01,RDE,1,7942,523,2398
2018-04-01,RDE,other,4887,47,0
2018-04-01,Y03571,other,5932,3,0
2018-04-01,RTG,1,10905,1903,3290
2018-04-01,RTG,other,4840,7,134
2018-04-01,RY8,other,5943,1,0
2018-04-01,NNJ,other,1966,7,0
2018-04-01,RWH,1,8900,1868,2798
2018-04-01,RWH,other,4227,17,0
2018-04-01,Y03007,other,2440,0,0
2018-04-01,NQ106,other,588,13,0
2018-04-01,RLT,1,6857,1182,1067
2018-04-01,NEH06,other,1730,2,0
2018-04-01,RR1,1,19105,4073,6497
2018-04-01,RR1,other,3244,30,1220
2018-04-01,RY4,other,865,1,0
2018-04-01,RGQ,1,6901,919,1841
2018-04-01,RGQ,other,985,0,157
2018-04-01,RGP,1,5362,816,1387
2018-04-01,RGP,other,1143,24,0
2018-04-01,RNQ,1,7222,1312,2541
2018-04-01,C82038,other,215,0,0
2018-04-01,RY5,other,10456,182,3
2018-04-01,NJS05,other,4105,116,0
2018-04-01,RC9,1,8148,167,2656
2018-04-01,RC9,other,3518,0,0
2018-04-01,C82009,other,356,0,0
2018-04-01,NLO11,other,637,14,0
2018-04-01,NLO09,other,568,17,0
2018-04-01,RQ8,1,8280,1266,2113
2018-04-01,RQ8,other,403,7,0
2018-04-01,RD8,1,7244,474,1573
2018-04-01,RD8,other,4739,5,0
2018-04-01,RM1,1,8668,1912,2820
2018-04-01,RM1,other,2441,72,0
2018-04-01,RGN,1,11573,2179,3494
2018-04-01,RGN,other,720,0,1
2018-04-01,RNS,1,7991,1114,2520
2018-04-01,RNS,2,1053,27,0
2018-04-01,RNS,other,1351,0,0
2018-04-01,NR3,other,4449,47,0
2018-04-01,RX1,1,11825,3407,3970
2018-04-01,RX1,2,1556,12,0
2018-04-01,RX1,other,2783,49,0
2018-04-01,NLO10,other,2164,14,0
2018-04-01,C82010,other,252,0,0
2018-04-01,NLO12,other,255,9,0
2018-04-01,Y02428,other,2310,0,0
2018-04-01,RXK,1,12994,2730,3231
2018-04-01,RXK,2,1209,17,32
2018-04-01,RXK,other,2872,0,0
2018-04-01,RK5,1,8188,898,2599
2018-04-01,RK5,other,4264,53,12
2018-04-01,RXW,1,8704,2639,2291
2018-04-01,RXW,other,1895,22,56
2018-04-01,R1D,other,2034,9,0
2018-04-01,C83023,other,688,0,0
2018-04-01,Y02615,other,6023,0,0
2018-04-01,RJC,1,5463,585,1717
2018-04-01,RJC,other,686,1,0
2018-04-01,RAJ,1,7003,830,2510
2018-04-01,RAJ,other,1243,32,0
2018-04-01,Y02961,other,3002,0,0
2018-04-01,RNA,1,8259,1892,1935
2018-04-01,RNA,other,5783,32,0
2018-04-01,RQW,1,8193,2157,1768
2018-04-01,RCX,1,5351,1001,2140
2018-04-01,RL4,1,10709,1704,2544
2018-04-01,RL4,other,8466,58,0
2018-04-01,RWD,1,12165,3948,3503
2018-04-01,RWD,other,1097,0,0
2018-04-01,RRK,1,9831,1759,3842
2018-04-01,RKB,1,11581,2853,4007
2018-04-01,RKB,2,1775,25,93
2018-04-01,RKB,other,5976,57,1
2018-04-01,RWE,1,17840,4615,4226
2018-04-01,RWE,2,1678,46,10
2018-04-01,RJE,1,14076,3933,5035
2018-04-01,RJE,2,407,0,0
2018-04-01,RJE,other,6054,171,0
2018-04-01,RBK,1,6193,1640,1947
2018-04-01,RBK,other,3323,1,0
2018-04-01,ATQ02,other,3329,0,0
2018-04-01,RWG,1,7787,1404,2753
2018-04-01,RWG,other,3596,4,0
2018-04-01,RGR,1,5596,896,2113
2018-04-01,RGR,other,371,0,0
2018-04-01,RWP,1,10121,3810,2963
2018-04-01,RWP,other,5311,0,0
2018-04-01,RLQ,1,4802,957,1298
2018-04-01,RLQ,other,320,0,0
2018-04-01,REM,1,7240,2116,3253
2018-04-01,REM,other,6998,5,0
2018-04-01,RCF,1,4681,420,1105
2018-04-01,RCF,2,527,0,0
2018-04-01,RCF,other,225,0,0
2018-04-01,RBS,1,4938,234,1048
2018-04-01,NNF70,other,17,0,0
2018-04-01,RFF,1,7656,745,2071
2018-04-01,RXL,1,6192,2715,2282
2018-04-01,RXL,other,11541,33,0
2018-04-01,RMC,1,8813,1690,2234
2018-04-01,RMC,other,985,12,33
2018-04-01,RAE,1,9992,1773,3594
2018-04-01,RAE,other,1020,17,0
2018-04-01,NNF09,other,2327,10,0
2018-04-01,RY2,other,11903,133,0
2018-04-01,RWY,1,11892,1009,2939
2018-04-01,RLN,1,8135,1531,2892
2018-04-01,RLN,2,2275,7,34
2018-04-01,RLN,other,2996,12,0
2018-04-01,RJR,1,6015,1259,1849
2018-04-01,RJR,other,610,4,0
2018-04-01,RXP,1,10773,1799,3575
2018-04-01,RXP,other,6848,0,0
2018-04-01,RP5,1,11352,1105,3304
2018-04-01,RP5,other,3031,0,455
2018-04-01,Y01231,other,2365,0,0
2018-04-01,Y01069,other,3500,0,0
2018-04-01,RJN,1,3820,534,954
2018-04-01,RJN,other,194,0,0
2018-04-01,RXR,1,8691,2633,3111
2018-04-01,RXR,other,8976,199,28
2018-04-01,NNF94,other,2027,0,0
2018-04-01,RR7,1,7567,426,1560
2018-04-01,RR7,other,2576,0,0
2018-04-01,NNFA7,other,1148,5,0
2018-04-01,RCD,1,4150,275,831
2018-04-01,RCD,other,701,0,0
2018-04-01,NNF99,other,25,0,0
2018-04-01,RWA,1,11154,1895,3102
2018-04-01,RV9,other,766,0,0
2018-04-01,RXN,1,5981,2292,2007
2018-04-01,RXN,other,6969,290,406
2018-04-01,RR8,1,16021,3629,4954
2018-04-01,RR8,other,3316,0,0
2018-04-01,RY1,other,2474,0,0
2018-04-01,REP,2,1059,18,100
2018-04-01,R0A,1,20433,3712,6110
2018-04-01,R0A,2,3481,72,175
2018-04-01,R0A,other,9213,25,170
2018-04-01,RBT,1,5286,1235,2077
2018-04-01,RBT,other,1890,9,0
2018-04-01,RXF,1,17349,2160,3867
2018-04-01,RXF,other,2609,18,135
2018-04-01,Y02532,other,1735,0,0
2018-04-01,Y03645,other,349,0,0
2018-04-01,RNL,1,7700,1279,2023
2018-04-01,RNL,other,1712,5,0
2018-04-01,RVW,1,3693,306,1514
2018-04-01,RVW,other,10624,16,643
2018-04-01,RTV,other,1723,0,0
2018-04-01,NLO01,other,4532,154,0
2018-04-01,RJL,1,11418,1680,2796
2018-04-01,RTF,1,8322,176,3947
2018-04-01,RTF,other,8477,19,27
2018-04-01,Y02572,other,858,0,0
2018-04-01,Y02533,other,288,0,0
2018-04-01,RW6,1,21486,3683,6445
2018-04-01,RW6,other,9796,173,138
2018-04-01,RT2,other,3499,0,0
2018-04-01,AC008,other,1095,0,0
2018-04-01,RQ6,1,7638,2148,2501
2018-04-01,RQ6,2,1840,33,48
2018-04-01,RQ6,other,9779,0,0
2018-04-01,RM3,1,8069,1530,2646
2018-04-01,RM3,other,666,0,0
2018-04-01,RCU,1,4428,103,624
2018-04-01,RCU,other,49,0,0
2018-04-01,RHQ,1,8847,2617,2770
2018-04-01,RHQ,2,1054,0,0
2018-04-01,RHQ,other,7758,0,0
2018-04-01,NQT5F,other,1901,1,0
2018-04-01,RTR,1,10787,590,2331
2018-04-01,RTR,other,1959,0,8
2018-04-01,RE9,1,5357,401,1214
2018-04-01,RE9,other,598,1,0
2018-04-01,RVY,1,6556,1400,1788
2018-04-01,RVY,other,3437,42,0
2018-04-01,RBN,1,9118,2530,3873
2018-04-01,RWJ,1,6906,1453,2511
2018-04-01,RWJ,other,797,0,0
2018-04-01,RMP,1,6896,1316,1736
2018-04-01,RMP,other,5395,6,0
2018-04-01,RTD,1,9633,855,2225
2018-04-01,RTD,2,1796,112,8
2018-04-01,RTD,other,8223,13,7
2018-04-01,RFR,1,8194,1350,1472
2018-04-01,NNF76,other,3584,0,0
2018-04-01,RTX,1,7472,1376,1985
2018-04-01,RTX,2,95,0,0
2018-04-01,RTX,other,2352,86,106
2018-04-01,RWW,1,6310,1455,2197
2018-04-01,RWW,other,3098,14,0
2018-04-01,RY7,other,4021,9,0
2018-04-01,RBL,1,7279,2048,2404
2018-04-01,RBL,other,3102,0,0
2018-04-01,NNF18,other,17,0,0
2018-04-01,AJN,other,361,0,0
2018-04-01,RRF,1,6839,1972,2284
2018-04-01,RRF,other,648,4,0
2018-04-01,RCB,1,9253,2387,3550
2018-04-01,RCB,other,7121,52,0
2018-04-01,RTK,1,8084,1334,1942
2018-04-01,RTK,other,242,3,8
2018-04-01,NTV0B,other,3588,1,0
2018-04-01,NQT10,other,4096,16,0
2018-04-01,RWX,other,1946,0,0
2018-04-01,Y04538,other,3286,0,0
2018-04-01,RXH,1,12736,2279,3372
2018-04-01,RXH,2,1068,24,17
2018-04-01,Y02676,other,1846,0,0
2018-04-01,RXQ,1,6523,1684,2913
2018-04-01,RXQ,2,1189,0,766
2018-04-01,RXQ,other,4472,37,0
2018-04-01,RN7,1,8874,985,2754
2018-04-01,RN7,other,1791,10,0
2018-04-01,Y00751,other,4312,4,0
2018-04-01,RVV,1,13692,4012,4227
2018-04-01,RVV,other,3766,15,352
2018-04-01,RXC,1,9845,1068,3033
2018-04-01,RXC,other,311,0,0
2018-04-01,Y02816,other,1505,0,0
2018-04-01,NDJ,other,1432,0,0
2018-04-01,RDU,1,19437,2401,6215
2018-04-01,RN5,1,8887,1033,2307
2018-04-01,RN5,other,1013,4,0
2018-04-01,NDA57,other,564,7,0
2018-04-01,Y03051,other,2036,0,0
2018-04-01,R1F,1,3732,679,867
2018-04-01,R1F,other,128,0,0
2018-04-01,RYY,other,6434,20,0
2018-04-01,RWF,1,12049,1013,3913
2018-04-01,RWF,other,1959,1,0
2018-04-01,RPA,1,7796,2247,2276
2018-04-01,RPA,other,2474,0,0
2018-04-01,RNU,other,2653,60,0
2018-04-01,RTH,1,10416,1661,3003
2018-04-01,RTH,2,1366,0,82
2018-04-01,RTH,other,367,4,23
2018-04-01,RHU,1,9267,1863,3317
2018-04-01,RHU,2,736,0,2
2018-04-01,RHU,other,1920,3,2
2018-04-01,RPC,other,923,2,33
2018-04-01,RHW,1,8870,712,2913
2018-04-01,RHW,2,1490,47,0
2018-04-01,RHW,other,953,0,0
2018-04-01,RA2,1,5926,831,2267
2018-04-01,RA2,other,57,3,6
2018-04-01,NTP11,other,4486,18,0
2018-04-01,RW1,other,655,3,4
2018-04-01,NTPAD,other,4877,12,0
2018-04-01,RTP,1,8320,378,2274
2018-04-01,RDR,other,9179,36,3
2018-04-01,RHM,1,8385,1370,2915
2018-04-01,RHM,2,1513,139,7
2018-04-01,RHM,other,2158,11,6
2018-04-01,RYR,1,11773,731,3555
2018-04-01,G82071,other,2365,0,0
2018-04-01,NTV0W,other,3650,0,0
2018-04-01,NLW,other,4560,5,0
2018-04-01,NLT02,other,1329,0,0
2018-04-01,RBD,1,3695,99,1238
2018-04-01,RBD,other,4098,5,0
2018-04-01,DD401,other,1178,1,0
2018-04-01,R1J,other,5864,36,1
2018-04-01,RTE,1,11637,933,3717
2018-04-01,RN3,1,6536,971,2168
2018-04-01,RN3,other,4599,137,0
2018-04-01,RVJ,1,7429,1261,2536
2018-04-01,RBZ,1,3814,724,1043
2018-04-01,RBZ,other,925,0,0
2018-04-01,NQT5H,other,673,1,0
2018-04-01,RD3,1,5526,1074,1692
2018-04-01,RD3,other,1716,1,0
2018-04-01,REF,1,6014,355,2685
2018-04-01,REF,other,11044,67,33
2018-04-01,RH8,1,7396,666,1878
2018-04-01,RH8,other,3891,1,0
2018-04-01,RD1,1,6176,1375,2501
2018-04-01,RD1,other,974,6,33
2018-04-01,RNZ,1,3887,290,1195
2018-04-01,RNZ,2,310,0,0
2018-04-01,Y02666,other,1597,0,0
2018-04-01,RH5,other,7547,53,0
2018-04-01,RYF,other,1430,7,0
2018-04-01,RBA,1,6150,695,2156
2018-04-01,AAH,other,151,0,0
2018-04-01,RDZ,1,6513,653,1954
2018-04-01,RDZ,2,1307,1,4
2018-04-01,RDZ,other,210,0,0
2018-04-01,RA9,1,6124,1122,2528
2018-04-01,RA9,other,2931,0,0
2018-04-01,RA7,1,9569,1748,2985
2018-04-01,RA7,2,2036,114,9
2018-04-01,RK9,1,8266,2322,2888
2018-04-01,RK9,2,214,0,0
2018-04-01,RK9,other,4067,89,0
2018-04-01,Y02584,other,471,0,0
2018-04-01,RA3,1,3825,476,1016
2018-04-01,AXG,other,2980,24,0
2018-04-01,NLX24,other,1538,0,0
2018-04-01,RA4,1,4388,82,1292
